NON $ % + - . 0 1 2 3 4
#NON	a	b	h	g	d	c	f	i	e	j
19.798657718120808	0.03893071011630954	0.15077279654427636	0.17698510907836276	0.2236137425266048	0.14050271546699142	0.07920775712606652	0.17238161849918737	0.08706606439265947	0.025999340505031873	0.2778111043239988
20.134228187919465	0.03893070295012954	0.1507727965418189	0.176985109076395	0.22361374252409164	0.14050271546469886	0.07920774605054949	0.17238161849706687	0.08706605630432976	0.02599933716893888	0.27781110432524747
20.469798657718123	0.03893069696504971	0.15077279654033418	0.17698510907515239	0.22361374252247362	0.1405027154632873	0.07920773679882796	0.17238161849573588	0.08706604947339561	0.025999334382780518	0.27781110432576395
20.80536912751678	0.038930691061473705	0.15077279653688488	0.17698510907218998	0.2236137425179302	0.14050271545998447	0.07920772773030733	0.1723816184924319	0.0870660424248754	0.02599933163406192	0.27781110432528167
21.140939597315437	0.03893068644741228	0.1507727965346979	0.1769851090701938	0.22361374251465865	0.14050271545783596	0.07920772064733621	0.17238161849018974	0.08706603677917617	0.025999329485807257	0.2778111043240935
21.476510067114095	0.03893068312286543	0.15077279653377326	0.17698510906916382	0.22361374251265898	0.1405027154568418	0.07920771554991458	0.1723816184890094	0.08706603253629794	0.025999327938016525	0.27781110432219935
21.812080536912752	0.038930681087833145	0.15077279653411094	0.1769851090691	0.22361374251193117	0.14050271545700196	0.07920771243804245	0.17238161848889091	0.0870660296962407	0.025999326990689724	0.2778111043195993
22.14765100671141	0.038930680342315435	0.15077279653571093	0.1769851090700024	0.22361374251247526	0.14050271545831644	0.07920771131171982	0.17238161848983427	0.08706602825900445	0.025999326643826853	0.27781110431629336
22.483221476510067	0.03893067943082465	0.15077279653672507	0.1769851090705333	0.2236137425126872	0.14050271545913137	0.07920770992477033	0.17238161849038156	0.08706602679091066	0.02599932621962183	0.27781110431389583
22.818791946308725	0.03893067813278705	0.15077279653687323	0.17698510907049	0.22361374251232394	0.14050271545919604	0.07920770793679431	0.17238161849031192	0.08706602507469072	0.02599932561535567	0.27781110431265144
23.154362416107382	0.03893067733662812	0.1507727965372836	0.17698510907068904	0.22361374251236457	0.14050271545952006	0.07920770671885138	0.1723816184905152	0.08706602398545786	0.025999325244759258	0.27781110431157474
23.48993288590604	0.03893067704234786	0.1507727965379561	0.17698510907113038	0.22361374251280908	0.1405027154601034	0.07920770627094154	0.1723816184909914	0.08706602352321208	0.02599932510783259	0.2778111043106657
23.8255033557047	0.03893067724994627	0.1507727965388908	0.17698510907181406	0.22361374251365745	0.14050271546094606	0.07920770659306477	0.1723816184917405	0.08706602368795338	0.025999325204575673	0.2778111043099244
24.161073825503358	0.03893067795942334	0.15077279654008768	0.17698510907274	0.2236137425149097	0.14050271546204807	0.07920770768522108	0.1723816184927625	0.08706602447968177	0.0259993255349885	0.2778111043093508
24.496644295302016	0.038930676726619096	0.15077279654121162	0.17698510907336176	0.22361374251527646	0.1405027154629705	0.07920770580157567	0.1723816184934156	0.0870660227290654	0.025999324961196762	0.27781110430698064
24.832214765100673	0.03893067734010331	0.1507727965415339	0.17698510907368672	0.2236137425158583	0.14050271546330145	0.07920770674273533	0.17238161849378375	0.0870660235023329	0.025999325246826594	0.27781110430737965
25.16778523489933	0.03893067795358752	0.15077279654185619	0.1769851090740117	0.22361374251644014	0.14050271546363238	0.079207707683895	0.1723816184941519	0.08706602427560041	0.02599932553245643	0.2778111043077786
25.503355704697988	0.03893067856707173	0.15077279654217846	0.17698510907433665	0.22361374251702199	0.1405027154639633	0.07920770862505465	0.17238161849452005	0.08706602504886791	0.025999325818086262	0.27781110430817757
25.838926174496645	0.03893067918055594	0.15077279654250075	0.1769851090746616	0.22361374251760385	0.14050271546429427	0.07920770956621431	0.1723816184948882	0.08706602582213542	0.025999326103716098	0.27781110430857653
26.174496644295303	0.038930679794040156	0.15077279654282302	0.17698510907498657	0.2236137425181857	0.1405027154646252	0.07920771050737398	0.17238161849525638	0.08706602659540294	0.02599932638934593	0.2778111043089755
26.51006711409396	0.03893067995273517	0.15077279654287504	0.17698510907504425	0.2236137425182951	0.1405027154646808	0.0792077107510395	0.1723816184953219	0.08706602678973616	0.025999326463229656	0.27781110430907563
26.845637583892618	0.03893068010990053	0.15077279654292616	0.17698510907510104	0.22361374251840294	0.14050271546473544	0.079207710992359	0.17238161849538644	0.08706602698212217	0.02599932653640118	0.2778111043091747
27.181208053691275	0.038930680267065886	0.1507727965429773	0.17698510907515783	0.22361374251851077	0.14050271546479007	0.0792077112336785	0.17238161849545097	0.08706602717450816	0.025999326609572708	0.27781110430927386
27.516778523489933	0.038930680424231236	0.15077279654302841	0.17698510907521461	0.2236137425186186	0.14050271546484472	0.079207711474998	0.17238161849551548	0.08706602736689417	0.025999326682744232	0.277811104309373
27.85234899328859	0.03893068058139659	0.15077279654307954	0.1769851090752714	0.22361374251872643	0.14050271546489937	0.0792077117163175	0.17238161849558	0.08706602755928017	0.025999326755915757	0.2778111043094721
28.18791946308725	0.03893068073856194	0.15077279654313067	0.1769851090753282	0.22361374251883426	0.14050271546495402	0.07920771195763701	0.17238161849564454	0.08706602775166616	0.02599932682908728	0.27781110430957123
28.52348993288591	0.0389306808957273	0.1507727965431818	0.17698510907538498	0.2236137425189421	0.14050271546500867	0.07920771219895652	0.17238161849570907	0.08706602794405217	0.025999326902258806	0.2778111043096704
28.859060402684566	0.03893068105289266	0.15077279654323292	0.17698510907544177	0.22361374251904992	0.14050271546506332	0.07920771244027602	0.1723816184957736	0.08706602813643817	0.02599932697543033	0.27781110430976946
29.194630872483224	0.03893068121005801	0.15077279654328404	0.17698510907549855	0.22361374251915775	0.14050271546511794	0.07920771268159553	0.17238161849583813	0.08706602832882418	0.025999327048601854	0.2778111043098686
29.53020134228188	0.038930681367223365	0.15077279654333517	0.17698510907555534	0.22361374251926558	0.1405027154651726	0.07920771292291504	0.17238161849590264	0.08706602852121018	0.02599932712177338	0.27781110430996775
29.86577181208054	0.03893068145373041	0.15077279654336004	0.17698510907558357	0.22361374251931984	0.14050271546519943	0.07920771305575532	0.17238161849593472	0.08706602862679279	0.025999327162048204	0.27781110431002015
30.201342281879196	0.03893068149399342	0.15077279654336773	0.1769851090755931	0.22361374251933905	0.14050271546520804	0.07920771311759875	0.1723816184959456	0.0870660286755648	0.025999327180792984	0.27781110431004197
30.536912751677853	0.03893068153425642	0.15077279654337541	0.1769851090756026	0.22361374251935826	0.14050271546521664	0.07920771317944218	0.17238161849595648	0.08706602872433682	0.025999327199537764	0.27781110431006384
30.87248322147651	0.03893068157451943	0.15077279654338308	0.17698510907561213	0.22361374251937746	0.14050271546522528	0.0792077132412856	0.17238161849596734	0.08706602877310883	0.02599932721828254	0.27781110431008565
31.20805369127517	0.03893068161478243	0.15077279654339076	0.17698510907562165	0.22361374251939667	0.14050271546523388	0.07920771330312903	0.17238161849597822	0.08706602882188084	0.02599932723702732	0.2778111043101075
31.543624161073826	0.038930681655045436	0.15077279654339845	0.17698510907563117	0.22361374251941588	0.1405027154652425	0.07920771336497247	0.1723816184959891	0.08706602887065286	0.0259993272557721	0.2778111043101294
31.879194630872483	0.038930681695308444	0.1507727965434061	0.1769851090756407	0.22361374251943508	0.14050271546525112	0.07920771342681589	0.17238161849599995	0.08706602891942489	0.025999327274516877	0.2778111043101512
32.214765100671144	0.038930681735571446	0.1507727965434138	0.1769851090756502	0.2236137425194543	0.14050271546525975	0.07920771348865932	0.17238161849601083	0.0870660289681969	0.025999327293261657	0.2778111043101731
32.5503355704698	0.038930681775834454	0.15077279654342146	0.17698510907565976	0.2236137425194735	0.14050271546526835	0.07920771355050274	0.1723816184960217	0.08706602901696892	0.025999327312006437	0.2778111043101949
32.88590604026846	0.038930681816097455	0.15077279654342915	0.17698510907566928	0.2236137425194927	0.14050271546527696	0.07920771361234617	0.17238161849603256	0.08706602906574093	0.025999327330751217	0.27781110431021677
33.22147651006711	0.038930681848590186	0.15077279654343526	0.17698510907567688	0.22361374251950808	0.14050271546528384	0.07920771366225475	0.17238161849604125	0.08706602910509684	0.02599932734587847	0.2778111043102343
