NON $ % + -
#NON	a	c	d	b
16.161616161616163	0.17001131817692602	0.21959701633698364	0.0400341236789317	0.28815666601759116
16.666666666666668	0.1700113170919439	0.21959701463466633	0.04003412316286766	0.28815666333274814
17.171717171717173	0.1700113164624985	0.2195970136407946	0.04003412298631062	0.28815666177107463
17.67676767676768	0.17001131600924377	0.21959701292082315	0.04003412287114697	0.28815666064436113
18.181818181818183	0.17001131561785693	0.2195970123059831	0.04003412274310004	0.28815665967485377
18.68686868686869	0.17001131538510472	0.21959701193646738	0.04003412264567261	0.2881566590966088
19.191919191919194	0.1700113153109872	0.21959701181227598	0.04003412257886468	0.2881566589096263
19.6969696969697	0.17001131533122393	0.2195970118350006	0.04003412253599077	0.2881566589557965
20.202020202020204	0.17001131526716498	0.21959701173114204	0.040034122498470416	0.28815665879569646
20.70707070707071	0.17001131525442337	0.2195970117083133	0.04003412248040803	0.2881566587628918
21.212121212121215	0.17001131529299912	0.2195970117665144	0.04003412248180362	0.2881566588573825
21.71717171717172	0.17001131532297303	0.21959701180692381	0.04003412245831927	0.28815665892868736
22.222222222222225	0.17001131536572445	0.21959701187492	0.04003412247774138	0.28815665903494203
22.72727272727273	0.17001131540847586	0.2195970119429162	0.040034122497163496	0.28815665914119676
23.232323232323235	0.17001131545122727	0.2195970120109124	0.040034122516585606	0.28815665924745143
23.73737373737374	0.17001131549397866	0.21959701207890858	0.040034122536007716	0.28815665935370616
24.242424242424242	0.17001131550027396	0.2195970120889266	0.0400341225388773	0.28815665936935503
24.747474747474747	0.17001131550222398	0.21959701209203408	0.040034122539773946	0.28815665937420437
25.252525252525253	0.170011315504174	0.21959701209514154	0.04003412254067059	0.2881566593790537
25.757575757575758	0.170011315506124	0.219597012098249	0.040034122541567234	0.28815665938390306
26.262626262626263	0.17001131550807402	0.2195970121013565	0.04003412254246388	0.28815665938875246
26.767676767676768	0.17001131551002405	0.21959701210446395	0.04003412254336053	0.2881566593936018
27.272727272727273	0.17001131551197404	0.21959701210757143	0.04003412254425717	0.28815665939845114
27.77777777777778	0.17001131551392407	0.2195970121106789	0.040034122545153816	0.2881566594033005
28.282828282828284	0.1700113155158741	0.21959701211378638	0.04003412254605046	0.28815665940814983
28.78787878787879	0.1700113155178241	0.21959701211689384	0.040034122546947104	0.28815665941299917
29.292929292929294	0.1700113155197741	0.2195970121200013	0.04003412254784375	0.2881566594178485
29.7979797979798	0.17001131552172413	0.21959701212310878	0.04003412254874039	0.28815665942269786
30.303030303030305	0.17001131552367416	0.21959701212621624	0.040034122549637036	0.2881566594275472
30.80808080808081	0.17001131552562415	0.21959701212932373	0.040034122550533686	0.28815665943239654
31.313131313131315	0.17001131552757417	0.21959701213243119	0.04003412255143033	0.2881566594372459
31.81818181818182	0.1700113155295242	0.21959701213553867	0.040034122552326974	0.2881566594420953
32.323232323232325	0.1700113155314742	0.21959701213864613	0.04003412255322362	0.28815665944694463
32.82828282828283	0.17001131553342422	0.21959701214175362	0.04003412255412026	0.288156659451794
33.333333333333336	0.17001131553537424	0.21959701214486108	0.040034122555016906	0.2881566594566433
33.83838383838384	0.17001131553732426	0.21959701214796853	0.04003412255591355	0.28815665946149266
34.343434343434346	0.17001131553927426	0.21959701215107602	0.0400341225568102	0.288156659466342
34.84848484848485	0.17001131554122428	0.21959701215418348	0.040034122557706844	0.28815665947119135
35.35353535353536	0.1700113155431743	0.21959701215729097	0.04003412255860349	0.2881566594760407
35.85858585858586	0.1700113155451243	0.21959701216039842	0.04003412255950013	0.28815665948089003
36.36363636363637	0.17001131554707433	0.2195970121635059	0.040034122560396776	0.2881566594857394
36.86868686868687	0.17001131554902435	0.21959701216661337	0.04003412256129342	0.2881566594905887
37.37373737373738	0.17001131555097437	0.21959701216972083	0.040034122562190064	0.2881566594954381
37.87878787878788	0.17001131555292437	0.21959701217282832	0.040034122563086715	0.28815665950028746
38.38383838383839	0.1700113155548744	0.21959701217593577	0.04003412256398336	0.2881566595051368
38.88888888888889	0.17001131555682442	0.21959701217904326	0.04003412256488	0.28815665950998615
39.3939393939394	0.1700113155587744	0.21959701218215072	0.040034122565776646	0.2881566595148355
39.8989898989899	0.17001131556072444	0.2195970121852582	0.04003412256667329	0.28815665951968483
40.40404040404041	0.17001131556267446	0.21959701218836566	0.040034122567569934	0.2881566595245342
40.909090909090914	0.17001131556462448	0.21959701219147312	0.04003412256846658	0.2881566595293835
41.41414141414142	0.17001131556657448	0.2195970121945806	0.04003412256936323	0.28815665953423286
41.919191919191924	0.1700113155685245	0.21959701219768807	0.04003412257025987	0.2881566595390822
42.42424242424243	0.17001131557047452	0.21959701220079555	0.040034122571156516	0.28815665954393155
42.929292929292934	0.17001131557242452	0.219597012203903	0.04003412257205316	0.2881566595487809
43.43434343434344	0.17001131557311863	0.21959701220500927	0.0400341225723725	0.2881566595505071
43.939393939393945	0.17001131557320762	0.2195970122051512	0.040034122572413657	0.28815665955072844
44.44444444444445	0.17001131557329657	0.21959701220529312	0.04003412257245482	0.28815665955094977
44.949494949494955	0.17001131557338556	0.21959701220543507	0.04003412257249597	0.2881566595511711
45.45454545454546	0.17001131557347451	0.219597012205577	0.04003412257253713	0.28815665955139236
45.959595959595966	0.17001131557356347	0.21959701220571892	0.04003412257257828	0.2881566595516137
46.46464646464647	0.17001131557365246	0.21959701220586086	0.04003412257261944	0.288156659551835
46.969696969696976	0.1700113155737414	0.2195970122060028	0.0400341225726606	0.2881566595520563
47.47474747474748	0.17001131557383037	0.21959701220614475	0.04003412257270175	0.28815665955227765
47.979797979797986	0.17001131557391935	0.21959701220628666	0.04003412257274291	0.288156659552499
48.484848484848484	0.1700113155740083	0.2195970122064286	0.04003412257278406	0.2881566595527203
48.98989898989899	0.17001131557409727	0.21959701220657055	0.04003412257282522	0.2881566595529416
49.494949494949495	0.17001131557418625	0.21959701220671246	0.04003412257286638	0.28815665955316294
50.0	0.1700113155742752	0.2195970122068544	0.04003412257290753	0.28815665955338426
