NON A B C D				
#NON A B C D				
10.5350633542	0.9999733293	1.3442783942	3.8518577814	0.0072335962
10.7568693527	0.9999786229	1.3147897425	3.8517041911	0.0066969085
10.9786753512	0.9999828616	1.2859479657	3.8469991381	0.0062695061
11.2161982761	0.9999864942	1.2557636421	3.8371509837	0.0059111135
11.453721201	0.999989356	1.2262878199	3.8225897047	0.005641191
11.6912441258	0.9999915992	1.1975038717	3.8035899011	0.0054468556
11.9287670507	0.9999933668	1.1693955521	3.7804322598	0.0053161459
12.1932249781	0.9999949147	1.1388752984	3.7501045571	0.0052339738
12.4576829055	0.9999961011	1.109151601	3.7153696944	0.0052118656
12.7221408329	0.999997002	1.0802036753	3.6766179959	0.0052439218
12.9865987603	0.9999976926	1.0520112653	3.634233763	0.005324738
13.2941332047	0.9999983087	1.0201507052	3.5808752377	0.0054749924
13.601667649	0.9999987604	0.9892550601	3.5236813749	0.0056850496
13.9092020934	0.9999990845	0.9592951164	3.4631932628	0.0059550161
14.2167365378	0.9999993218	0.9302425189	3.3999217381	0.0062850312
14.581049432	0.9999995329	0.8969624576	3.3220225129	0.0067545811
14.9453623262	0.9999996787	0.8648730251	3.2416174688	0.0073198568
15.3096752204	0.9999997736	0.8339316455	3.1593676215	0.0079927373
15.6739881146	0.9999998387	0.8040972108	3.0758656867	0.0087813834
16.034350511	0.9999998884	0.7756364397	2.9925526697	0.0096823596
16.3947129073	0.9999999229	0.7481830385	2.9089741327	0.0107298037
16.7550753036	0.9999999455	0.7217013678	2.8255199554	0.0119493839
17.1154377	0.9999999611	0.6961570041	2.7425275531	0.0133554792
17.4431303056	0.9999999721	0.6737141687	2.6677028859	0.0148069944
17.7708229111	0.99999998	0.6519948548	2.5936827328	0.0164606093
18.0985155167	0.9999999855	0.6309757458	2.5206250595	0.0183498252
18.4262081223	0.9999999894	0.6106342529	2.4486633961	0.0204938072
18.7353469065	0.9999999922	0.5920459713	2.3818806137	0.0227652566
19.0444856907	0.9999999943	0.5740235383	2.3162487134	0.025328487
19.3536244748	0.9999999958	0.5565497345	2.2518310385	0.0282287465
19.662763259	0.9999999969	0.5396078494	2.1886785737	0.0314922231
19.9626196114	0.9999999977	0.5236675477	2.1286686061	0.0350261878
20.2624759638	0.9999999983	0.5081981359	2.0699135946	0.0389934792
20.5623323162	0.9999999987	0.4931857093	2.0124335478	0.0434578816
20.8621886686	0.9999999991	0.4786167639	1.9562417862	0.0484554868
21.15711716	0.9999999993	0.4647071431	1.9022371558	0.0539204432
21.4520456514	0.9999999995	0.4512017868	1.849487787	0.0600308604
21.7469741428	0.9999999996	0.4380889625	1.7979916592	0.066876785
22.0419026342	0.9999999997	0.4253572846	1.747743103	0.0745063572
22.3345277707	0.9999999998	0.4130908632	1.6991111194	0.0828884329
22.6271529072	0.9999999998	0.401178345	1.6516870903	0.092221075
22.9197780437	0.9999999999	0.3896096348	1.6054574949	0.102628131
23.2124031802	0.9999999999	0.3783750444	1.5604068894	0.1141686423
23.5047543717	0.9999999999	0.3674754514	1.516558664	0.1268717026
23.7971055632	1	0.3568911924	1.4738517019	0.1409399476
24.0894567546	1	0.3466140458	1.4322665587	0.1565342211
24.3818079461	1	0.3366369653	1.3917828784	0.1737141762
24.6758693865	1	0.3268989172	1.3521521556	0.1926236016
24.9699308269	1	0.3174532938	1.313592449	0.2134105391
25.2639922673	1	0.3082980342	1.2760813968	0.2362625589
25.5580537076	1	0.2994376967	1.2395963385	0.2612100376
25.8561833394	1	0.2907707387	1.2036304676	0.2886196155
26.1543129712	1	0.2824331322	1.1686719688	0.318434091
26.452442603	1	0.2744578953	1.1346972452	0.3508298209
26.7505722348	1	0.2669163209	1.1016828114	0.3857457713
27.0559760067	1	0.2597675736	1.0688342711	0.4239779235
27.3613797785	1	0.2533168204	1.0369449938	0.4649472105
27.6667835504	1	0.24778191	1.0059916328	0.5087417264
27.9721873223	1	0.2435574386	0.9759513935	0.5551129914
28.2896670657	1	0.2411770494	0.9456678845	0.6056653388
28.6071468091	1	0.2414481159	0.9163264828	0.6587263099
28.9246265525	1	0.2452937462	0.8879102244	0.7141911266
29.242106296	1	0.254154258	0.8604060841	0.7715251389
29.5493842115	1	0.2691564965	0.8346510998	0.8282056116
29.856662127	1	0.2919772213	0.8097608905	0.8859449936
30.1639400425	1	0.3243223417	0.7857993837	0.9443983226
30.471217958	1	0.3681743636	0.7628949484	1.0028859004
30.7779223871	1	0.4252740031	0.741351196	1.0604400836
