,,,Slide ID,a,d,b,c
C1,no,Insulin,22.72727272727273,0.20336183649489095,0.08351464337947591,0.016439356475757352,0.17155228086559976
C1,no,Insulin,23.232323232323235,0.2033618366724254,0.0835146427037656,0.016439356410028534,0.17155228103505518
C1,no,Insulin,23.73737373737374,0.20336183699272092,0.0835146413086602,0.016439356249039274,0.1715522813926959
C1,no,Insulin,24.242424242424242,0.20336183691328566,0.08351464172835606,0.016439356306720047,0.17155228128225095
C1,no,Insulin,24.747474747474747,0.2033618368338504,0.08351464214805193,0.01643935636440082,0.171552281171806
C1,no,Insulin,25.252525252525253,0.20336183681014844,0.08351464226811953,0.016439356380367993,0.17155228114037513
C1,no,Insulin,25.757575757575758,0.2033618367877031,0.08351464238143157,0.016439356395394667,0.17155228111072576
C1,no,Insulin,26.262626262626263,0.2033618367652577,0.08351464249474361,0.01643935641042134,0.17155228108107637
C1,no,Insulin,26.767676767676768,0.20336183674281236,0.08351464260805565,0.016439356425448016,0.171552281051427
C1,no,Insulin,27.272727272727273,0.20336183672036698,0.08351464272136767,0.01643935644047469,0.17155228102177764
C1,no,Insulin,27.77777777777778,0.20336183669792163,0.08351464283467971,0.016439356455501365,0.17155228099212827
C1,no,Insulin,28.282828282828284,0.2033618366825317,0.08351464291215381,0.01643935646575165,0.17155228097186376
C1,no,Insulin,28.78787878787879,0.20336183667636654,0.0835146429427706,0.016439356469756913,0.17155228096386974
C1,no,Insulin,29.292929292929294,0.20336183667020138,0.08351464297338738,0.016439356473762178,0.17155228095587574
C1,no,Insulin,29.7979797979798,0.20336183666403623,0.08351464300400417,0.01643935647776744,0.17155228094788172
C1,no,Insulin,30.303030303030305,0.20336183665787108,0.08351464303462096,0.016439356481772704,0.1715522809398877
C1,no,Insulin,30.80808080808081,0.20336183665170593,0.08351464306523775,0.016439356485777965,0.1715522809318937
C1,no,Insulin,31.313131313131315,0.20336183664554078,0.08351464309585453,0.01643935648978323,0.17155228092389968
C1,no,Insulin,31.81818181818182,0.20336183664455504,0.08351464310073986,0.016439356490421247,0.17155228092262445
C1,no,Insulin,32.323232323232325,0.20336183664421736,0.08351464310240578,0.01643935649063797,0.17155228092218988
C1,no,Insulin,32.82828282828283,0.2033618366438797,0.08351464310407171,0.01643935649085469,0.17155228092175528
C1,no,Insulin,33.333333333333336,0.20336183664354202,0.08351464310573763,0.01643935649107141,0.17155228092132072
C1,no,Insulin,33.83838383838384,0.20336183664320434,0.08351464310740354,0.01643935649128813,0.17155228092088615
C1,no,Insulin,34.343434343434346,0.20336183664286664,0.08351464310906946,0.016439356491504853,0.17155228092045155
C1,no,Insulin,34.84848484848485,0.20336183664252896,0.08351464311073538,0.016439356491721572,0.17155228092001698
C1,no,Insulin,35.35353535353536,0.2033618366421913,0.0835146431124013,0.016439356491938294,0.17155228091958238
C1,no,Insulin,35.85858585858586,0.20336183664185362,0.08351464311406721,0.016439356492155013,0.17155228091914781
C1,no,Insulin,36.36363636363637,0.20336183664151594,0.08351464311573313,0.016439356492371732,0.17155228091871325
C1,no,Insulin,36.86868686868687,0.20336183664117824,0.08351464311739905,0.016439356492588455,0.17155228091827865
C1,no,Insulin,37.37373737373738,0.20336183664084057,0.08351464311906497,0.016439356492805174,0.17155228091784408
C1,no,Insulin,37.87878787878788,0.2033618366405029,0.08351464312073088,0.016439356493021896,0.1715522809174095
C1,no,Insulin,38.38383838383839,0.20336183664016522,0.0835146431223968,0.016439356493238615,0.17155228091697491
C1,no,Insulin,38.88888888888889,0.20336183663982754,0.08351464312406272,0.016439356493455338,0.17155228091654035
C1,no,Insulin,39.3939393939394,0.20336183663948987,0.08351464312572864,0.016439356493672057,0.17155228091610575
C1,no,Insulin,39.8989898989899,0.20336183663915217,0.08351464312739455,0.01643935649388878,0.17155228091567118
C1,no,Insulin,40.40404040404041,0.2033618366388145,0.08351464312906047,0.0164393564941055,0.1715522809152366
C1,no,Insulin,40.909090909090914,0.20336183663847682,0.08351464313072639,0.01643935649432222,0.171552280914802
C1,no,Insulin,41.41414141414142,0.20336183663813914,0.0835146431323923,0.01643935649453894,0.17155228091436744
C1,no,Insulin,41.919191919191924,0.20336183663780147,0.08351464313405822,0.016439356494755662,0.17155228091393285
C1,no,Insulin,42.42424242424243,0.2033618366374638,0.08351464313572414,0.01643935649497238,0.17155228091349828
C1,no,Insulin,42.929292929292934,0.2033618366371261,0.08351464313739007,0.016439356495189104,0.1715522809130637
C1,no,Insulin,43.43434343434344,0.20336183663678842,0.08351464313905599,0.016439356495405823,0.1715522809126291
C1,no,Insulin,43.939393939393945,0.20336183663645074,0.0835146431407219,0.016439356495622545,0.17155228091219454
C1,no,Insulin,44.44444444444445,0.20336183663611307,0.08351464314238782,0.016439356495839264,0.17155228091175995
C1,no,Insulin,44.949494949494955,0.2033618366357754,0.08351464314405374,0.016439356496055987,0.17155228091132538
C1,no,Insulin,45.45454545454546,0.20336183663543772,0.08351464314571966,0.016439356496272706,0.1715522809108908
C1,no,Insulin,45.959595959595966,0.20336183663510002,0.08351464314738558,0.016439356496489428,0.1715522809104562
C1,no,Insulin,46.46464646464647,0.20336183663476234,0.08351464314905149,0.016439356496706147,0.17155228091002164
C1,no,Insulin,46.969696969696976,0.20336183663442467,0.08351464315071741,0.01643935649692287,0.17155228090958705
C1,no,Insulin,47.47474747474748,0.203361836634087,0.08351464315238333,0.01643935649713959,0.17155228090915248
C1,no,Insulin,47.979797979797986,0.20336183663374932,0.08351464315404925,0.01643935649735631,0.1715522809087179
C1,no,Insulin,48.484848484848484,0.20336183663341162,0.08351464315571516,0.01643935649757303,0.1715522809082833
C1,no,Insulin,48.98989898989899,0.20336183663307394,0.08351464315738108,0.016439356497789753,0.17155228090784874
C1,no,Insulin,49.494949494949495,0.20336183663273627,0.083514643159047,0.01643935649800647,0.17155228090741417
C1,no,Insulin,50.0,0.2033618366323986,0.08351464316071291,0.016439356498223194,0.17155228090697958
