NON $ % + -
#NON	a	c	b	d
11.111111111111112	0.1841016855041546	0.055873226840080226	0.11968651235747244	0.20891668883120673
11.616161616161618	0.184101497667661	0.055873152186780205	0.11968640622673797	0.2089132014144401
12.121212121212121	0.1841013717278462	0.05587310335462668	0.11968633622636471	0.20891099644621267
12.626262626262626	0.18410128794547115	0.05587307339700433	0.11968629266193698	0.20890960264703753
13.131313131313131	0.18410123097677955	0.05587305118948315	0.11968626124933414	0.20890872264447863
13.636363636363637	0.18410119206280942	0.05587303468830147	0.1196862379432702	0.20890816535114592
14.141414141414142	0.18410116674442897	0.05587302603844235	0.11968622495951672	0.20890781475753303
14.646464646464647	0.18410114946902087	0.05587301942444304	0.1196862156912817	0.20890759212318127
15.151515151515152	0.18410113770619885	0.05587301467830975	0.11968620899185607	0.20890745068381997
15.656565656565657	0.18410112990585553	0.05587301180142052	0.11968620482930224	0.20890736151415717
16.161616161616163	0.18410112461035405	0.05587300973684545	0.11968620191058989	0.20890730503100907
16.666666666666668	0.18410112105668722	0.055873008405049676	0.11968619998371287	0.20890726926668596
17.171717171717173	0.18410111869111812	0.055873007544987384	0.1196861987167037	0.20890724700449426
17.67676767676768	0.18410111711642974	0.055873006971684167	0.11968619787329415	0.20890723321288868
18.181818181818183	0.18410111605674362	0.055873006567289246	0.11968619729734223	0.2089072245123976
18.68686868686869	0.1841011153339233	0.05587300626927417	0.11968619689600261	0.2089072188588617
19.191919191919194	0.1841011148405942	0.05587300605621408	0.1196861966204328	0.20890721516266605
19.6969696969697	0.18410111450792782	0.05587300591906262	0.11968619643843871	0.20890721277168306
20.202020202020204	0.18410111428638365	0.05587300584241647	0.1196861963217449	0.20890721123652517
20.70707070707071	0.18410111414042749	0.05587300580556051	0.11968619624740115	0.20890721025932737
21.212121212121215	0.1841011140432015	0.0558730057863705	0.11968619619747208	0.20890720963493
21.71717171717172	0.18410111397585066	0.055873005767019215	0.11968619616069455	0.20890720923233938
22.222222222222225	0.1841011139225868	0.05587300574670788	0.11968619613074218	0.20890720892929165
22.72727272727273	0.18410111386578312	0.05587300574159863	0.11968619610119864	0.20890720857220216
23.232323232323235	0.18410111382044195	0.05587300573545638	0.11968619607746	0.20890720829428935
23.73737373737374	0.1841011137865633	0.05587300572828112	0.11968619605952624	0.20890720809555322
24.242424242424242	0.18410111376414715	0.055873005720072845	0.11968619604739736	0.20890720797599371
24.747474747474747	0.18410111375319352	0.05587300571083156	0.11968619604107336	0.2089072079356109
25.252525252525253	0.1841011137537024	0.05587300570055727	0.11968619604055424	0.20890720797440473
25.757575757575758	0.18410111376567379	0.05587300568924996	0.11968619604584	0.20890720809237526
26.262626262626263	0.18410111376256452	0.055873005683440495	0.11968619604380266	0.20890720809313637
26.767676767676768	0.18410111375692656	0.05587300568004051	0.1196861960406503	0.2089072080695566
27.272727272727273	0.1841011137546623	0.05587300567759775	0.11968619603930214	0.20890720806530613
27.77777777777778	0.18410111375577165	0.05587300567611221	0.11968619603975822	0.20890720808038502
28.282828282828284	0.1841011137602547	0.0558730056755839	0.11968619604201851	0.20890720811479324
28.78787878787879	0.18410111376811142	0.0558730056760128	0.11968619604608301	0.20890720816853078
29.292929292929294	0.1841011137793418	0.055873005677398925	0.11968619605195173	0.20890720824159767
29.7979797979798	0.18410111378504135	0.05587300567182863	0.11968619605446454	0.2089072083104237
30.303030303030305	0.18410111378946006	0.055873005673842784	0.11968619605687965	0.20890720833141632
30.80808080808081	0.18410111379387878	0.055873005675856936	0.11968619605929476	0.20890720835240895
31.313131313131315	0.1841011137982975	0.05587300567787109	0.11968619606170987	0.20890720837340154
31.81818181818182	0.1841011138027162	0.05587300567988525	0.11968619606412498	0.20890720839439417
32.323232323232325	0.18410111380713493	0.0558730056818994	0.11968619606654009	0.2089072084153868
32.82828282828283	0.18410111381155364	0.055873005683913554	0.1196861960689552	0.20890720843637942
33.333333333333336	0.18410111381597238	0.05587300568592771	0.11968619607137031	0.20890720845737204
33.83838383838384	0.18410111381634936	0.05587300568609267	0.11968619607157571	0.20890720845908503
34.343434343434346	0.1841011138164928	0.05587300568615078	0.11968619607165344	0.2089072084596839
34.84848484848485	0.18410111381663624	0.05587300568620888	0.11968619607173117	0.20890720846028277
35.35353535353536	0.18410111381677968	0.055873005686266984	0.11968619607180889	0.20890720846088165
35.85858585858586	0.1841011138169231	0.05587300568632508	0.11968619607188662	0.2089072084614805
36.36363636363637	0.18410111381706654	0.05587300568638319	0.11968619607196435	0.20890720846207939
36.86868686868687	0.18410111381720998	0.05587300568644129	0.11968619607204208	0.20890720846267827
37.37373737373738	0.18410111381735342	0.055873005686499395	0.1196861960721198	0.20890720846327712
37.87878787878788	0.18410111381749686	0.055873005686557495	0.11968619607219753	0.208907208463876
38.38383838383839	0.1841011138176403	0.0558730056866156	0.11968619607227525	0.2089072084644749
38.88888888888889	0.18410111381778374	0.0558730056866737	0.11968619607235298	0.20890720846507374
39.3939393939394	0.18410111381792718	0.05587300568673181	0.11968619607243071	0.20890720846567262
39.8989898989899	0.18410111381807062	0.055873005686789906	0.11968619607250844	0.20890720846627148
40.40404040404041	0.18410111381821403	0.05587300568684801	0.11968619607258617	0.20890720846687036
40.909090909090914	0.18410111381835748	0.05587300568690611	0.11968619607266388	0.20890720846746924
41.41414141414142	0.18410111381850092	0.05587300568696422	0.11968619607274161	0.2089072084680681
41.919191919191924	0.18410111381864436	0.05587300568702232	0.11968619607281934	0.20890720846866698
42.42424242424243	0.1841011138187878	0.055873005687080424	0.11968619607289707	0.20890720846926583
42.929292929292934	0.18410111381893124	0.05587300568713852	0.1196861960729748	0.2089072084698647
43.43434343434344	0.18410111381907468	0.05587300568719663	0.11968619607305252	0.2089072084704636
43.939393939393945	0.18410111381921812	0.05587300568725473	0.11968619607313025	0.20890720847106245
44.44444444444445	0.18410111381936156	0.055873005687312835	0.11968619607320798	0.20890720847166133
44.949494949494955	0.184101113819505	0.055873005687370934	0.1196861960732857	0.2089072084722602
45.45454545454546	0.18410111381964842	0.05587300568742904	0.11968619607336344	0.20890720847285907
45.959595959595966	0.18410111381979186	0.05587300568748714	0.11968619607344116	0.20890720847345795
46.46464646464647	0.1841011138199353	0.055873005687545246	0.11968619607351888	0.2089072084740568
46.969696969696976	0.18410111382007874	0.055873005687603346	0.11968619607359661	0.2089072084746557
47.47474747474748	0.18410111382022218	0.05587300568766145	0.11968619607367434	0.20890720847525454
47.979797979797986	0.18410111382036562	0.05587300568771955	0.11968619607375207	0.20890720847585342
48.484848484848484	0.18410111382050906	0.05587300568777766	0.1196861960738298	0.2089072084764523
48.98989898989899	0.1841011138206525	0.055873005687835764	0.11968619607390751	0.20890720847705116
49.494949494949495	0.18410111382079594	0.05587300568789386	0.11968619607398524	0.20890720847765004
50.0	0.18410111382093935	0.05587300568795197	0.11968619607406297	0.2089072084782489
