NON $ % + -
#NON	a	b	c	d
44.949494949494955	0.16953287882285442	0.14971134076442608	0.24080934180823177	0.15864767443271707
45.45454545454546	0.169532878822854	0.1497113407651308	0.24080934180833713	0.1586476744327171
45.959595959595966	0.1695328788228536	0.1497113407658355	0.24080934180844246	0.15864767443271716
46.46464646464647	0.16953287882285317	0.14971134076654022	0.24080934180854782	0.15864767443271718
46.969696969696976	0.16953287882285276	0.14971134076724493	0.24080934180865315	0.15864767443271724
47.47474747474748	0.16953287882285234	0.14971134076794965	0.24080934180875851	0.1586476744327173
47.979797979797986	0.16953287882285192	0.14971134076865436	0.24080934180886387	0.15864767443271732
48.484848484848484	0.1695328788228515	0.14971134076935907	0.2408093418089692	0.15864767443271738
48.98989898989899	0.1695328788228511	0.1497113407700638	0.24080934180907457	0.1586476744327174
49.494949494949495	0.16953287882285067	0.1497113407707685	0.2408093418091799	0.15864767443271746
50.0	0.16953287882285023	0.14971134077147322	0.24080934180928526	0.1586476744327175
