NON $ % + -
#NON	b	a	c	d
43.43434343434344	0.1767970999456802	0.05159255041041335	0.23412952775629498	0.20383344309343945
43.939393939393945	0.17679709994568024	0.051592550410473136	0.23412952775629475	0.20383344309343887
44.44444444444445	0.1767970999456803	0.05159255041053292	0.23412952775629456	0.20383344309343826
44.949494949494955	0.17679709994568035	0.05159255041059271	0.23412952775629436	0.20383344309343765
45.45454545454546	0.17679709994568044	0.051592550410652485	0.23412952775629417	0.20383344309343704
45.959595959595966	0.1767970999456805	0.05159255041071227	0.23412952775629398	0.20383344309343643
46.46464646464647	0.17679709994568055	0.051592550410772056	0.23412952775629375	0.20383344309343585
46.969696969696976	0.1767970999456806	0.051592550410831835	0.23412952775629356	0.20383344309343523
47.47474747474748	0.17679709994568069	0.05159255041089162	0.23412952775629337	0.20383344309343462
47.979797979797986	0.17679709994568074	0.051592550410951406	0.23412952775629317	0.203833443093434
48.484848484848484	0.1767970999456808	0.05159255041101119	0.23412952775629295	0.20383344309343343
48.98989898989899	0.17679709994568085	0.05159255041107097	0.23412952775629275	0.20383344309343282
49.494949494949495	0.17679709994568094	0.051592550411130755	0.23412952775629256	0.2038334430934322
50.0	0.176797099945681	0.05159255041119054	0.23412952775629237	0.2038334430934316
