NON $ % + - . 0 1 2 3 4 5 6 7 8 9 : ; < > ? @ A B
#NON	CDK1CCNBComplex	STMNCanAct	AJUBA	AURKAActive	PLK1	Cytokinesis	GWL_MASTL	AURKAPresent	CentrosomeMat	hCPEB	BORA	GSK3B	MTCanAct	NEDD9	TPX2	CDC25B	WEE1	STMN	PP1	SpindleAssembly	MT	ENSA	PP2A
8.080808080808081	0.6424937480679568	0.29339261114521686	0.34628112436881325	0.15551560637269968	0.4006633344345469	0.16940724980201333	0.284618828931079	0.7624746451076381	0.22700696312496496	0.18054930042979112	0.8315106631491409	0.3218069372111227	0.1501757310060199	0.2004668188153049	0.30617521228248495	0.3978793269869558	0.7767240675691478	0.8231472146954005	0.3915200254260389	0.13651658215586876	0.6528357968498565	0.27177168028001525	0.26259884823404517
8.585858585858587	0.642487079773953	0.293264315210913	0.34628099720437816	0.15551486482813975	0.4006126468884818	0.169407093268379	0.2846173520682641	0.7624742142198421	0.2270056936655418	0.1805488600468157	0.8315929255305258	0.32180688614588665	0.15017555216389067	0.20046632567138792	0.3061576625454447	0.39786723533171003	0.776752699597312	0.8231488885900641	0.39152163299726406	0.13651613198063922	0.6528320689586633	0.27177094558399423	0.26259952721438884
9.090909090909092	0.6424827176171976	0.2931810871070803	0.3462809449805672	0.15551431518135314	0.4005800063519172	0.16940699097904105	0.2846163820166715	0.7624739557302788	0.22700484751279346	0.1805485295989362	0.831641444293221	0.3218068660230364	0.15017547131146725	0.20046595975875234	0.3061464070139242	0.3978594459963674	0.7767708808750079	0.8231498128681777	0.39152268063329015	0.13651582614969984	0.6528302119132231	0.27177045866404476	0.26259995829815325
9.595959595959597	0.6424798794813578	0.29312708889713596	0.3462809230547005	0.1555139127975183	0.400558933625544	0.1694069225540304	0.2846157478237848	0.762473796565943	0.2270042891813026	0.18054828586419475	0.8316700802937836	0.3218068577923038	0.15017543452297533	0.2004656894805919	0.3061391637420265	0.39785441474365985	0.7767824801438485	0.8231503610356609	0.39152337245439156	0.1365156212879517	0.6528292785541654	0.27177013787719145	0.2626002375352643
10.101010101010102	0.6424780385016482	0.2930920548086456	0.3462809143627831	0.15551362365403454	0.4005453044216293	0.16940687653759132	0.2846153351737077	0.7624736956861758	0.2270039238831137	0.18054810815530073	0.831686986273706	0.32180685475299864	0.15017541802568185	0.20046549215563042	0.30613449022467887	0.3978511552851389	0.7767899080649314	0.8231507036683311	0.39152383218265774	0.1365154867586494	0.6528288046368992	0.2717699286746554	0.2626004215412581
10.606060606060607	0.6424768466325539	0.2930693237931383	0.3462809105555892	0.1555134170687862	0.4005364772437778	0.16940684624963528	0.2846150666042883	0.7624736308799592	0.22700368545323218	0.18054797872460834	0.8316969741393446	0.32180685338583404	0.1501754104867681	0.20046534972255112	0.30613146945831204	0.3978490412173409	0.7767946804369018	0.8231509280683891	0.39152413828256943	0.1365153977949244	0.6528285593320484	0.2717697910840714	0.2626005422205086
11.111111111111112	0.6424760749649493	0.2930545749796428	0.34628090914520454	0.15551327226515868	0.4005307539942031	0.16940682591159945	0.2846148925192926	0.7624735885073733	0.22700353083914743	0.18054788895818766	0.8317028777731789	0.3218068529484642	0.15017540714327604	0.20046524843925445	0.3061295132505219	0.397847668041511	0.7767977545448694	0.8231510784659216	0.3915243422381003	0.13651534034048987	0.6528284294784356	0.27176970264124206	0.2626006228585947
11.616161616161618	0.642475575703867	0.293045005712047	0.3462809085651573	0.1555131715245424	0.40052704059085303	0.16940681246740052	0.28461477971857096	0.7624735607931823	0.22700343056422764	0.18054782449786835	0.8317063696968321	0.32180685277740056	0.1501754056304976	0.20046517665762995	0.3061282454175832	0.397846774240857	0.7767997388470244	0.8231511812050294	0.3915244781150135	0.13651530303362314	0.6528283585967884	0.27176964493654	0.26260067641430285
12.121212121212121	0.6424752524700345	0.2930387971191432	0.34628090832548064	0.15551310190538817	0.4005246301078645	0.16940680370205935	0.284614706496671	0.7624735424687942	0.2270033655834691	0.18054777988929901	0.8317084367201932	0.3218068527092539	0.1501754049455706	0.20046512665619204	0.3061274230191839	0.3978461929231859	0.7768010218403602	0.8231512516505133	0.3915245684264173	0.13651527880524011	0.6528283185518224	0.2717696075128044	0.2626007118647311
12.626262626262626	0.642475042824845	0.29303476396297407	0.34628090822608126	0.15551305414200825	0.4005230629006459	0.16940679798662003	0.2846146589240316	0.7624735303344364	0.2270033234337528	0.1805477490228337	0.8317096633785211	0.3218068526819581	0.15017540463455803	0.20046509202371937	0.3061268886074437	0.39784581407859504	0.7768018534799613	0.8231513000604236	0.39152462843240293	0.1365152630790254	0.6528282950976456	0.27176958317684013	0.2626007353489978
13.131313131313131	0.6424749075121847	0.29303215841477465	0.34628090818615037	0.15551302171988227	0.4005220493160208	0.16940679428664113	0.2846146281746283	0.7624735223356417	0.22700329624284657	0.18054772793386928	0.8317103856567043	0.32180685267142733	0.1501754044966356	0.20046506830789657	0.30612654310415294	0.3978455684788992	0.7768023900664113	0.8231513331326715	0.3915246680454464	0.136515252933828	0.6528282810363297	0.2717695674513288	0.2626007508206419
13.636363636363637	0.642474819375879	0.2930304611590181	0.3462809081678044	0.15551299973296112	0.4005213882646726	0.1694067918766814	0.28461460812887274	0.762473517030694	0.22700327854832794	0.18054771357743177	0.8317108181843071	0.32180685266664866	0.15017540443025734	0.20046505210604057	0.3061263178089434	0.39784540795905005	0.7768027394990569	0.8231513557688562	0.39152469433388093	0.13651524633359943	0.6528282721797769	0.27176955720936935	0.26260076108263647
14.141414141414142	0.6424747620885606	0.2930293584009227	0.34628090816004814	0.15551298491138213	0.40052095822135775	0.1694067903115756	0.28461459508657183	0.7624735135206153	0.22700326705605253	0.18054770384052066	0.8317110760025753	0.3218068526646981	0.15017540439968202	0.20046504111039812	0.306126171263978	0.39784530330720724	0.7768029665483815	0.8231513711685158	0.39152471171969816	0.13651524204883983	0.6528282665415586	0.27176955054094415	0.26260076785829606
14.646464646464647	0.6424747250222704	0.29302864541043977	0.346280908158259	0.15551297498318503	0.4005206798252047	0.1694067892990463	0.2846145866284675	0.7624735112033307	0.22700325962412557	0.18054769726386616	0.8317112277802076	0.3218068526643998	0.15017540438840443	0.2004650337008464	0.3061260764082566	0.39784523541022004	0.7768031133688519	0.8231513815683679	0.3915247231594301	0.13651523928002893	0.6528282629649368	0.27176954622375327	0.262600772300248
15.151515151515152	0.6424747008532399	0.2930281811947933	0.3462809081569838	0.15551296834784026	0.4005204983371194	0.16940678863977673	0.2846145810982742	0.7624735096669768	0.2270032547831946	0.1805476928574209	0.8317113194129206	0.32180685266412723	0.15017540438197785	0.20046502872490274	0.3061260145671865	0.39784519107492683	0.7768032090534815	0.8231513885901799	0.3915247307122081	0.13651523747797356	0.652828260582535	0.2717695434360828	0.2626007752335247
15.656565656565657	0.6424746849537744	0.2930278763880677	0.346280908154953	0.1555129639072842	0.40052037902862747	0.1694067882076594	0.2846145774617959	0.7624735086538316	0.2270032516034402	0.18054768993015424	0.8317113761433211	0.32180685266350795	0.150175404376338	0.20046502537774277	0.3061259739052796	0.3978451618965193	0.7768032719669211	0.8231513933429705	0.3915247357273085	0.13651523629343376	0.6528282589466925	0.27176954163734374	0.26260077720521785
16.161616161616163	0.6424746745952683	0.2930276781294194	0.34628090815367085	0.15551296094508002	0.4005203013356262	0.16940678792871508	0.28461457512003757	0.7624735080107835	0.22700324953373224	0.1805476880078834	0.8317114099339047	0.3218068526630596	0.15017540437355115	0.20046502312920497	0.306125947425502	0.39784514286786954	0.7768033129142208	0.8231513965389778	0.3915247390362391	0.1365152355188959	0.6528282578750593	0.27176954046405416	0.26260077854351044
16.666666666666668	0.6424746679414098	0.2930275509111933	0.3462809081548409	0.15551295896687828	0.4005202514358907	0.16940678775320184	0.2846145736630814	0.7624735076183554	0.22700324820081225	0.18054768673022503	0.8317114284717896	0.3218068526634288	0.15017540437556112	0.20046502162400662	0.3061259304266227	0.3978451306130425	0.7768033391634236	0.8231513986608273	0.39152474120080183	0.13651523501679858	0.6528282572414823	0.27176953961908495	0.2626007794318598
17.171717171717173	0.6424746637119292	0.29302747014308494	0.3462809081570505	0.15551295765915923	0.40052021972891205	0.16940678764314943	0.28461457276312363	0.7624735073510549	0.22700324734881785	0.18054768585606817	0.8317114385702425	0.32180685266422565	0.15017540437885338	0.20046502065246954	0.3061259196297999	0.39784512280127243	0.7768033558307512	0.8231514000383202	0.39152474259411923	0.13651523469929838	0.6528282568547678	0.27176953890283245	0.2626007799354136
17.67676767676768	0.642474660868042	0.29302741588005615	0.3462809081582521	0.15551295675982077	0.4005201984059817	0.169406787563976	0.2846145721273508	0.762473507089843	0.22700324677506548	0.18054768521629552	0.8317114450344854	0.3218068526647297	0.1501754043801437	0.2004650200276395	0.30612591236306225	0.3978451175420727	0.7768033670630594	0.823151400971744	0.39152474352884686	0.1365152344964764	0.6528282565607143	0.27176953822126865	0.26260078011123933
18.181818181818183	0.642474658693466	0.2930273744818449	0.3462809081586541	0.15551295609052038	0.40052018212109075	0.1694067875047277	0.28461457161495785	0.7624735069415959	0.22700324633986424	0.18054768474522617	0.8317114498192456	0.321806852664865	0.15017540438085084	0.20046501950743809	0.3061259068159729	0.39784511352287194	0.7768033756295022	0.8231514017104868	0.39152474425362527	0.13651523433465632	0.6528282563380495	0.27176953800839243	0.26260078039980106
18.68686868686869	0.6424746574778579	0.29302735146486564	0.3462809081580526	0.15551295572289833	0.40052017303423576	0.169406787469302	0.28461457127936673	0.7624735068585432	0.22700324610015193	0.180547684470922	0.8317114521024153	0.32180685266461556	0.15017540438027308	0.20046501919024654	0.3061259037192056	0.3978451112748015	0.7768033804115891	0.8231514021558499	0.3915247446681397	0.13651523424418285	0.6528282561933866	0.27176953808729415	0.2626007806170094
19.191919191919194	0.6424746565839028	0.29302733455844293	0.3462809081576506	0.15551295544895682	0.40052016635861365	0.1694067874434849	0.2846145710399568	0.7624735067951982	0.22700324592356463	0.18054768427173445	0.8317114537223299	0.3218068526644512	0.15017540437986954	0.20046501895984423	0.30612590144353474	0.397845109623549	0.7768033839264821	0.8231514024830414	0.3915247449728322	0.13651523417789765	0.6528282560855554	0.2717695381094681	0.2626007807650539
19.6969696969697	0.6424746561152637	0.2930273257584744	0.3462809081572524	0.15551295530252798	0.40052016287282605	0.16940678742958842	0.2846145709098414	0.7624735067589596	0.22700324583163212	0.1805476841674503	0.8317114543799737	0.32180685266429554	0.1501754043794029	0.2004650188351351	0.3061259002539633	0.39784510876012336	0.7768033857647499	0.8231514026635628	0.3915247451350998	0.13651523414347128	0.6528282560212525	0.27176953813160076	0.2626007808435783
20.202020202020204	0.6424746558772418	0.2930273213371907	0.3462809081569121	0.15551295522612768	0.4005201611129378	0.1694067874222684	0.284614570839944	0.7624735067386977	0.22700324578539893	0.1805476841138879	0.8317114545675267	0.3218068526641653	0.15017540437897725	0.20046501876844233	0.3061258996525046	0.3978451083230553	0.776803386695003	0.8231514027622091	0.3915247452195504	0.13651523412618882	0.6528282559827455	0.2717695381534195	0.26260078088542593
20.70707070707071	0.6424746557419401	0.2930273188424302	0.3462809081567161	0.15551295518101102	0.4005201601175468	0.1694067874181768	0.28461457080199554	0.7624735067266518	0.22700324575903472	0.1805476840831638	0.831711454619574	0.32180685266409204	0.1501754043787164	0.20046501873042322	0.3061258993120739	0.3978451080753375	0.7768033872222021	0.8231514028197147	0.3915247452680772	0.13651523411643413	0.6528282559592231	0.2717695381575035	0.26260078090694805
21.212121212121215	0.6424746557395349	0.29302731886054	0.3462809081565889	0.1555129551766676	0.4005201601145502	0.16940678741794657	0.28461457079973296	0.762473506724315	0.22700324575888015	0.18054768408166813	0.8317114544329858	0.3218068526640466	0.15017540437852647	0.20046501872658107	0.30612589931002987	0.39784510807297674	0.776803387226814	0.8231514028284341	0.3915247452713145	0.1365152341165026	0.6528282559519284	0.2717695381587736	0.2626007809069414
21.71717171717172	0.6424746557332879	0.2930273187851278	0.34628090815651463	0.15551295517235816	0.4005201600781711	0.16940678741768975	0.2846145707971692	0.7624735067227265	0.22700324575780306	0.18054768407921892	0.8317114543179447	0.3218068526640203	0.1501754043784128	0.20046501872275446	0.3061258992970411	0.3978451080627519	0.7768033872479381	0.8231514028357804	0.39152474527507125	0.13651523411616542	0.6528282559467323	0.27176953815984956	0.2626007809081046
22.222222222222225	0.6424746557829865	0.29302731975721924	0.34628090815649504	0.1555129551858261	0.4005201604572128	0.1694067874190957	0.2846145708099302	0.762473506725707	0.22700324576768524	0.1805476840890517	0.8317114541343823	0.3218068526640151	0.15017540437836613	0.20046501873380299	0.3061258994259113	0.39784510815543944	0.7768033870497771	0.8231514028212373	0.3915247452593732	0.13651523411990624	0.6528282559496169	0.2717695381597569	0.2626007809004808
22.72727272727273	0.6424746558125842	0.293027320339128	0.34628090815647744	0.15551295519383085	0.40052016068366025	0.169406787419913	0.2846145708170851	0.7624735067274541	0.22700324577359307	0.18054768409470662	0.8317114540174146	0.3218068526640096	0.1501754043783307	0.20046501874007902	0.3061258995028849	0.3978451082106999	0.7768033869314626	0.823151402812979	0.3915247452501612	0.13651523412213007	0.6528282559510757	0.27176953816139054	0.2626007808964228
23.232323232323235	0.6424746558537948	0.2930273211304109	0.34628090815648377	0.15551295520606434	0.4005201609943922	0.16940678742108053	0.28461457082736263	0.7624735067303875	0.22700324578175426	0.18054768410304795	0.8317114539106945	0.3218068526640128	0.1501754043783298	0.20046501874977618	0.3061258996087636	0.39784510828705894	0.7768033867682478	0.823151402799256	0.39152474523661707	0.13651523412517017	0.6528282559550734	0.27176953816354316	0.2626007808907792
23.73737373737374	0.6424746558882969	0.2930273217961598	0.3462809081564827	0.1555129552161363	0.40052016125531714	0.16940678742204865	0.2846145708358496	0.7624735067327421	0.22700324578860304	0.18054768410995714	0.8317114538116999	0.3218068526640132	0.15017540437831967	0.20046501875771455	0.3061258996976232	0.3978451083510901	0.7768033866313429	0.8231514027881697	0.39152474522540426	0.1365152341277263	0.65282825595807	0.2717695381655654	0.26260078088608546
24.242424242424242	0.6424746559107558	0.29302732221907063	0.34628090815649337	0.15551295522340225	0.4005201614225685	0.1694067874226701	0.28461457084117336	0.7624735067344647	0.22700324579305492	0.18054768411475283	0.8317114537786652	0.32180685266401715	0.15017540437833385	0.2004650187633261	0.30612589975470617	0.3978451083924587	0.7768033865430858	0.8231514027798306	0.39152474521772307	0.13651523412936617	0.6528282559610473	0.2717695381680005	0.2626007808832259
24.747474747474747	0.642474655923509	0.29302732245894725	0.3462809081564985	0.15551295522754205	0.40052016151744924	0.16940678742302037	0.28461457084417524	0.7624735067354262	0.22700324579558717	0.18054768411750338	0.8317114537605292	0.321806852664019	0.1501754043783408	0.20046501876652575	0.30612589978708477	0.3978451084159427	0.7768033864930153	0.823151402775088	0.3915247452133529	0.13651523413030053	0.6528282559627336	0.271769538169414	0.2626007808815833
25.252525252525253	0.6424746559311688	0.2930273226027702	0.34628090815650064	0.1555129552300413	0.400520161574351	0.16940678742322832	0.2846145708459587	0.7624735067359883	0.22700324579711204	0.18054768411918065	0.8317114537502119	0.3218068526640197	0.1501754043783439	0.20046501876845965	0.30612589980649896	0.3978451084300412	0.7768033864629843	0.8231514027722328	0.3915247452107203	0.1365152341308647	0.6528282559637425	0.2717695381702913	0.26260078088057925
25.757575757575758	0.6424746559388286	0.2930273227465932	0.34628090815650275	0.15551295523254055	0.40052016163125276	0.1694067874234363	0.28461457084774217	0.7624735067365505	0.2270032457986369	0.18054768412085795	0.8317114537398946	0.3218068526640205	0.150175404378347	0.20046501877039355	0.30612589982591315	0.39784510844413973	0.7768033864329533	0.8231514027693776	0.3915247452080876	0.13651523413142885	0.6528282559647515	0.27176953817116867	0.2626007808795752
26.262626262626263	0.6424746559464883	0.29302732289041616	0.3462809081565049	0.1555129552350398	0.4005201616881545	0.16940678742364426	0.2846145708495256	0.7624735067371126	0.22700324580016173	0.18054768412253522	0.8317114537295773	0.32180685266402126	0.15017540437835014	0.20046501877232745	0.30612589984532734	0.39784510845823823	0.7768033864029225	0.8231514027665224	0.391524745205455	0.136515234131993	0.6528282559657604	0.271769538172046	0.2626007808785712
26.767676767676768	0.6424746559532918	0.2930273230181376	0.3462809081565068	0.1555129552372605	0.40052016173868726	0.1694067874238289	0.2846145708511091	0.7624735067376113	0.22700324580151632	0.1805476841240263	0.8317114537204611	0.3218068526640219	0.15017540437835283	0.20046501877404604	0.30612589986256833	0.3978451084707595	0.7768033863762528	0.8231514027639857	0.3915247452031161	0.13651523413249428	0.6528282559666564	0.2717695381728261	0.2626007808776786
27.272727272727273	0.6424746559559031	0.2930273230670487	0.3462809081565072	0.15551295523811764	0.40052016175804617	0.1694067874238993	0.2846145708517132	0.7624735067377997	0.22700324580203743	0.18054768412460595	0.831711453717223	0.3218068526640221	0.15017540437835353	0.20046501877471076	0.30612589986917244	0.3978451084755612	0.7768033863660347	0.8231514027630076	0.3915247452022149	0.1365152341326876	0.6528282559669994	0.2717695381731307	0.2626007808773311
27.77777777777778	0.6424746559585146	0.29302732311595986	0.34628090815650764	0.1555129552389748	0.40052016177740507	0.16940678742396975	0.28461457085231734	0.7624735067379882	0.2270032458025585	0.1805476841251856	0.8317114537139849	0.3218068526640222	0.1501754043783542	0.20046501877537548	0.30612589987577654	0.3978451084803629	0.7768033863558168	0.8231514027620294	0.39152474520131375	0.13651523413288094	0.6528282559673426	0.27176953817343535	0.26260078087698363
28.282828282828284	0.6424746559611261	0.293027323164871	0.3462809081565081	0.15551295523983194	0.40052016179676403	0.1694067874240402	0.2846145708529215	0.7624735067381766	0.22700324580307962	0.18054768412576525	0.8317114537107467	0.32180685266402237	0.1501754043783549	0.2004650187760402	0.3061258998823807	0.3978451084851646	0.7768033863455988	0.8231514027610511	0.3915247452004126	0.13651523413307426	0.6528282559676858	0.27176953817373994	0.2626007808766362
28.78787878787879	0.6424746559637375	0.2930273232137821	0.3462809081565085	0.1555129552406891	0.40052016181612293	0.16940678742411064	0.28461457085352565	0.7624735067383651	0.2270032458036007	0.1805476841263449	0.8317114537075087	0.32180685266402254	0.15017540437835555	0.20046501877670492	0.3061258998889848	0.3978451084899663	0.7768033863353808	0.823151402760073	0.3915247451995114	0.13651523413326758	0.652828255968029	0.27176953817404453	0.2626007808762887
29.292929292929294	0.6424746559646732	0.29302732323130465	0.34628090815650864	0.15551295524099648	0.4005201618230587	0.16940678742413587	0.28461457085374214	0.7624735067384326	0.2270032458037875	0.1805476841265529	0.8317114537063618	0.3218068526640226	0.15017540437835578	0.2004650187769434	0.30612589989135086	0.39784510849168675	0.7768033863317199	0.8231514027597222	0.3915247451991883	0.13651523413333688	0.652828255968152	0.27176953817415384	0.262600780876164
29.7979797979798	0.6424746559648331	0.29302732323429004	0.3462809081565087	0.15551295524104927	0.40052016182424094	0.16940678742414017	0.284614570853779	0.762473506738444	0.22700324580381945	0.18054768412658875	0.8317114537061835	0.3218068526640226	0.1501754043783558	0.20046501877698442	0.30612589989175415	0.3978451084919803	0.7768033863310958	0.8231514027596619	0.3915247451991329	0.13651523413334876	0.652828255968173	0.2717695381741726	0.2626007808761425
30.303030303030305	0.642474655964993	0.29302732323727537	0.3462809081565087	0.1555129552411021	0.40052016182542316	0.1694067874241445	0.2846145708538159	0.7624735067384556	0.2270032458038514	0.1805476841266246	0.8317114537060051	0.3218068526640226	0.15017540437835583	0.20046501877702547	0.30612589989215744	0.3978451084922738	0.7768033863304717	0.8231514027596016	0.39152474519907743	0.13651523413336064	0.6528282559681939	0.27176953817419136	0.26260078087612104
30.80808080808081	0.6424746559651527	0.29302732324026076	0.3462809081565087	0.15551295524115488	0.4005201618266054	0.1694067874241488	0.28461457085385283	0.762473506738467	0.22700324580388334	0.18054768412666047	0.8317114537058268	0.3218068526640226	0.15017540437835586	0.20046501877706652	0.3061258998925607	0.3978451084925673	0.7768033863298477	0.8231514027595412	0.39152474519902203	0.13651523413337252	0.652828255968215	0.2717695381742102	0.26260078087609956
31.313131313131315	0.6424746559653126	0.29302732324324615	0.3462809081565087	0.15551295524120767	0.4005201618277876	0.1694067874241531	0.28461457085388975	0.7624735067384785	0.2270032458039153	0.18054768412669633	0.8317114537056484	0.3218068526640226	0.15017540437835586	0.20046501877710754	0.306125899892964	0.3978451084928608	0.7768033863292236	0.823151402759481	0.39152474519896663	0.1365152341333844	0.652828255968236	0.27176953817422894	0.2626007808760781
