NON $ % + - . 0 1 2 3 4 5 6 7 8 9 : ; < > ? @ A B
#NON	AJUBA	Cytokinesis	AURKAPresent	ENSA	hCPEB	CentrosomeMat	CDC25B	PP2A	NEDD9	PP1	AURKAActive	MTCanAct	WEE1	BORA	TPX2	GSK3B	PLK1	CDK1CCNBComplex	STMN	GWL_MASTL	SpindleAssembly	STMNCanAct	MT
9.090909090909092	0.22039531221563066	0.14498303286464415	0.8193045445805459	0.2788600021638787	0.14339948834181873	0.30671837462488144	0.28127960621982623	0.1935662800336068	0.1540564084476096	0.4748148289832736	0.09043381526685178	0.2458131561205794	0.6918026560982515	0.8549930157550925	0.19429730990669228	0.11456713613751494	0.35651162378089596	0.6548892640681065	0.8610522049491512	0.24840695178661956	0.24614424056560893	0.24161754465559854	0.7145821875367424
9.595959595959597	0.22036549066248462	0.14498298339285118	0.8193030368900266	0.2788530074373599	0.1433887142630748	0.30671776330124806	0.28127618588524417	0.19356808764485936	0.15405258140343184	0.47481785868837	0.09043015306377603	0.24581265836972718	0.6918049675777302	0.854992977989559	0.19429250838152448	0.11456672615143752	0.35650784132035496	0.6548863085416705	0.8610604174677597	0.24839555479235545	0.24614393984205693	0.2416174351243493	0.7145782226619812
10.101010101010102	0.22034639999295882	0.14498295105107237	0.8193021489483089	0.27884894978293223	0.14338208283283677	0.30671739021292016	0.28127410469957964	0.1935691641203007	0.15405023264284876	0.4748197119477563	0.09042790474104727	0.24581241924190775	0.6918063529984925	0.8549929700060097	0.1942897161775057	0.11456652856684517	0.35650555588201066	0.6548845103910793	0.8610653998629716	0.2483889293513101	0.24614375638347546	0.2416173868894681	0.7145757661002808
10.606060606060607	0.22033417732684596	0.14498293054916017	0.819301618360535	0.27884658914006455	0.14337800100267756	0.30671716319873615	0.2812728385608964	0.19356980256005754	0.1540487961186714	0.47482084739175945	0.09042651910253637	0.2458123042427472	0.6918071847518855	0.8549929729695135	0.19428808386743612	0.1145664332503803	0.3565041640644266	0.6548834086333193	0.8610684304784387	0.24838507265668694	0.24614364431806457	0.2416173655669274	0.7145742488560993
11.111111111111112	0.22032635378157636	0.14498291777966255	0.819301303531441	0.2788452162628715	0.14337548830974675	0.3067170245995349	0.28127206265710053	0.19357018340876112	0.15404791071789253	0.4748215452528314	0.09042566223712767	0.2458122489528574	0.6918076884398676	0.8549929788018743	0.19428712425609992	0.11456638728168662	0.35650331350775066	0.6548827346547423	0.8610702782270595	0.24838282590482544	0.24614357608630724	0.24161735614116242	0.7145733142080637
11.616161616161618	0.22032134398969835	0.14498290991310459	0.8193011159839387	0.27884441623720224	0.14337393941097903	0.30671693982187875	0.28127158505073596	0.19357041120801022	0.15404736305713693	0.47482197563604733	0.09042513021905525	0.2458122223171217	0.6918079952085016	0.8549929843587138	0.19428655644832926	0.11456636506855747	0.356502790869088	0.6548823210457628	0.8610714086933982	0.24838151442755127	0.2461435344670756	0.24161735196062128	0.7145727389810389
12.121212121212121	0.2203181296979242	0.14498290507708067	0.8193010037701179	0.2788439482972439	0.14337298137047869	0.30671688773634653	0.28127128918008404	0.19357054816636485	0.15404702233200201	0.47482224246222626	0.09042479810575364	0.2458122094488865	0.6918081834289023	0.8549929887421905	0.19428621772201748	0.11456635430397276	0.35650246766080057	0.6548820661622211	0.861072103941104	0.2483807459263594	0.2461435089904106	0.24161735010209553	0.7145723844161791
12.626262626262626	0.22031608754094356	0.14498290215383797	0.8193009373288244	0.27884367827527184	0.1433723948278847	0.30671685606658533	0.28127110737611355	0.1935706296485945	0.1540468121407756	0.4748224064602621	0.09042459246591181	0.24581220341059953	0.6918082980313738	0.854992991906443	0.19428601726098002	0.11456634923596165	0.3565022692995067	0.6548819105304736	0.8610725277230967	0.24838030158391305	0.24614349355149148	0.24161734930535894	0.7145721684822798
13.131313131313131	0.22031477104057745	0.14498290035004385	0.8193008969552171	0.2788435179823702	0.14337202827918336	0.3067168363731778	0.2812709930850735	0.19357067939663058	0.15404667961423604	0.4748225094821589	0.09042446246423341	0.24581220033368012	0.6918083695645911	0.854992994056526	0.1942858950032257	0.11456634664844809	0.35650214475726605	0.654881813457159	0.8610727920130282	0.248380037306827	0.24614348398962257	0.24161734891678627	0.7145720343977363
13.636363636363637	0.22031392778507378	0.14498289924873214	0.8193008726280241	0.2788434240345806	0.14337180083449277	0.3067168242251475	0.28127092171888873	0.1935707095072189	0.15404659661229372	0.4748225737755303	0.09042438078914541	0.24581219886148514	0.6918084139082187	0.854992995497813	0.19428582102571182	0.11456634540624898	0.35650206705016896	0.6548817532977897	0.8610729557288579	0.24837988208272285	0.24614347810844442	0.24161734874784613	0.7145719517996453
14.141414141414142	0.22031339021170254	0.1449828985826553	0.8193008580833995	0.27884336959845174	0.14337166042757127	0.3067168167767757	0.2812708773741532	0.19357072761643784	0.15404654487871589	0.47482261371142664	0.09042432969971519	0.24581219822811934	0.6918084412632957	0.8549929964557149	0.1942857765272138	0.11456634486814407	0.3565020187834798	0.6548817161833496	0.8610730566588909	0.2483797919254742	0.24614347450899274	0.2416173486917418	0.7145719012189106
14.646464646464647	0.22031304358914808	0.1449828981700837	0.8193008491383136	0.2788433368414928	0.14337157198485634	0.3067168121001814	0.2812708491969241	0.19357073883670595	0.15404651195507205	0.4748226390442252	0.09042429712631252	0.24581219786209088	0.6918084585756972	0.8549929970637661	0.19428574880991265	0.11456634455792179	0.3565019881477176	0.654881692813783	0.8610731203237598	0.24837973756672124	0.24614347225818523	0.24161734865408158	0.7145718696265562
15.151515151515152	0.22031281925166446	0.14498289790843355	0.819300843575434	0.27884331688271397	0.14337151587593341	0.30671680913179045	0.28127083112136	0.19357074585304382	0.15404649081968336	0.47482265524043743	0.09042427622438018	0.2458121976182356	0.691808469642147	0.8549929974414839	0.19428573132887275	0.11456634435274281	0.3565019685642005	0.6548816780290942	0.8610731608070236	0.24837970436640533	0.24614347084470106	0.2416173486198238	0.7145718497546099
15.656565656565657	0.22031267619696177	0.14498289774278175	0.8193008402200675	0.278843305411456	0.14337148112839884	0.3067168072940754	0.28127081979152707	0.19357075006632268	0.15404647754155953	0.47482266535540735	0.09042426311258868	0.2458121975266123	0.6918084765135708	0.8549929976844763	0.19428572075792058	0.11456634427502965	0.35650195636023574	0.6548816689363102	0.8610731858705467	0.24837968518870973	0.24614346998392933	0.24161734860845135	0.7145718375595203
16.161616161616163	0.2203125862359983	0.1449828976420884	0.8193008382567372	0.2788432993498526	0.14337146015928756	0.3067168061969251	0.28127081291030426	0.19357075247448577	0.15404646942101297	0.4748226715052079	0.09042425508429414	0.2458121975752023	0.6918084806130849	0.8549929978529179	0.19428571470963052	0.11456634431332997	0.35650194894847426	0.6548816634711551	0.8610732009326754	0.248379674969411	0.2461434694712944	0.2416173486272605	0.7145718302703377
16.666666666666668	0.22031252829651607	0.14498289758981342	0.8193008370368821	0.278843295830994	0.1433714469871356	0.30671680552965	0.28127080863923337	0.19357075395496653	0.1540464643156467	0.47482267537906314	0.09042424997396838	0.24581219762748177	0.6918084831396373	0.8549929979672103	0.19428571099323796	0.11456634435513324	0.3565019442094294	0.65488165994317	0.8610732104076405	0.2483796690393723	0.2461434691400221	0.2416173486466472	0.7145718257381838
17.171717171717173	0.22031249193737373	0.14498289757729776	0.8193008363156038	0.2788432937205138	0.14337143888544251	0.30671680514791677	0.2812708061168155	0.19357075488412734	0.15404646121471066	0.4748226777557587	0.09042424676583961	0.2458121976296745	0.6918084846531987	0.8549929980417813	0.19428570867488154	0.11456634435661786	0.3565019411846183	0.6548816576062988	0.8610732162879233	0.248379665541175	0.24614346892173658	0.24161734864980744	0.7145718229958026
17.67676767676768	0.2203124696944736	0.14498289758883592	0.819300835964651	0.2788432925328646	0.14337143408768946	0.30671680495357717	0.2812708047579003	0.19357075545821267	0.15404645944788747	0.47482267913689635	0.09042424480989775	0.24581219761126233	0.6918084855157095	0.8549929980985674	0.1942857072982227	0.1145663443418246	0.35650193932597396	0.6548816560474342	0.8610732197981407	0.2483796636488014	0.2461434687816738	0.2416173486427379	0.71457182140277
18.181818181818183	0.2203124557974731	0.14498289760640032	0.8193008358468171	0.2788432918333149	0.14337143116712905	0.3067168048614838	0.28127080403837557	0.1935707558369849	0.15404645846331097	0.4748226799361481	0.09042424359017012	0.24581219759678644	0.6918084860469861	0.8549929981463802	0.1942857064636873	0.11456634433038107	0.3565019382087593	0.6548816549685598	0.8610732219395835	0.24837966261161062	0.24614346868960071	0.24161734863471962	0.7145718204421535
18.68686868686869	0.2203124467420273	0.1449828976169108	0.8193008358518992	0.278843291363676	0.14337142926279917	0.3067168048119644	0.2812708035761331	0.19357075611111169	0.1540464579028133	0.4748226804204455	0.09042424279238127	0.2458121975962546	0.6918084864656909	0.8549929981825778	0.19428570591220753	0.11456634433012265	0.35650193757563664	0.6548816542350065	0.8610732233279079	0.24837966196356318	0.24614346862667452	0.24161734863168155	0.7145718198094593
19.191919191919194	0.22031244067025868	0.14498289761326205	0.8193008358891211	0.2788432910288233	0.14337142795736646	0.30671680476219815	0.28127080309148267	0.19357075631116863	0.15404645754882582	0.4748226807508312	0.09042424225570611	0.24581219760521297	0.691808486902563	0.8549929981971648	0.19428570550395718	0.11456634433730344	0.35650193728273627	0.6548816538535868	0.861073224275646	0.24837966149452045	0.24614346858512676	0.24161734863452478	0.7145718193699938
19.6969696969697	0.2203124364024157	0.14498289759846358	0.8193008358840564	0.2788432908186479	0.1433714270309385	0.3067168046912063	0.28127080251662906	0.19357075643474575	0.15404645724125476	0.47482268103271674	0.09042424188541032	0.24581219761299905	0.691808487323351	0.8549929981931605	0.19428570519301094	0.11456634434346831	0.3565019371461691	0.6548816537921672	0.8610732249509697	0.24837966114180815	0.24614346856591368	0.24161734863835826	0.7145718190601936
20.202020202020204	0.22031243285362592	0.14498289758356506	0.819300835809795	0.2788432906799022	0.14337142626630933	0.3067168046372934	0.2812708021968891	0.19357075649989924	0.15404645686488552	0.47482268128602995	0.09042424158047496	0.24581219761715342	0.6918084874953943	0.8549929981918382	0.19428570497592423	0.11456634434680633	0.35650193688304266	0.654881653665361	0.8610732255090481	0.24837966085926885	0.24614346855705846	0.24161734863958298	0.7145718188062198
20.70707070707071	0.22031243062449746	0.14498289756165358	0.8193008356770495	0.2788432906466113	0.14337142578538048	0.3067168045735551	0.2812708019009939	0.19357075649454095	0.15404645648024584	0.4748226815073979	0.09042424139823368	0.24581219761827997	0.6918084875670566	0.854992998179617	0.19428570485090577	0.11456634434770589	0.35650193666094143	0.6548816537217372	0.8610732258638155	0.24837966067157077	0.2461434685664898	0.24161734864008252	0.7145718186505584
21.212121212121215	0.22031242971503034	0.14498289753272917	0.8193008354858202	0.27884329071877506	0.14337142558815194	0.30671680449999145	0.2812708016289435	0.19357075641867083	0.15404645608733572	0.4748226816968207	0.09042424133868651	0.24581219761637868	0.6918084875383382	0.8549929981564971	0.1942857048179555	0.11456634434616698	0.35650193647986544	0.654881653961296	0.861073226015272	0.24837966057871394	0.2461434685942077	0.2416173486398569	0.7145718185932093
21.71717171717172	0.22031242860382363	0.14498289752014745	0.8193008354034674	0.2788432907130797	0.14337142535012717	0.3067168044629959	0.2812708014631204	0.1935707564076728	0.1540464558716853	0.47482268181821047	0.09042424124972097	0.245812197616317	0.6918084875677223	0.8549929981484385	0.19428570475782717	0.11456634434611164	0.3565019363582918	0.6548816540144707	0.8610732261921539	0.24837966048604845	0.24614346860127675	0.24161734863998657	0.7145718185174706
22.222222222222225	0.22031242803501527	0.1449828975124849	0.819300835348133	0.2788432907191864	0.14337142523002183	0.3067168044398768	0.2812708013632302	0.19357075639532872	0.15404645574254927	0.47482268188921833	0.09042424120573736	0.2458121976157142	0.6918084875776926	0.8549929981427439	0.19428570472884574	0.11456634434562155	0.3565019362871831	0.6548816540620213	0.8610732262825831	0.24837966043986884	0.24614346860674083	0.24161734863994308	0.7145718184804231
22.72727272727273	0.22031242804601842	0.14498289750916712	0.8193008353157012	0.2788432907416032	0.14337142523581572	0.3067168044294933	0.28127080132724697	0.19357075637830937	0.1540464556953652	0.4748226819107317	0.09042424121047629	0.2458121976144506	0.6918084875643518	0.8549929981387749	0.1942857047339436	0.11456634434460025	0.3565019362660849	0.6548816541130359	0.8610732262809346	0.2483796604425027	0.2461434686115574	0.24161734863969986	0.7145718184849362
23.232323232323235	0.22031242750856767	0.14498289750031226	0.8193008352474543	0.278843290757722	0.14337142512362622	0.3067168044025341	0.281270801215486	0.1935707563584827	0.1540464555497981	0.4748226819887389	0.09042424117074697	0.24581219761333759	0.6918084875670081	0.8549929981315695	0.1942857047088572	0.11456634434369865	0.3565019361878216	0.6548816541822303	0.8610732263665408	0.2483796603992027	0.2461434686190781	0.24161734863954878	0.7145718184515033
23.73737373737374	0.2203124278674025	0.14498289750317422	0.8193008352641897	0.27884329076706593	0.1433714252021765	0.3067168044111289	0.28127080125621284	0.19357075635675855	0.15404645560400954	0.4748226819563355	0.0904242412006609	0.24581219761286546	0.6918084875548374	0.854992998132652	0.1942857047292623	0.11456634434331699	0.35650193622140797	0.6548816541816053	0.8610732263092623	0.24837966043052007	0.2461434686182696	0.24161734863942796	0.7145718184775268
24.242424242424242	0.2203124282262373	0.14498289750603618	0.8193008352809251	0.27884329077640985	0.14337142528072677	0.30671680441972365	0.2812708012969397	0.19357075635503437	0.15404645565822095	0.47482268192393207	0.0904242412305748	0.24581219761239334	0.6918084875426668	0.8549929981337344	0.1942857047496674	0.11456634434293532	0.35650193625499427	0.6548816541809802	0.8610732262519838	0.2483796604618374	0.24614346861746111	0.24161734863930714	0.7145718185035503
24.747474747474747	0.22031242846040155	0.14498289750778806	0.8193008352913657	0.2788432907827323	0.14337142533184732	0.306716804425126	0.28127080132289023	0.19357075635363608	0.15404645569254294	0.47482268190319543	0.09042424125013629	0.2458121976120966	0.6918084875345725	0.8549929981343621	0.19428570476301277	0.11456634434269536	0.3565019362766535	0.6548816541814504	0.861073226214694	0.24837966048198992	0.24614346861704609	0.2416173486392317	0.7145718185204757
25.252525252525253	0.22031242851985922	0.14498289750798438	0.8193008352929846	0.27884329078482073	0.14337142534452935	0.30671680442605453	0.28127080132813387	0.1935707563526945	0.15404645569899297	0.47482268189880783	0.09042424125519044	0.24581219761204562	0.6918084875321907	0.8549929981343524	0.19428570476646506	0.11456634434265398	0.3565019362815987	0.6548816541834555	0.861073226205415	0.24837966048649665	0.24614346861718248	0.24161734863921985	0.7145718185246515
25.757575757575758	0.2203124285793169	0.1449828975081807	0.8193008352946036	0.27884329078690917	0.14337142535721134	0.30671680442698307	0.28127080133337756	0.19357075635175292	0.154046455705443	0.47482268189442023	0.09042424126024459	0.24581219761199463	0.691808487529809	0.8549929981343426	0.19428570476991736	0.1145663443426126	0.3565019362865439	0.6548816541854606	0.8610732261961362	0.24837966049100335	0.24614346861731884	0.241617348639208	0.7145718185288272
26.262626262626263	0.2203124286387746	0.144982897508377	0.8193008352962226	0.27884329078899756	0.14337142536989336	0.3067168044279116	0.28127080133862126	0.19357075635081136	0.15404645571189302	0.4748226818900327	0.09042424126529874	0.24581219761194362	0.6918084875274272	0.8549929981343328	0.19428570477336968	0.11456634434257122	0.3565019362914892	0.6548816541874657	0.8610732261868574	0.24837966049551008	0.2461434686174552	0.24161734863919615	0.714571818533003
26.767676767676768	0.22031242869823225	0.14498289750857332	0.8193008352978416	0.278843290791086	0.14337142538257536	0.3067168044288401	0.28127080134386495	0.19357075634986978	0.15404645571834305	0.4748226818856451	0.09042424127035288	0.24581219761189263	0.6918084875250453	0.8549929981343231	0.19428570477682197	0.11456634434252984	0.3565019362964344	0.6548816541894708	0.8610732261775785	0.2483796605000168	0.2461434686175916	0.2416173486391843	0.7145718185371787
27.272727272727273	0.22031242875768994	0.14498289750876964	0.8193008352994605	0.2788432907931744	0.14337142539525738	0.3067168044297686	0.2812708013491086	0.1935707563489282	0.15404645572479306	0.4748226818812575	0.09042424127540703	0.24581219761184164	0.6918084875226636	0.8549929981343133	0.19428570478027427	0.11456634434248847	0.3565019363013796	0.6548816541914758	0.8610732261682997	0.2483796605045235	0.24614346861772796	0.24161734863917247	0.7145718185413544
27.77777777777778	0.2203124288171476	0.14498289750896598	0.8193008353010796	0.2788432907952628	0.1433714254079394	0.30671680443069715	0.2812708013543523	0.19357075634798662	0.1540464557312431	0.47482268187686993	0.09042424128046118	0.24581219761179066	0.6918084875202818	0.8549929981343035	0.19428570478372656	0.11456634434244709	0.3565019363063249	0.6548816541934809	0.8610732261590209	0.24837966050903024	0.24614346861786435	0.24161734863916062	0.7145718185455302
28.282828282828284	0.2203124288766053	0.1449828975091623	0.8193008353026985	0.27884329079735126	0.1433714254206214	0.3067168044316257	0.281270801359596	0.19357075634704504	0.15404645573769313	0.47482268187248233	0.09042424128551534	0.24581219761173967	0.6918084875178999	0.8549929981342937	0.19428570478717885	0.1145663443424057	0.3565019363112701	0.6548816541954859	0.8610732261497421	0.24837966051353697	0.2461434686180007	0.24161734863914877	0.714571818549706
28.78787878787879	0.22031242893606295	0.1449828975093586	0.8193008353043175	0.27884329079943965	0.14337142543330342	0.30671680443255417	0.2812708013648397	0.1935707563461035	0.15404645574414313	0.47482268186809473	0.09042424129056949	0.24581219761168868	0.6918084875155182	0.854992998134284	0.19428570479063118	0.11456634434236433	0.3565019363162153	0.654881654197491	0.8610732261404632	0.24837966051804367	0.24614346861813707	0.24161734863913692	0.7145718185538817
29.292929292929294	0.22031242899552064	0.14498289750955493	0.8193008353059364	0.2788432908015281	0.14337142544598544	0.3067168044334827	0.2812708013700833	0.1935707563451619	0.15404645575059317	0.47482268186370713	0.09042424129562363	0.2458121976116377	0.6918084875131364	0.8549929981342742	0.19428570479408347	0.11456634434232295	0.35650193632116056	0.6548816541994961	0.8610732261311844	0.2483796605225504	0.24614346861827346	0.24161734863912507	0.7145718185580575
29.7979797979798	0.22031242905497833	0.14498289750975124	0.8193008353075554	0.27884329080361653	0.14337142545866743	0.30671680443441124	0.281270801375327	0.19357075634422033	0.15404645575704318	0.4748226818593196	0.09042424130067778	0.2458121976115867	0.6918084875107546	0.8549929981342644	0.19428570479753576	0.11456634434228156	0.3565019363261058	0.6548816542015011	0.8610732261219056	0.24837966052705712	0.24614346861840983	0.24161734863911322	0.7145718185622333
30.303030303030305	0.22031242910822152	0.14498289750992502	0.8193008353089963	0.2788432908054879	0.1433714254700191	0.3067168044352387	0.28127080138001026	0.1935707563433728	0.15404645576280046	0.47482268185539844	0.09042424130520418	0.2458121976115414	0.6918084875086197	0.8549929981342544	0.19428570480062723	0.1145663443422448	0.35650193633052946	0.6548816542033129	0.8610732261135994	0.2483796605310834	0.24614346861853398	0.24161734863910272	0.7145718185659703
30.80808080808081	0.22031242911807342	0.14498289750994128	0.8193008353091935	0.2788432908058445	0.14337142547208187	0.3067168044353609	0.28127080138078037	0.19357075634318202	0.15404645576372067	0.4748226818547342	0.09042424130604586	0.24581219761153592	0.6918084875082084	0.8549929981342431	0.19428570480119928	0.11456634434224032	0.35650193633131194	0.654881654203774	0.8610732261120836	0.2483796605317553	0.24614346861857267	0.24161734863910156	0.7145718185666434
31.313131313131315	0.22031242912792534	0.14498289750995758	0.8193008353093908	0.27884329080620107	0.14337142547414466	0.30671680443548316	0.28127080138155053	0.1935707563429912	0.15404645576464088	0.47482268185407	0.09042424130688753	0.2458121976115304	0.6918084875077971	0.8549929981342318	0.19428570480177132	0.11456634434223582	0.3565019363320944	0.6548816542042349	0.8610732261105678	0.24837966053242722	0.2461434686186114	0.2416173486391004	0.7145718185673167
