NON $ % + -
#NON	a	b	d	c
45.45454545454546	0.02500613988685375	0.03445556019285293	0.08733829984872468	0.18613073745298392
45.959595959595966	0.025006139886601043	0.034455560192328025	0.08733829984766281	0.18613073745375427
46.46464646464647	0.025006139886348335	0.03445556019180312	0.08733829984660095	0.18613073745452463
46.969696969696976	0.025006139886095628	0.03445556019127821	0.08733829984553908	0.18613073745529496
47.47474747474748	0.025006139885842917	0.034455560190753305	0.0873382998444772	0.18613073745606531
47.979797979797986	0.02500613988559021	0.0344555601902284	0.08733829984341535	0.18613073745683567
48.484848484848484	0.0250061398853375	0.03445556018970349	0.08733829984235347	0.186130737457606
48.98989898989899	0.02500613988515823	0.03445556018933101	0.0873382998416	0.18613073745815334
49.494949494949495	0.025006139885156025	0.03445556018932602	0.08733829984159008	0.18613073745816291
50.0	0.025006139885153815	0.034455560189321034	0.08733829984158016	0.18613073745817252
