NON $ % + - . 0 1 2 3 4
#NON	CycA	E2F	CycE	UbcH10	cdh1	p27	Cdc20	CycD	Rb	CycB
15.288220551378446	0.10083293382212766	0.43589897369186115	0.1457121630044389	0.08318063999631496	0.6672473678365018	0.04875083719494281	0.2532876651255996	0.11840703256335076	0.7105062043638607	0.396100500306886
15.413533834586465	0.10083292808833802	0.43589897655259924	0.1457121642382238	0.08317980391108389	0.6672473708174558	0.04875083717609148	0.25328766458253427	0.11840703224552974	0.7105062038201015	0.3961004989201087
15.538847117794486	0.10083292305697761	0.43589897906449604	0.14571216532324374	0.08317903509794032	0.6672473734279386	0.04875083715721645	0.2532876641090286	0.11840703197162779	0.7105062033409759	0.39610049770310995
15.664160401002505	0.10083291863576915	0.43589898127407284	0.14571216627833677	0.08317832823052336	0.667247375704304	0.04875083713910698	0.25328766370481653	0.11840703173413927	0.7105062029231859	0.39610049663458197
15.789473684210526	0.1008329147359224	0.435898983225913	0.1457121671214703	0.08317767795597408	0.6672473776886435	0.048750837122123476	0.2532876633648227	0.11840703152664465	0.710506202558558	0.39610049569356254
15.914786967418545	0.10083291129123678	0.43589898495383245	0.14571216786599356	0.08317707976440518	0.6672473794062064	0.048750837106524614	0.2532876630896448	0.11840703134436875	0.7105062022423015	0.3961004948648638
16.040100250626566	0.10083290825145613	0.43589898648395176	0.14571216852194122	0.08317652968643717	0.6672473808732551	0.04875083709235354	0.25328766288190646	0.11840703118398654	0.7105062019701354	0.39610049413718357
16.165413533834585	0.1008329055720159	0.4358989878381895	0.14571216909869544	0.08317602395435822	0.6672473821158292	0.0487508370794785	0.2532876627355043	0.11840703104298457	0.710506201735831	0.396100493499594
16.290726817042607	0.10083290320520982	0.4358989890372246	0.14571216960730496	0.08317555871518453	0.6672473831861724	0.04875083706763625	0.25328766262614255	0.11840703091909753	0.7105062015291722	0.39610049293849253
16.416040100250626	0.10083290112418318	0.43589899009245137	0.14571217005418619	0.08317513081005025	0.6672473841181148	0.04875083705631411	0.25328766253704216	0.1184070308118386	0.7105062013414963	0.39610049244588336
