,,,Slide ID,a,b,c,d
C1,no,Insulin,25.757575757575758,0.16953287882292684,0.1497113406845644,0.24080934179579203,0.15864767443271738
C1,no,Insulin,26.262626262626263,0.16953287882290083,0.14971134070927225,0.24080934179971222,0.15864767443271655
C1,no,Insulin,26.767676767676768,0.16953287882287482,0.14971134073398007,0.24080934180363242,0.15864767443271569
C1,no,Insulin,27.272727272727273,0.16953287882286902,0.14971134073976103,0.24080934180454455,0.15864767443271555
C1,no,Insulin,27.77777777777778,0.1695328788228686,0.14971134074046574,0.24080934180464988,0.1586476744327156
C1,no,Insulin,28.282828282828284,0.1695328788228682,0.14971134074117048,0.24080934180475524,0.15864767443271563
C1,no,Insulin,28.78787878787879,0.16953287882286777,0.1497113407418752,0.2408093418048606,0.15864767443271569
C1,no,Insulin,29.292929292929294,0.16953287882286736,0.1497113407425799,0.24080934180496594,0.1586476744327157
C1,no,Insulin,29.7979797979798,0.16953287882286694,0.14971134074328463,0.2408093418050713,0.15864767443271577
C1,no,Insulin,30.303030303030305,0.16953287882286652,0.14971134074398934,0.24080934180517663,0.1586476744327158
C1,no,Insulin,30.80808080808081,0.1695328788228661,0.14971134074469405,0.240809341805282,0.15864767443271585
C1,no,Insulin,31.313131313131315,0.1695328788228657,0.14971134074539877,0.24080934180538735,0.1586476744327159
C1,no,Insulin,31.81818181818182,0.16953287882286527,0.14971134074610348,0.24080934180549268,0.15864767443271593
C1,no,Insulin,32.323232323232325,0.16953287882286486,0.1497113407468082,0.24080934180559804,0.158647674432716
C1,no,Insulin,32.82828282828283,0.16953287882286444,0.1497113407475129,0.24080934180570338,0.15864767443271602
C1,no,Insulin,33.333333333333336,0.16953287882286402,0.14971134074821763,0.24080934180580874,0.15864767443271607
C1,no,Insulin,33.83838383838384,0.1695328788228636,0.14971134074892234,0.2408093418059141,0.1586476744327161
C1,no,Insulin,34.343434343434346,0.1695328788228632,0.14971134074962705,0.24080934180601943,0.15864767443271616
C1,no,Insulin,34.84848484848485,0.16953287882286278,0.14971134075033177,0.2408093418061248,0.1586476744327162
C1,no,Insulin,35.35353535353536,0.16953287882286236,0.14971134075103648,0.24080934180623012,0.15864767443271624
C1,no,Insulin,35.85858585858586,0.16953287882286192,0.1497113407517412,0.24080934180633548,0.1586476744327163
C1,no,Insulin,36.36363636363637,0.1695328788228615,0.1497113407524459,0.24080934180644084,0.15864767443271632
C1,no,Insulin,36.86868686868687,0.16953287882286108,0.14971134075315062,0.24080934180654617,0.15864767443271638
C1,no,Insulin,37.37373737373738,0.16953287882286067,0.14971134075385534,0.24080934180665153,0.1586476744327164
C1,no,Insulin,37.87878787878788,0.16953287882286025,0.14971134075456005,0.24080934180675687,0.15864767443271646
C1,no,Insulin,38.38383838383839,0.16953287882285983,0.14971134075526477,0.24080934180686223,0.1586476744327165
C1,no,Insulin,38.88888888888889,0.16953287882285942,0.14971134075596948,0.2408093418069676,0.15864767443271655
C1,no,Insulin,39.3939393939394,0.169532878822859,0.14971134075667422,0.24080934180707292,0.1586476744327166
C1,no,Insulin,39.8989898989899,0.16953287882285858,0.14971134075737894,0.24080934180717828,0.15864767443271663
C1,no,Insulin,40.40404040404041,0.16953287882285817,0.14971134075808365,0.24080934180728364,0.15864767443271668
C1,no,Insulin,40.909090909090914,0.16953287882285775,0.14971134075878836,0.24080934180738897,0.1586476744327167
C1,no,Insulin,41.41414141414142,0.16953287882285734,0.14971134075949308,0.24080934180749433,0.15864767443271677
C1,no,Insulin,41.919191919191924,0.16953287882285692,0.1497113407601978,0.24080934180759966,0.1586476744327168
C1,no,Insulin,42.42424242424243,0.1695328788228565,0.1497113407609025,0.24080934180770502,0.15864767443271685
C1,no,Insulin,42.929292929292934,0.1695328788228561,0.14971134076160722,0.24080934180781038,0.15864767443271688
C1,no,Insulin,43.43434343434344,0.16953287882285567,0.14971134076231193,0.24080934180791572,0.15864767443271693
C1,no,Insulin,43.939393939393945,0.16953287882285525,0.14971134076301665,0.24080934180802108,0.158647674432717
C1,no,Insulin,44.44444444444445,0.16953287882285484,0.14971134076372136,0.2408093418081264,0.15864767443271702
C1,no,Insulin,44.949494949494955,0.16953287882285442,0.14971134076442608,0.24080934180823177,0.15864767443271707
C1,no,Insulin,45.45454545454546,0.169532878822854,0.1497113407651308,0.24080934180833713,0.1586476744327171
C1,no,Insulin,45.959595959595966,0.1695328788228536,0.1497113407658355,0.24080934180844246,0.15864767443271716
C1,no,Insulin,46.46464646464647,0.16953287882285317,0.14971134076654022,0.24080934180854782,0.15864767443271718
C1,no,Insulin,46.969696969696976,0.16953287882285276,0.14971134076724493,0.24080934180865315,0.15864767443271724
C1,no,Insulin,47.47474747474748,0.16953287882285234,0.14971134076794965,0.24080934180875851,0.1586476744327173
C1,no,Insulin,47.979797979797986,0.16953287882285192,0.14971134076865436,0.24080934180886387,0.15864767443271732
C1,no,Insulin,48.484848484848484,0.1695328788228515,0.14971134076935907,0.2408093418089692,0.15864767443271738
C1,no,Insulin,48.98989898989899,0.1695328788228511,0.1497113407700638,0.24080934180907457,0.1586476744327174
C1,no,Insulin,49.494949494949495,0.16953287882285067,0.1497113407707685,0.2408093418091799,0.15864767443271746
C1,no,Insulin,50.0,0.16953287882285023,0.14971134077147322,0.24080934180928526,0.1586476744327175
