,,,Slide ID,CycB,UbcH10,Cdc20,CycD,CycA,CycE,cdh1,E2F,Rb,p27
,,,Antibody Name,CycB,UbcH10,Cdc20,CycD,CycA,CycE,cdh1,E2F,Rb,p27
,,,HUGO ID,CycB,UbcH10,Cdc20,CycD,CycA,CycE,cdh1,E2F,Rb,p27
Cell Line,Inhibitor,Stimulus,Timepoint
C1,no,Insulin,36.10315186246418,0.5076118155911741,0.049930823494756714,0.22003413917856773,0.18748282360896806,0.17592875380651543,0.2676777782693802,0.7335541847387902,0.4416332466408276,0.5263861891864206,0.0478748558345911
C1,no,Insulin,36.24641833810888,0.5076118155911921,0.049930823495133114,0.2200341391785747,0.18748282360920435,0.17592875380672723,0.26767777826979133,0.7335541847387058,0.44163324664087367,0.5263861891857895,0.04787485583438457
C1,no,Insulin,36.38968481375358,0.5076118155912102,0.049930823495509515,0.22003413917858164,0.1874828236094406,0.17592875380693906,0.26767777827020245,0.7335541847386216,0.4416332466409197,0.5263861891851583,0.04787485583417805
C1,no,Insulin,36.53295128939828,0.5076118155912283,0.04993082349588592,0.2200341391785886,0.18748282360967689,0.17592875380715087,0.2676777782706136,0.7335541847385372,0.44163324664096576,0.5263861891845273,0.04787485583397152
C1,no,Insulin,36.67621776504298,0.5076118155912464,0.04993082349626232,0.22003413917859554,0.18748282360991317,0.17592875380736267,0.26767777827102474,0.7335541847384529,0.4416332466410118,0.5263861891838961,0.04787485583376499
C1,no,Insulin,36.81948424068768,0.5076118155912644,0.04993082349663872,0.2200341391786025,0.18748282361014945,0.17592875380757447,0.26767777827143585,0.7335541847383685,0.44163324664105785,0.5263861891832651,0.04787485583355846
C1,no,Insulin,36.96275071633237,0.5076118155912824,0.04993082349701512,0.22003413917860948,0.18748282361038573,0.17592875380778628,0.267677778271847,0.7335541847382842,0.44163324664110387,0.5263861891826339,0.04787485583335193
C1,no,Insulin,37.106017191977074,0.5076118155913005,0.04993082349739152,0.22003413917861642,0.187482823610622,0.17592875380799808,0.26767777827225814,0.7335541847381999,0.44163324664114995,0.5263861891820029,0.0478748558331454
C1,no,Insulin,37.249283667621775,0.5076118155913186,0.04993082349776792,0.22003413917862338,0.18748282361085827,0.17592875380820988,0.26767777827266925,0.7335541847381155,0.44163324664119596,0.5263861891813717,0.04787485583293887
C1,no,Insulin,37.392550143266476,0.5076118155913367,0.049930823498144324,0.22003413917863035,0.18748282361109456,0.17592875380842168,0.2676777782730804,0.7335541847380312,0.44163324664124204,0.5263861891807406,0.04787485583273235
C1,no,Insulin,37.53581661891117,0.5076118155913548,0.04993082349852073,0.2200341391786373,0.18748282361133084,0.1759287538086335,0.26767777827349154,0.7335541847379469,0.44163324664128806,0.5263861891801095,0.04787485583252582
C1,no,Insulin,37.67908309455587,0.5076118155913729,0.04993082349889713,0.22003413917864426,0.18748282361156712,0.1759287538088453,0.26767777827390266,0.7335541847378626,0.44163324664133413,0.5263861891794784,0.04787485583231929
C1,no,Insulin,37.82234957020057,0.5076118155913909,0.04993082349927353,0.22003413917865122,0.1874828236118034,0.17592875380905712,0.2676777782743138,0.7335541847377782,0.44163324664138015,0.5263861891788473,0.04787485583211276
C1,no,Insulin,37.96561604584527,0.507611815591409,0.04993082349964993,0.22003413917865816,0.18748282361203966,0.17592875380926892,0.26767777827472494,0.733554184737694,0.4416332466414262,0.5263861891782162,0.04787485583190623
C1,no,Insulin,38.10888252148997,0.5076118155914271,0.04993082350002633,0.22003413917866513,0.18748282361227595,0.17592875380948073,0.26767777827513606,0.7335541847376096,0.44163324664147224,0.5263861891775852,0.0478748558316997
C1,no,Insulin,38.25214899713467,0.5076118155914452,0.04993082350040273,0.2200341391786721,0.18748282361251223,0.17592875380969253,0.26767777827554723,0.7335541847375252,0.4416332466415183,0.526386189176954,0.047874855831493174
C1,no,Insulin,38.39541547277937,0.5076118155914633,0.04993082350077914,0.22003413917867903,0.1874828236127485,0.17592875380990433,0.26767777827595834,0.7335541847374409,0.44163324664156434,0.526386189176323,0.04787485583128665
C1,no,Insulin,38.53868194842406,0.5076118155914813,0.04993082350115554,0.220034139178686,0.1874828236129848,0.17592875381011613,0.26767777827636946,0.7335541847373566,0.4416332466416104,0.5263861891756918,0.04787485583108012
C1,no,Insulin,38.681948424068764,0.5076118155914994,0.04993082350153194,0.22003413917869294,0.18748282361322108,0.17592875381032794,0.26767777827678063,0.7335541847372723,0.44163324664165643,0.5263861891750607,0.04787485583087359
C1,no,Insulin,38.825214899713465,0.5076118155915175,0.04993082350190834,0.2200341391786999,0.18748282361345733,0.17592875381053974,0.26767777827719175,0.7335541847371879,0.44163324664170245,0.5263861891744296,0.047874855830667064
C1,no,Insulin,38.96848137535817,0.5076118155915356,0.04993082350228474,0.22003413917870687,0.18748282361369362,0.17592875381075154,0.26767777827760286,0.7335541847371037,0.4416332466417485,0.5263861891737985,0.047874855830460535
C1,no,Insulin,39.11174785100286,0.5076118155915537,0.04993082350266114,0.2200341391787138,0.1874828236139299,0.17592875381096335,0.26767777827801403,0.7335541847370193,0.44163324664179454,0.5263861891731674,0.047874855830254005
C1,no,Insulin,39.25501432664756,0.5076118155915716,0.04993082350303754,0.22003413917872078,0.18748282361416618,0.17592875381117518,0.26767777827842515,0.733554184736935,0.4416332466418406,0.5263861891725363,0.047874855830047476
C1,no,Insulin,39.39828080229226,0.5076118155915897,0.04993082350341395,0.22003413917872774,0.18748282361440247,0.17592875381138698,0.26767777827883626,0.7335541847368506,0.44163324664188663,0.5263861891719052,0.047874855829840954
C1,no,Insulin,39.541547277936964,0.5076118155916078,0.04993082350379035,0.22003413917873468,0.18748282361463875,0.17592875381159878,0.2676777782792474,0.7335541847367663,0.4416332466419327,0.5263861891712741,0.047874855829634425
C1,no,Insulin,39.68481375358166,0.5076118155916259,0.04993082350416675,0.22003413917874165,0.187482823614875,0.17592875381181058,0.26767777827965855,0.733554184736682,0.4416332466419787,0.526386189170643,0.047874855829427895
C1,no,Insulin,39.82808022922636,0.507611815591644,0.04993082350454315,0.22003413917874862,0.1874828236151113,0.1759287538120224,0.26767777828006967,0.7335541847365976,0.4416332466420248,0.5263861891700119,0.047874855829221366
C1,no,Insulin,39.97134670487106,0.507611815591662,0.04993082350491955,0.22003413917875556,0.18748282361534757,0.1759287538122342,0.2676777782804808,0.7335541847365133,0.4416332466420708,0.5263861891693807,0.04787485582901484
C1,no,Insulin,40.114613180515754,0.5076118155916801,0.04993082350529595,0.22003413917876252,0.18748282361558385,0.175928753812446,0.26767777828089195,0.733554184736429,0.4416332466421169,0.5263861891687497,0.04787485582880831
C1,no,Insulin,40.257879656160455,0.5076118155916982,0.04993082350567235,0.2200341391787695,0.18748282361582014,0.1759287538126578,0.26767777828130307,0.7335541847363447,0.4416332466421629,0.5263861891681186,0.047874855828601785
C1,no,Insulin,40.401146131805156,0.5076118155917163,0.04993082350604876,0.22003413917877643,0.1874828236160564,0.1759287538128696,0.2676777782817142,0.7335541847362603,0.441633246642209,0.5263861891674875,0.047874855828395256
C1,no,Insulin,40.54441260744986,0.5076118155917344,0.04993082350642516,0.2200341391787834,0.18748282361629268,0.1759287538130814,0.26767777828212536,0.7335541847361761,0.441633246642255,0.5263861891668564,0.04787485582818873
C1,no,Insulin,40.68767908309455,0.5076118155917524,0.04993082350680156,0.22003413917879033,0.18748282361652896,0.17592875381329323,0.26767777828253647,0.7335541847360917,0.4416332466423011,0.5263861891662253,0.0478748558279822
C1,no,Insulin,40.83094555873925,0.5076118155917705,0.04993082350717796,0.2200341391787973,0.18748282361676524,0.17592875381350503,0.2676777782829476,0.7335541847360073,0.4416332466423471,0.5263861891655942,0.04787485582777567
C1,no,Insulin,40.97421203438395,0.5076118155917886,0.04993082350755436,0.22003413917880427,0.18748282361700153,0.17592875381371684,0.26767777828335876,0.733554184735923,0.4416332466423932,0.526386189164963,0.04787485582756914
C1,no,Insulin,41.117478510028654,0.5076118155918067,0.04993082350793076,0.2200341391788112,0.1874828236172378,0.17592875381392864,0.2676777782837699,0.7335541847358387,0.4416332466424392,0.526386189164332,0.04787485582736261
C1,no,Insulin,41.26074498567335,0.5076118155918248,0.04993082350830716,0.22003413917881817,0.18748282361747406,0.17592875381414044,0.267677778284181,0.7335541847357544,0.44163324664248527,0.5263861891637008,0.04787485582715609
C1,no,Insulin,41.40401146131805,0.5076118155918428,0.04993082350868357,0.22003413917882514,0.18748282361771035,0.17592875381435225,0.26767777828459216,0.73355418473567,0.4416332466425313,0.5263861891630698,0.04787485582694956
C1,no,Insulin,41.54727793696275,0.5076118155918609,0.04993082350905997,0.22003413917883208,0.18748282361794663,0.17592875381456405,0.2676777782850033,0.7335541847355858,0.44163324664257736,0.5263861891624386,0.04787485582674303
C1,no,Insulin,41.690544412607444,0.507611815591879,0.04993082350943637,0.22003413917883904,0.18748282361818291,0.17592875381477585,0.2676777782854144,0.7335541847355014,0.4416332466426234,0.5263861891618076,0.0478748558265365
C1,no,Insulin,41.833810888252145,0.507611815591897,0.04993082350981277,0.220034139178846,0.1874828236184192,0.17592875381498765,0.26767777828582556,0.7335541847354171,0.4416332466426694,0.5263861891611764,0.04787485582632997
C1,no,Insulin,41.977077363896846,0.5076118155919151,0.04993082351018917,0.22003413917885295,0.18748282361865548,0.17592875381519946,0.2676777782862367,0.7335541847353327,0.44163324664271547,0.5263861891605454,0.04787485582612344
C1,no,Insulin,42.12034383954155,0.5076118155919331,0.04993082351056557,0.22003413917885992,0.18748282361889174,0.1759287538154113,0.2676777782866478,0.7335541847352484,0.4416332466427615,0.5263861891599143,0.04787485582591691
C1,no,Insulin,42.26361031518624,0.5076118155919512,0.049930823510941975,0.22003413917886686,0.18748282361912802,0.1759287538156231,0.26767777828705897,0.7335541847351641,0.44163324664280756,0.5263861891592831,0.04787485582571039
C1,no,Insulin,42.40687679083094,0.5076118155919693,0.049930823511318376,0.22003413917887382,0.1874828236193643,0.1759287538158349,0.2676777782874701,0.7335541847350797,0.4416332466428536,0.5263861891586521,0.04787485582550386
C1,no,Insulin,42.550143266475644,0.5076118155919874,0.049930823511694776,0.2200341391788808,0.18748282361960059,0.1759287538160467,0.2676777782878812,0.7335541847349955,0.44163324664289966,0.5263861891580209,0.04787485582529733
C1,no,Insulin,42.693409742120345,0.5076118155919906,0.04993082351176898,0.22003413917888207,0.18748282361964558,0.17592875381608708,0.26767777828795963,0.7335541847349791,0.4416332466429084,0.5263861891579005,0.047874855825257696
C1,no,Insulin,42.83667621776504,0.5076118155919914,0.04993082351179049,0.22003413917888234,0.18748282361965724,0.17592875381609752,0.26767777828798006,0.7335541847349746,0.4416332466429106,0.5263861891578693,0.04787485582524717
C1,no,Insulin,42.97994269340974,0.5076118155919922,0.049930823511812,0.22003413917888262,0.1874828236196689,0.17592875381610798,0.26767777828800043,0.7335541847349701,0.4416332466429128,0.526386189157838,0.047874855825236644
C1,no,Insulin,43.12320916905444,0.5076118155919929,0.04993082351183351,0.2200341391788829,0.18748282361968052,0.17592875381611844,0.2676777782880208,0.7335541847349656,0.44163324664291503,0.5263861891578067,0.04787485582522611
C1,no,Insulin,43.266475644699135,0.5076118155919936,0.04993082351185502,0.2200341391788832,0.18748282361969218,0.17592875381612888,0.26767777828804123,0.7335541847349611,0.44163324664291725,0.5263861891577755,0.047874855825215584
C1,no,Insulin,43.409742120343836,0.5076118155919944,0.04993082351187653,0.22003413917888348,0.1874828236197038,0.17592875381613934,0.2676777782880616,0.7335541847349566,0.4416332466429195,0.5263861891577442,0.04787485582520506
C1,no,Insulin,43.55300859598854,0.5076118155919951,0.049930823511898044,0.22003413917888376,0.18748282361971547,0.1759287538161498,0.267677778288082,0.733554184734952,0.4416332466429217,0.5263861891577128,0.04787485582519453
C1,no,Insulin,43.69627507163324,0.5076118155919959,0.049930823511919555,0.22003413917888404,0.1874828236197271,0.17592875381616027,0.2676777782881024,0.7335541847349476,0.4416332466429239,0.5263861891576816,0.047874855825184005
C1,no,Insulin,43.83954154727793,0.5076118155919965,0.049930823511941065,0.2200341391788843,0.18748282361973875,0.1759287538161707,0.2676777782881228,0.733554184734943,0.44163324664292614,0.5263861891576503,0.04787485582517348
C1,no,Insulin,43.98280802292263,0.5076118155919973,0.049930823511962576,0.22003413917888462,0.18748282361975038,0.17592875381618117,0.2676777782881432,0.7335541847349386,0.4416332466429283,0.526386189157619,0.04787485582516295
C1,no,Insulin,44.126074498567334,0.5076118155919981,0.049930823511984086,0.2200341391788849,0.18748282361976204,0.17592875381619164,0.2676777782881636,0.7335541847349341,0.4416332466429305,0.5263861891575878,0.047874855825152426
C1,no,Insulin,44.269340974212035,0.5076118155919987,0.04993082351200559,0.22003413917888517,0.18748282361977367,0.1759287538162021,0.26767777828818395,0.7335541847349296,0.44163324664293274,0.5263861891575565,0.04787485582514189
C1,no,Insulin,44.41260744985673,0.5076118155919995,0.0499308235120271,0.22003413917888545,0.18748282361978533,0.17592875381621254,0.2676777782882044,0.7335541847349251,0.44163324664293496,0.5263861891575252,0.04787485582513137
C1,no,Insulin,44.55587392550143,0.5076118155920003,0.04993082351204861,0.22003413917888576,0.18748282361979696,0.175928753816223,0.26767777828822475,0.7335541847349206,0.4416332466429372,0.526386189157494,0.04787485582512084
C1,no,Insulin,44.69914040114613,0.507611815592001,0.04993082351207012,0.22003413917888603,0.18748282361980861,0.17592875381623346,0.2676777782882451,0.7335541847349161,0.4416332466429394,0.5263861891574627,0.047874855825110314
C1,no,Insulin,44.842406876790825,0.5076118155920017,0.04993082351209163,0.2200341391788863,0.18748282361982024,0.17592875381624393,0.26767777828826556,0.7335541847349115,0.4416332466429416,0.5263861891574314,0.04787485582509979
C1,no,Insulin,44.985673352435526,0.5076118155920024,0.04993082351211314,0.2200341391788866,0.1874828236198319,0.17592875381625436,0.26767777828828593,0.7335541847349071,0.44163324664294384,0.5263861891574001,0.04787485582508926
C1,no,Insulin,45.12893982808023,0.5076118155920032,0.04993082351213465,0.22003413917888687,0.18748282361984353,0.17592875381626483,0.26767777828830636,0.7335541847349025,0.44163324664294606,0.5263861891573689,0.047874855825078735
C1,no,Insulin,45.27220630372493,0.507611815592004,0.049930823512156164,0.22003413917888717,0.1874828236198552,0.1759287538162753,0.26767777828832673,0.7335541847348981,0.4416332466429483,0.5263861891573376,0.04787485582506821
C1,no,Insulin,45.41547277936962,0.5076118155920046,0.049930823512177674,0.22003413917888745,0.18748282361986682,0.17592875381628573,0.2676777782883471,0.7335541847348935,0.4416332466429505,0.5263861891573063,0.047874855825057676
C1,no,Insulin,45.55873925501432,0.5076118155920054,0.049930823512199185,0.22003413917888773,0.18748282361987847,0.1759287538162962,0.26767777828836753,0.7335541847348891,0.4416332466429527,0.5263861891572751,0.04787485582504715
C1,no,Insulin,45.702005730659025,0.5076118155920062,0.04993082351222069,0.220034139178888,0.1874828236198901,0.17592875381630665,0.2676777782883879,0.7335541847348845,0.44163324664295495,0.5263861891572438,0.04787485582503662
C1,no,Insulin,45.84527220630372,0.5076118155920069,0.0499308235122422,0.2200341391788883,0.18748282361990176,0.17592875381631712,0.2676777782884083,0.7335541847348801,0.44163324664295717,0.5263861891572125,0.0478748558250261
C1,no,Insulin,45.98853868194842,0.5076118155920076,0.04993082351226371,0.2200341391788886,0.1874828236199134,0.17592875381632755,0.2676777782884287,0.7335541847348755,0.4416332466429594,0.5263861891571813,0.04787485582501557
C1,no,Insulin,46.13180515759312,0.5076118155920084,0.04993082351228522,0.22003413917888887,0.18748282361992505,0.17592875381633802,0.2676777782884491,0.733554184734871,0.4416332466429616,0.52638618915715,0.047874855825005044
C1,no,Insulin,46.27507163323782,0.5076118155920091,0.04993082351230673,0.22003413917888914,0.18748282361993668,0.17592875381634848,0.2676777782884695,0.7335541847348666,0.44163324664296383,0.5263861891571187,0.04787485582499452
C1,no,Insulin,46.418338108882516,0.5076118155920099,0.04993082351232824,0.22003413917888942,0.18748282361994834,0.17592875381635895,0.2676777782884899,0.733554184734862,0.44163324664296605,0.5263861891570875,0.047874855824983985
C1,no,Insulin,46.56160458452722,0.5076118155920105,0.04993082351234975,0.22003413917888973,0.18748282361995997,0.17592875381636938,0.26767777828851025,0.7335541847348576,0.44163324664296827,0.5263861891570562,0.04787485582497346
C1,no,Insulin,46.70487106017192,0.5076118155920113,0.04993082351237126,0.22003413917889,0.18748282361997162,0.17592875381637985,0.2676777782885307,0.733554184734853,0.4416332466429705,0.5263861891570248,0.04787485582496293
C1,no,Insulin,46.84813753581662,0.5076118155920121,0.04993082351239277,0.22003413917889028,0.18748282361998325,0.1759287538163903,0.26767777828855105,0.7335541847348486,0.4416332466429727,0.5263861891569936,0.047874855824952406
C1,no,Insulin,46.99140401146131,0.5076118155920127,0.049930823512414284,0.22003413917889056,0.1874828236199949,0.17592875381640077,0.2676777782885714,0.733554184734844,0.44163324664297493,0.5263861891569623,0.04787485582494188
C1,no,Insulin,47.134670487106014,0.5076118155920135,0.049930823512435794,0.22003413917889084,0.18748282362000654,0.1759287538164112,0.26767777828859185,0.7335541847348395,0.4416332466429771,0.526386189156931,0.04787485582493135
C1,no,Insulin,47.277936962750715,0.5076118155920143,0.0499308235124573,0.22003413917889114,0.1874828236200182,0.17592875381642167,0.2676777782886122,0.733554184734835,0.4416332466429793,0.5263861891568998,0.04787485582492083
C1,no,Insulin,47.42120343839541,0.507611815592015,0.04993082351247881,0.22003413917889142,0.18748282362002985,0.17592875381643214,0.26767777828863265,0.7335541847348305,0.44163324664298154,0.5263861891568685,0.0478748558249103
C1,no,Insulin,47.56446991404011,0.5076118155920157,0.04993082351250032,0.2200341391788917,0.18748282362004148,0.17592875381644257,0.267677778288653,0.733554184734826,0.44163324664298376,0.5263861891568372,0.04787485582489977
C1,no,Insulin,47.70773638968481,0.5076118155920164,0.04993082351252183,0.22003413917889197,0.18748282362005314,0.17592875381645304,0.2676777782886734,0.7335541847348215,0.441633246642986,0.526386189156806,0.04787485582488924
C1,no,Insulin,47.85100286532951,0.5076118155920172,0.04993082351254334,0.22003413917889228,0.18748282362006477,0.1759287538164635,0.2676777782886938,0.733554184734817,0.4416332466429882,0.5263861891567747,0.047874855824878715
C1,no,Insulin,47.994269340974206,0.507611815592018,0.04993082351256485,0.22003413917889256,0.18748282362007643,0.17592875381647397,0.2676777782887142,0.7335541847348125,0.4416332466429904,0.5263861891567434,0.04787485582486819
C1,no,Insulin,48.13753581661891,0.5076118155920186,0.04993082351258636,0.22003413917889283,0.18748282362008806,0.1759287538164844,0.26767777828873457,0.733554184734808,0.44163324664299264,0.5263861891567122,0.04787485582485766
C1,no,Insulin,48.28080229226361,0.5076118155920194,0.04993082351260787,0.2200341391788931,0.18748282362009971,0.17592875381649486,0.267677778288755,0.7335541847348035,0.44163324664299486,0.5263861891566809,0.047874855824847136
C1,no,Insulin,48.42406876790831,0.5076118155920202,0.04993082351262938,0.2200341391788934,0.18748282362011134,0.17592875381650533,0.26767777828877537,0.7335541847347989,0.4416332466429971,0.5263861891566496,0.04787485582483661
C1,no,Insulin,48.567335243553,0.5076118155920208,0.04993082351265089,0.2200341391788937,0.187482823620123,0.1759287538165158,0.2676777782887958,0.7335541847347945,0.4416332466429993,0.5263861891566184,0.04787485582482608
C1,no,Insulin,48.710601719197705,0.5076118155920216,0.0499308235126724,0.22003413917889397,0.18748282362013463,0.17592875381652623,0.26767777828881617,0.73355418473479,0.4416332466430015,0.5263861891565871,0.04787485582481555
C1,no,Insulin,48.853868194842406,0.5076118155920224,0.04993082351269391,0.22003413917889425,0.1874828236201463,0.1759287538165367,0.26767777828883654,0.7335541847347855,0.44163324664300374,0.5263861891565558,0.047874855824805024
C1,no,Insulin,48.9971346704871,0.5076118155920231,0.04993082351271542,0.22003413917889453,0.18748282362015792,0.17592875381654716,0.26767777828885697,0.733554184734781,0.44163324664300596,0.5263861891565246,0.0478748558247945
C1,no,Insulin,49.1404011461318,0.5076118155920238,0.04993082351273693,0.22003413917889483,0.18748282362016958,0.17592875381655762,0.26767777828887734,0.7335541847347765,0.4416332466430082,0.5263861891564933,0.04787485582478397
C1,no,Insulin,49.2836676217765,0.5076118155920245,0.04993082351275844,0.2200341391788951,0.1874828236201812,0.17592875381656806,0.2676777782888977,0.733554184734772,0.4416332466430104,0.526386189156462,0.047874855824773445
C1,no,Insulin,49.4269340974212,0.5076118155920253,0.04993082351277995,0.2200341391788954,0.18748282362019286,0.17592875381657852,0.26767777828891814,0.7335541847347675,0.4416332466430126,0.5263861891564308,0.04787485582476292
C1,no,Insulin,49.5702005730659,0.5076118155920261,0.04993082351280146,0.22003413917889567,0.1874828236202045,0.17592875381658898,0.2676777782889385,0.733554184734763,0.44163324664301484,0.5263861891563995,0.04787485582475239
C1,no,Insulin,49.7134670487106,0.5076118155920267,0.04993082351282297,0.22003413917889594,0.18748282362021615,0.17592875381659942,0.26767777828895895,0.7335541847347584,0.44163324664301706,0.5263861891563681,0.047874855824741866
C1,no,Insulin,49.8567335243553,0.5076118155920275,0.04993082351284448,0.22003413917889625,0.18748282362022778,0.17592875381660988,0.2676777782889793,0.733554184734754,0.4416332466430193,0.526386189156337,0.04787485582473133
C1,no,Insulin,50.0,0.5076118155920283,0.04993082351286599,0.22003413917889653,0.18748282362023944,0.17592875381662035,0.2676777782889997,0.7335541847347494,0.4416332466430215,0.5263861891563056,0.047874855824720806
