NON $ % + -
#NON	c	d	b	a
14.141414141414142	1.390572209521672e-09	9.895206700598458e-06	0.032980286666754455	0.003508073457029277
14.646464646464647	7.31125784730049e-10	6.982608255680468e-06	0.030296248399536076	0.003009680749755171
15.151515151515152	3.8438892313114244e-10	4.927834490856608e-06	0.027820205513430094	0.0025816535969055187
15.656565656565657	2.0210294777482888e-10	3.477862864175718e-06	0.025537836196293587	0.002214080742559847
16.161616161616163	1.0627890662042245e-10	2.4545281779645156e-06	0.023435428249371913	0.001898551535716627
16.666666666666668	5.588414548388022e-11	1.732526512649036e-06	0.021499852327053696	0.0016276834570696464
17.171717171717173	2.939335212845686e-11	1.2227840757847194e-06	0.019718908376280136	0.0013952978364086609
17.67676767676768	1.5464166284288892e-11	8.6316094854333e-07	0.018080959211816194	0.0011958749029942143
18.181818181818183	8.133500267976786e-12	6.092223652246905e-07	0.016575234514718894	0.0010248273004397335
18.68686868686869	4.2777682164655895e-12	4.3004821806321376e-07	0.0151915994337092	0.000878127933052951
19.191919191919194	2.2502779441202273e-12	3.035844996745499e-07	0.013920697351487939	0.0007523159746349162
19.6969696969697	1.1830652548540394e-12	2.142617938744434e-07	0.01275368762738196	0.0006444619080024558
20.202020202020204	6.226224174649624e-13	1.5123043049481993e-07	0.011682420006704951	0.0005519779486393521
20.70707070707071	3.277249833357391e-13	1.0677428867823177e-07	0.010699312303977642	0.0004727292522858912
21.212121212121215	1.7238047613206186e-13	7.538534467537324e-08	0.009797514332733747	0.0004048356692067116
21.71717171717172	9.073634836854354e-14	5.323334572380404e-08	0.00897057075606041	0.0003466707156139977
22.222222222222225	4.775708942258546e-14	3.759029634636581e-08	0.008212424771313395	0.0002968270721541078
22.72727272727273	2.5114070004203407e-14	2.6539552468516413e-08	0.007517434019800981	0.0002541377788116974
23.232323232323235	1.3217565831137513e-14	1.8734980996671378e-08	0.0068805026713364935	0.00021755244412628662
23.73737373737374	6.955212258879765e-15	1.3226200237240568e-08	0.006296760138071926	0.00018621124356542966
24.242424242424242	3.656752661122749e-15	9.338313878607453e-09	0.005761891455426549	0.0001593733107656218
24.747474747474747	1.906737042155386e-15	6.5907509509511205e-09	0.005271901443384853	0.00013638611591751471
25.252525252525253	9.958457813178797e-16	4.6339201665507315e-09	0.004822845159581707	0.00011664216874765631
25.757575757575758	5.232485511888501e-16	3.258887292072393e-09	0.004410664749789027	9.965722612442672e-05
26.262626262626263	2.7530787977291457e-16	2.29815236277102e-09	0.004032533734688426	8.516561782103657e-05
26.767676767676768	1.4455984270417725e-16	1.6216230150065274e-09	0.0036865083694211987	7.281359431490867e-05
27.272727272727273	7.563361197733218e-17	1.1437517445781504e-09	0.0033701972132287625	6.226321117694909e-05
27.77777777777778	3.9693298792645736e-17	8.060682774064595e-10	0.003080913179736406	5.322131847128242e-05
28.282828282828284	2.0811735802295482e-17	5.678407741012482e-10	0.002816191259550248	4.549173696800739e-05
28.78787878787879	1.0921084085963287e-17	4.0010185565233245e-10	0.0025740339425092632	3.8874799095700425e-05
29.292929292929294	5.735408095460479e-18	2.8213845719548853e-10	0.0023524921938885106	3.322112594756418e-05
29.7979797979798	3.0114749586730467e-18	1.991261844286402e-10	0.0021499517460373454	2.8396558029196213e-05
30.303030303030305	1.5940527354543715e-18	1.4035930208305777e-10	0.0019648890448068306	2.427334538751376e-05
30.80808080808081	8.386335318552557e-19	9.920583786408828e-11	0.0017957152654283774	2.074906505420104e-05
31.313131313131315	4.419382633685355e-19	7.006125701733169e-11	0.001641241132137411	1.774494618286483e-05
31.81818181818182	2.3388453724050124e-19	4.943745450745187e-11	0.0015001300068481392	1.5171675939900324e-05
32.323232323232325	1.2362778404761975e-19	3.5034368189253743e-11	0.001371187445969775	1.2977121739562854e-05
32.82828282828283	6.432968716733977e-20	2.4744097420454955e-11	0.0012534653293346661	1.110265175742291e-05
33.333333333333336	3.357607514598938e-20	1.7556819321698616e-11	0.0011460146238988949	9.505356561908433e-06
33.83838383838384	1.7735593884575026e-20	1.2292119978429197e-11	0.0010477979828603257	8.122895652763115e-06
34.343434343434346	9.376996232279135e-21	8.634021472266762e-12	0.0009575166086012166	6.928790238066045e-06
34.84848484848485	4.9566845088659765e-21	6.103931805724644e-12	0.0008746592294587014	5.9150727478429755e-06
35.35353535353536	2.649333133131307e-21	4.342782428305532e-12	0.0007990413288531188	5.0599016788118125e-06
35.85858585858586	1.4237281975681748e-21	3.097846055653275e-12	0.0007303538931652085	4.337387079794662e-06
36.36363636363637	7.603364007842745e-22	2.209162210570208e-12	0.0006680424375992007	3.722212095432298e-06
36.86868686868687	3.81310391863706e-22	1.5581686606370988e-12	0.0006113330970776891	3.1907843401759897e-06
37.37373737373738	1.7701600895226014e-22	1.0667146247808766e-12	0.0005591450858166779	2.7186678827313165e-06
37.87878787878788	9.218908967815894e-23	7.246483235400257e-13	0.0005102500908485499	2.295124476880301e-06
38.38383838383839	4.846294181575851e-23	5.044935388842146e-13	0.0004645571537409539	1.9391013677164672e-06
38.88888888888889	2.561659029457934e-23	3.5371010386404546e-13	0.0004226733298991165	1.6452752268853958e-06
39.3939393939394	1.3339140548548297e-23	2.489602277332909e-13	0.00038474957299302666	1.400406399726626e-06
39.8989898989899	6.872198635327259e-24	1.7470843929528654e-13	0.00035048881527201324	1.1933079747695904e-06
40.40404040404041	3.6195250082473366e-24	1.2279052504141282e-13	0.0003194305161582629	1.016826117981097e-06
40.909090909090914	1.8985980688942944e-24	8.624873963075153e-14	0.00029123146171815343	8.668468133997004e-07
41.41414141414142	9.62271710713659e-25	6.027258140019482e-14	0.0002655873548703768	7.386650103221527e-07
41.919191919191924	4.938829153714345e-25	4.203965765333818e-14	0.00024219236554280418	6.285815587108396e-07
42.42424242424243	2.6723302383400807e-25	2.945909650327931e-14	0.00022080254146673658	5.346179861756803e-07
42.929292929292934	1.4173921882445784e-25	2.0669403459519074e-14	0.00020121205452527303	4.54224402417949e-07
43.43434343434344	7.474883542721656e-26	1.4870031223573598e-14	0.00018346277309716432	3.8891375732497497e-07
43.939393939393945	3.948977608670999e-26	1.051359477232789e-14	0.0001675310896892043	3.3332663667648245e-07
44.44444444444445	2.0920550746718175e-26	7.440145723993848e-15	0.00015308638775445298	2.851959626154248e-07
44.949494949494955	1.1133695979203055e-26	5.248287510213354e-15	0.0001399049350381767	2.438172632690225e-07
45.45454545454546	6.0097999183026234e-27	3.664606160282533e-15	0.00012782586144556107	2.0799912858577016e-07
45.959595959595966	3.255845039475433e-27	2.549962233438708e-15	0.00011669736389786422	1.7686691490000781e-07
46.46464646464647	1.7401564193258536e-27	1.860767073273151e-15	0.00010650526143503136	1.5121559299620042e-07
46.969696969696976	9.16851194359923e-28	1.3449880692005596e-15	9.733158645330238e-05	1.3028359986350115e-07
47.47474747474748	4.805699346362615e-28	9.624918950436112e-16	8.91209412438585e-05	1.1231622158430631e-07
47.979797979797986	2.4686036027827348e-28	6.889640415289535e-16	8.1677844591506e-05	9.666528137904068e-08
48.484848484848484	1.3270816105590563e-28	4.887045116456899e-16	7.488683036536771e-05	8.306726030531664e-08
48.98989898989899	7.157056802651024e-29	3.2963396519067115e-16	6.85639486493553e-05	7.046868018271786e-08
49.494949494949495	3.774248446859306e-29	2.343486709021882e-16	6.25464380631913e-05	5.9597034649098035e-08
50.0	1.943868792834087e-29	1.6966761518812177e-16	5.707863800826749e-05	5.115339285470427e-08
