NON $ % + - . 0 1 2 3 4 5 6 7 8 9 : ; < > ? @ A
#NON	b	c	l	n	g	m	i	v	r	s	o	h	d	e	u	t	q	j	k	f	p	a
18.68686868686869	0.13098690808624844	0.16391948047126811	0.1655070088684905	0.13883807659328506	0.15284576669194902	0.11633877041552088	0.006415202898199312	0.17559951889001466	0.1731279696177385	0.28472464331304004	0.09488296531896832	0.17188973427775878	0.2177540580249653	0.18654883957357282	0.18963147653712667	0.08816547367700313	0.17047860218837887	0.0047163514405823195	0.18869966962472992	0.013202714352743835	0.16554550238207974	0.07940294769349691
19.191919191919194	0.13098690182864994	0.16391948862900918	0.16550700327804238	0.13883806793485562	0.15284577548122666	0.11633876235397919	0.006415180763076113	0.17559950964648913	0.17312796252213547	0.2847246562586167	0.09488296000485363	0.1718897519932628	0.21775406838709224	0.18654883218346785	0.18963146974300654	0.0881654677012954	0.17047859379677457	0.004716323865299548	0.18869966297870727	0.013202688580576962	0.16554549496842966	0.07940294154897348
19.6969696969697	0.1309868974658889	0.16391949433114794	0.16550699929775448	0.13883806182123118	0.15284578157481063	0.1163387566668549	0.00641516531200286	0.17559950318803924	0.17312795746445053	0.2847246653739841	0.09488295631068892	0.17188976433265726	0.21775407656128457	0.1865488269216064	0.18963146489553184	0.08816546351517307	0.17047858791790768	0.004716304644777303	0.18869965822650642	0.013202670601076922	0.16554548982903297	0.07940293722732815
20.202020202020204	0.13098689421845858	0.16391949855412657	0.16550699625691523	0.13883805719814357	0.15284578604614563	0.11633875236886665	0.00641515384432793	0.17559949836851324	0.17312795359650027	0.2847246721902117	0.09488295356836536	0.17188977345327922	0.21775408331587914	0.18654882290141844	0.18963146118297272	0.08816546038032809	0.1704785835150635	0.0047162904092098576	0.18869965457809412	0.013202657263594977	0.16554548602662708	0.07940293397338855
20.70707070707071	0.13098689194951604	0.16391950144824835	0.16550699406949418	0.13883805391058013	0.15284578909087898	0.11633874931548291	0.0064151458859025646	0.17559949499533026	0.17312795081552304	0.2847246769124118	0.09488295165409343	0.17188977973400785	0.2177540882431152	0.18654882000904857	0.18963145850221333	0.08816545817816221	0.17047858042187766	0.004716280557130343	0.18869965193518115	0.013202648009784757	0.16554548337939476	0.07940293167268789
21.212121212121215	0.13098689039006067	0.1639195033889683	0.1655069925189471	0.13883805160803298	0.15284579112001234	0.11633874717940784	0.006415140459580708	0.17559949267320593	0.1731279488459871	0.28472468011757796	0.09488295033922775	0.17188978397631344	0.2177540917454993	0.18654881795842307	0.18963145659403685	0.08816545665628535	0.17047857828403049	0.0047162738606664565	0.18869965004747852	0.01320264170133641	0.1655454815658328	0.07940293007152098
21.71717171717172	0.13098688928218769	0.1639195047365531	0.16550699139947594	0.13883804995613158	0.1528457925290223	0.11633874564837805	0.006415136627563613	0.1755994910234599	0.17312794742611343	0.2847246823578563	0.09488294940449579	0.17188978695004456	0.21775409420224828	0.18654881647767052	0.18963145521230804	0.08816545557318685	0.17047857676248468	0.004716269140699503	0.18869964867754332	0.013202637245570713	0.16554548027732807	0.07940292892754616
22.222222222222225	0.13098688812593093	0.16391950612730521	0.1655069902143169	0.1388380482167286	0.15284579397773446	0.11633874403694015	0.006415132643810452	0.17559948930010805	0.1731279459232569	0.2847246846843453	0.09488294842935978	0.17188979002804824	0.2177540968185251	0.186548814909921	0.1896314537470448	0.08816545443958246	0.17047857516991405	0.0047162642413327615	0.18869964722275823	0.013202632613961584	0.1655454789350071	0.07940292772627597
22.72727272727273	0.13098688805681924	0.16391950614480041	0.16550699010063757	0.13883804807409292	0.15284579399297937	0.11633874390807672	0.0064151324537194505	0.1755994891961989	0.17312794578319537	0.2847246847500005	0.09488294837021077	0.17188979012573108	0.21775409694772	0.1865488147590509	0.18963145359761166	0.08816545436660539	0.1704785750672229	0.004716264028560787	0.18869964706764764	0.013202632391772324	0.16554547885596543	0.07940292763856058
23.232323232323235	0.13098688799422825	0.16391950616113643	0.16550698999809874	0.13883804794529397	0.15284579400745046	0.11633874379172485	0.006415132280901983	0.1755994891021379	0.17312794565687226	0.28472468480988733	0.09488294831663467	0.17188979021505624	0.21775409706355342	0.18654881462296619	0.18963145346283852	0.08816545430060493	0.17047857497435087	0.004716263834853931	0.18869964692776683	0.013202632189762023	0.1655454787843184	0.07940292755932218
23.73737373737374	0.13098688796655897	0.1639195061712644	0.16550698995522276	0.13883804789059762	0.15284579401777748	0.11633874374237875	0.006415132200592998	0.17559948906081874	0.17312794560412514	0.2847246848388815	0.09488294829290417	0.17188979025962212	0.21775409710782934	0.18654881456606448	0.1896314534065771	0.08816545427196783	0.17047857493406537	0.004716263743250401	0.18869964686944932	0.013202632095820238	0.16554547875227343	0.07940292752548248
24.242424242424242	0.13098688793888966	0.16391950618139242	0.16550698991234675	0.13883804783590128	0.1528457940281045	0.11633874369303265	0.006415132120284013	0.17559948901949957	0.17312794555137806	0.28472468486787567	0.09488294826917365	0.17188979030418802	0.21775409715210522	0.18654881450916277	0.18963145335031567	0.08816545424333071	0.17047857489377988	0.004716263651646873	0.1886996468111318	0.013202632001878453	0.16554547872022843	0.07940292749164277
24.747474747474747	0.13098688791122037	0.16391950619152043	0.16550698986947077	0.13883804778120495	0.15284579403843152	0.11633874364368656	0.006415132039975029	0.17559948897818042	0.17312794549863098	0.2847246848968698	0.09488294824544313	0.1718897903487539	0.21775409719638114	0.18654881445226107	0.18963145329405423	0.0881654542146936	0.17047857485349438	0.004716263560043344	0.18869964675281428	0.013202631907936668	0.16554547868818345	0.07940292745780306
25.252525252525253	0.13098688789200044	0.16391950619930112	0.16550698984012663	0.13883804774360836	0.15284579404645648	0.11633874360977066	0.006415131983378164	0.17559948894950267	0.1731279454625211	0.2847246849178377	0.0948829482289646	0.17188979038082872	0.21775409722709987	0.18654881441331966	0.18963145325558647	0.08816545419487651	0.17047857482561846	0.004716263495195415	0.18869964671296563	0.01320263184174423	0.16554547866589375	0.079402927434491
25.757575757575758	0.1309868878808743	0.16391950620483334	0.1655069898237448	0.13883804772239172	0.15284579405227622	0.11633874359063551	0.006415131949495347	0.17559948893293423	0.17312794544234827	0.2847246849311172	0.09488294821943279	0.1718897904009382	0.2177540972448321	0.1865488143915826	0.18963145323416344	0.08816545418350821	0.17047857480962977	0.0047162634559769125	0.18869964669080846	0.013202631802133134	0.1655454786529488	0.07940292742126348
26.262626262626263	0.1309868878697481	0.16391950621036555	0.16550698980736295	0.13883804770117505	0.15284579405809598	0.11633874357150036	0.0064151319156125295	0.17559948891636576	0.17312794542217544	0.2847246849443967	0.09488294820990097	0.1718897904210477	0.21775409726256437	0.18654881436984555	0.1896314532127404	0.08816545417213992	0.1704785747936411	0.00471626341675841	0.1886996466686513	0.01320263176252204	0.16554547864000385	0.07940292740803598
26.767676767676768	0.13098688785862192	0.16391950621589776	0.1655069897909811	0.13883804767995842	0.1528457940639157	0.1163387435523652	0.006415131881729713	0.17559948889979732	0.1731279454020026	0.28472468495767617	0.09488294820036915	0.1718897904411572	0.2177540972802966	0.1865488143481085	0.18963145319131733	0.08816545416077161	0.1704785747776524	0.004716263377539907	0.18869964664649413	0.013202631722910946	0.1655454786270589	0.07940292739480846
27.272727272727273	0.13098688785649287	0.16391950621707158	0.16550698978790693	0.13883804767595306	0.15284579406515195	0.11633874354875154	0.00641513187513989	0.17559948889662802	0.17312794539821344	0.2847246849603538	0.09488294819854688	0.17188979044516411	0.21775409728377237	0.1865488143440298	0.18963145318730473	0.08816545415860427	0.17047857477460446	0.004716263369874625	0.1886996466423491	0.013202631715210376	0.16554547862458063	0.07940292739230156
27.77777777777778	0.1309868878557782	0.1639195062175602	0.16550698978692477	0.13883804767465333	0.15284579406566767	0.11633874354757788	0.006415131872840554	0.1755994888955651	0.17312794539699977	0.28472468496136494	0.09488294819793655	0.17188979044663966	0.21775409728500703	0.18654881434272705	0.1896314531860291	0.08816545415788335	0.17047857477359082	0.00471626336716954	0.18869964664103556	0.013202631712526175	0.16554547862374772	0.07940292739147999
28.282828282828284	0.13098688785506352	0.16391950621804888	0.16550698978594258	0.1388380476733536	0.15284579406618337	0.11633874354640422	0.006415131870541217	0.17559948889450216	0.1731279453957861	0.2847246849623761	0.09488294819732622	0.17188979044811523	0.21775409728624165	0.1865488143414243	0.18963145318475347	0.08816545415716241	0.17047857477257716	0.004716263364464454	0.18869964663972202	0.013202631709841971	0.1655454786229148	0.0794029273906584
