NON $ % + - . 0 1 2 3 4 5 6 7 8 9 : ; <
#NON	o	c	n	d	j	r	i	h	f	g	a	p	k	e	q	b	m	l
40.909090909090914	0.1617185979358627	0.23893158915572832	0.19109769333595628	0.23015639167725746	0.20074008964099352	0.03201544843711848	0.2254299746756139	0.3184568024628937	0.25122629921801287	0.14768015105998727	0.03803964441323717	0.19199921542332568	0.2942307198373703	0.17606827951959336	0.049220223091620115	0.21076990930394765	0.19379637160509391	0.020697052609427932
41.41414141414142	0.16171859793552096	0.2389315891555863	0.19109769333696075	0.23015639167773796	0.20074008964170817	0.03201544843676481	0.2254299746756094	0.31845680246353825	0.25122629921805256	0.14768015105976215	0.03803964441306679	0.19199921542359139	0.29423071983832605	0.17606827951960463	0.04922022309141714	0.2107699093037545	0.19379637160583083	0.020697052608662565
41.919191919191924	0.16171859793517923	0.23893158915544427	0.19109769333796522	0.2301563916782185	0.20074008964242282	0.032015448436411124	0.22542997467560494	0.3184568024641828	0.25122629921809225	0.14768015105953702	0.038039644412896395	0.19199921542385712	0.2942307198392818	0.1760682795196159	0.049220223091214155	0.21076990930356132	0.19379637160656774	0.0206970526078972
42.42424242424243	0.16171859793483748	0.23893158915530222	0.19109769333896973	0.230156391678699	0.20074008964313747	0.03201544843605745	0.22542997467560047	0.31845680246482727	0.25122629921813194	0.1476801510593119	0.03803964441272601	0.19199921542412282	0.2942307198402375	0.17606827951962717	0.04922022309101118	0.21076990930336817	0.19379637160730462	0.02069705260713183
42.929292929292934	0.16171859793449572	0.2389315891551602	0.1910976933399742	0.23015639167917953	0.20074008964385212	0.03201544843570377	0.22542997467559597	0.3184568024654718	0.25122629921817163	0.14768015105908677	0.03803964441255562	0.19199921542438855	0.29423071984119326	0.17606827951963844	0.049220223090808195	0.21076990930317502	0.19379637160804153	0.020697052606366468
43.43434343434344	0.1617185979341712	0.2389315891550262	0.19109769334093007	0.2301563916796376	0.20074008964453238	0.032015448435367605	0.22542997467559248	0.31845680246608576	0.25122629921821027	0.1476801510588731	0.03803964441239374	0.19199921542464166	0.29423071984210303	0.1760682795196499	0.04922022309061534	0.21076990930299183	0.19379637160874297	0.020697052605638477
43.939393939393945	0.16171859793416893	0.2389315891550428	0.19109769334097562	0.230156391679675	0.20074008964456874	0.03201544843535944	0.22542997467560758	0.318456802466128	0.2512262992182279	0.147680151058874	0.03803964441239106	0.19199921542465886	0.29423071984215216	0.1760682795196644	0.04922022309061201	0.21076990930299522	0.19379637160877997	0.02069705260561039
44.44444444444445	0.16171859793416665	0.23893158915505944	0.1910976933410212	0.23015639167971239	0.2007400896446051	0.03201544843535127	0.22542997467562267	0.31845680246617025	0.2512262992182456	0.14768015105887491	0.03803964441238839	0.19199921542467607	0.2942307198422013	0.17606827951967888	0.04922022309060869	0.21076990930299858	0.193796371608817	0.020697052605582297
44.949494949494955	0.1617185979341644	0.23893158915507604	0.19109769334106674	0.2301563916797498	0.20074008964464146	0.032015448435343104	0.22542997467563777	0.31845680246621244	0.2512262992182632	0.1476801510588758	0.03803964441238571	0.19199921542469325	0.29423071984225035	0.1760682795196934	0.049220223090605364	0.21076990930300193	0.19379637160885402	0.020697052605554208
45.45454545454546	0.16171859793416213	0.23893158915509266	0.19109769334111232	0.2301563916797872	0.20074008964467782	0.03201544843533494	0.22542997467565287	0.3184568024662547	0.2512262992182809	0.14768015105887672	0.03803964441238304	0.19199921542471046	0.2942307198422995	0.17606827951970788	0.04922022309060203	0.21076990930300532	0.19379637160889104	0.02069705260552612
45.959595959595966	0.16171859793415985	0.23893158915510926	0.19109769334115786	0.23015639167982457	0.20074008964471418	0.03201544843532677	0.225429974675668	0.3184568024662969	0.25122629921829853	0.1476801510588776	0.03803964441238036	0.19199921542472767	0.2942307198423486	0.17606827951972237	0.04922022309059871	0.21076990930300868	0.19379637160892807	0.020697052605498027
46.46464646464647	0.16171859793415758	0.23893158915512588	0.19109769334120344	0.23015639167986196	0.2007400896447505	0.032015448435318596	0.2254299746756831	0.3184568024663391	0.2512262992183162	0.1476801510588785	0.038039644412377685	0.19199921542474485	0.29423071984239774	0.17606827951973686	0.049220223090595386	0.21076990930301207	0.1937963716089651	0.02069705260546994
46.969696969696976	0.1617185979341553	0.23893158915514248	0.191097693341249	0.23015639167989937	0.20074008964478687	0.03201544843531043	0.2254299746756982	0.31845680246638136	0.25122629921833384	0.1476801510588794	0.038039644412375014	0.19199921542476206	0.29423071984244686	0.17606827951975138	0.049220223090592055	0.21076990930301542	0.19379637160900212	0.020697052605441846
47.47474747474748	0.16171859793415305	0.23893158915515908	0.19109769334129456	0.23015639167993676	0.20074008964482323	0.03201544843530226	0.2254299746757133	0.31845680246642355	0.2512262992183515	0.1476801510588803	0.038039644412372335	0.19199921542477927	0.29423071984249594	0.17606827951976586	0.04922022309058873	0.21076990930301878	0.19379637160903912	0.020697052605413758
47.979797979797986	0.16171859793415078	0.2389315891551757	0.1910976933413401	0.23015639167997415	0.2007400896448596	0.032015448435294094	0.2254299746757284	0.3184568024664658	0.25122629921836914	0.1476801510588812	0.038039644412369664	0.19199921542479648	0.29423071984254506	0.17606827951978035	0.04922022309058541	0.21076990930302217	0.19379637160907615	0.020697052605385666
48.484848484848484	0.1617185979341485	0.2389315891551923	0.19109769334138568	0.23015639168001154	0.20074008964489595	0.03201544843528593	0.2254299746757435	0.318456802466508	0.2512262992183868	0.1476801510588821	0.038039644412366985	0.19199921542481366	0.2942307198425942	0.17606827951979487	0.04922022309058208	0.21076990930302553	0.19379637160911317	0.020697052605357577
48.98989898989899	0.16171859793414622	0.23893158915520893	0.19109769334143126	0.23015639168004895	0.2007400896449323	0.03201544843527776	0.2254299746757586	0.3184568024665502	0.25122629921840445	0.147680151058883	0.038039644412364314	0.19199921542483087	0.2942307198426433	0.17606827951980936	0.04922022309057875	0.21076990930302889	0.1937963716091502	0.02069705260532949
49.494949494949495	0.16171859793414398	0.23893158915522553	0.1910976933414768	0.23015639168008634	0.20074008964496867	0.03201544843526959	0.2254299746757737	0.31845680246659247	0.2512262992184221	0.14768015105888388	0.038039644412361635	0.19199921542484807	0.2942307198426924	0.17606827951982384	0.04922022309057543	0.21076990930303227	0.19379637160918722	0.020697052605301396
50.0	0.1617185979341417	0.23893158915524215	0.19109769334152238	0.23015639168012372	0.20074008964500503	0.032015448435261426	0.2254299746757888	0.31845680246663466	0.25122629921843975	0.1476801510588848	0.038039644412358964	0.19199921542486525	0.2942307198427415	0.17606827951983836	0.049220223090572106	0.21076990930303563	0.19379637160922425	0.020697052605273308
