NON $ % + - . 0 1 2 3 4 5 6 7 8 9 : ;
#NON	i	c	e	q	g	d	p	h	f	o	a	n	l	m	k	b	j
43.43434343434344	0.24121338721845956	0.10725432042187084	0.027655991018415826	0.10950512971031168	0.18173576651234413	0.29619323488441024	0.14225108669786726	0.10322451563751171	0.023386801949364718	0.019703646583332644	0.026595382640481186	0.18072146679911308	0.17556394822205518	0.23338137008600573	0.032325180737652566	0.1763928939414715	0.26985629585784676
43.939393939393945	0.24121338721850366	0.10725432042183186	0.027655991018401493	0.10950512971026567	0.18173576651228393	0.2961932348844393	0.14225108669780526	0.10322451563747335	0.023386801949345736	0.01970364658332049	0.026595382640463062	0.18072146679913062	0.17556394822196836	0.23338137008607734	0.03232518073763979	0.1763928939414263	0.26985629585790344
44.44444444444445	0.24121338721854774	0.10725432042179286	0.027655991018387158	0.10950512971021968	0.18173576651222373	0.2961932348844684	0.14225108669774325	0.10322451563743501	0.023386801949326755	0.019703646583308334	0.026595382640444937	0.1807214667991482	0.17556394822188154	0.23338137008614898	0.032325180737627024	0.1763928939413811	0.26985629585796006
44.949494949494955	0.24121338721859184	0.10725432042175387	0.027655991018372822	0.10950512971017368	0.18173576651216355	0.2961932348844975	0.14225108669768124	0.10322451563739667	0.023386801949307773	0.019703646583296177	0.026595382640426816	0.18072146679916573	0.17556394822179472	0.2333813700862206	0.032325180737614256	0.1763928939413359	0.26985629585801674
45.45454545454546	0.24121338721863594	0.10725432042171487	0.02765599101835849	0.10950512971012767	0.18173576651210335	0.2961932348845266	0.14225108669761924	0.10322451563735832	0.023386801949288792	0.01970364658328402	0.026595382640408692	0.1807214667991833	0.17556394822170793	0.23338137008629223	0.03232518073760148	0.1763928939412907	0.2698562958580734
45.959595959595966	0.24121338721868005	0.10725432042167587	0.027655991018344154	0.10950512971008167	0.18173576651204315	0.2961932348845557	0.14225108669755723	0.10322451563731998	0.02338680194926981	0.019703646583271863	0.026595382640390568	0.18072146679920084	0.1755639482216211	0.23338137008636384	0.032325180737588714	0.1763928939412455	0.2698562958581301
46.46464646464647	0.24121338721872415	0.10725432042163688	0.027655991018329818	0.10950512971003568	0.18173576651198295	0.29619323488458477	0.14225108669749523	0.10322451563728162	0.02338680194925083	0.019703646583259706	0.026595382640372447	0.18072146679921838	0.1755639482215343	0.23338137008643547	0.03232518073757595	0.1763928939412003	0.26985629585818677
46.969696969696976	0.24121338721876825	0.10725432042159788	0.027655991018315482	0.10950512970998967	0.18173576651192277	0.29619323488461385	0.14225108669743322	0.10322451563724327	0.023386801949231848	0.01970364658324755	0.026595382640354322	0.18072146679923595	0.17556394822144747	0.2333813700865071	0.03232518073756317	0.1763928939411551	0.26985629585824344
47.47474747474748	0.24121338721881233	0.10725432042155889	0.02765599101830115	0.10950512970994367	0.18173576651186257	0.29619323488464294	0.14225108669737124	0.10322451563720493	0.023386801949212867	0.019703646583235392	0.026595382640336198	0.1807214667992535	0.17556394822136065	0.23338137008657872	0.032325180737550405	0.17639289394110988	0.2698562958583001
47.979797979797986	0.24121338721885643	0.1072543204215199	0.027655991018286814	0.10950512970989766	0.18173576651180237	0.29619323488467203	0.14225108669730924	0.10322451563716659	0.023386801949193885	0.01970364658322324	0.026595382640318077	0.18072146679927106	0.17556394822127383	0.23338137008665036	0.03232518073753763	0.1763928939410647	0.2698562958583568
48.484848484848484	0.24121338721890054	0.1072543204214809	0.02765599101827248	0.10950512970985167	0.18173576651174217	0.2961932348847011	0.14225108669724723	0.10322451563712823	0.023386801949174904	0.019703646583211082	0.026595382640299953	0.1807214667992886	0.17556394822118704	0.23338137008672197	0.03232518073752486	0.17639289394101948	0.2698562958584134
48.98989898989899	0.24121338721894464	0.10725432042144191	0.027655991018258146	0.10950512970980567	0.181735766511682	0.2961932348847302	0.14225108669718523	0.10322451563708988	0.023386801949155923	0.019703646583198925	0.02659538264028183	0.18072146679930615	0.17556394822110022	0.2333813700867936	0.032325180737512095	0.1763928939409743	0.2698562958584701
49.494949494949495	0.24121338721898875	0.10725432042140291	0.02765599101824381	0.10950512970975966	0.1817357665116218	0.2961932348847593	0.14225108669712322	0.10322451563705154	0.02338680194913694	0.019703646583186768	0.026595382640263707	0.18072146679932372	0.1755639482210134	0.23338137008686521	0.03232518073749932	0.17639289394092908	0.2698562958585268
50.0	0.24121338721903285	0.10725432042136392	0.027655991018229475	0.10950512970971366	0.1817357665115616	0.2961932348847884	0.1422510866970612	0.1032245156370132	0.023386801949117957	0.01970364658317461	0.026595382640245583	0.18072146679934126	0.17556394822092658	0.23338137008693685	0.03232518073748655	0.17639289394088387	0.26985629585858345
