NON $ % + - . 0 1 2 3 4 5 6 7 8 9 : ; < >
#NON	q	g	e	b	f	d	l	m	h	o	j	c	p	k	r	i	n	a	s
33.83838383838384	2.0651511320711133e-09	8.036058615823764e-05	7.736569236317682e-10	0.00012906422471377498	2.959071474042781e-05	0.0009568540066503725	4.4380916391471065e-06	1.6694828181235423e-09	9.571762975622772e-06	1.4576423305162721e-05	3.2271247417554994e-06	5.6606635548021135e-06	0.0038176654126025195	1.272702697836783e-09	2.5759410264078935e-06	1.422824010628186e-05	0.005366100128399024	3.202722242684952e-10	6.628929027128767e-09
34.343434343434346	1.897712352317666e-09	7.721875463506374e-05	7.073188144546796e-10	0.00012425168729509044	2.8263364398563648e-05	0.000931448755722357	4.208073930471959e-06	1.5340270076551883e-09	9.123772317852863e-06	1.3884476854162727e-05	3.0598694605214677e-06	5.371314625603902e-06	0.003736596476751382	1.1693870188860375e-09	2.436926443974025e-06	1.356625911334858e-05	0.005260278922691788	2.916201991281239e-10	6.106318986818294e-09
34.84848484848485	1.7483954476892638e-09	7.429088877421472e-05	6.484591485198216e-10	0.00011975872679203026	2.7033754129837814e-05	0.0009074666214819071	3.996529823538981e-06	1.4132369166733148e-09	8.709635814961965e-06	1.3245211665289189e-05	2.9060451915989797e-06	5.104999186846404e-06	0.0036596517820907553	1.0772619906751155e-09	2.309359636374935e-06	1.2954082244309002e-05	0.005159690311788746	2.6629836342469843e-10	5.639153254265994e-09
35.35353535353536	1.614907161596075e-09	7.155928014557019e-05	5.9609689080073e-10	0.00011555953155305333	2.5893168662957598e-05	0.0008848120088108433	3.8016697539437372e-06	1.3052574090277372e-09	8.326224748213178e-06	1.2653768412550558e-05	2.7643501425497205e-06	4.859508926886733e-06	0.0035865847204846037	9.949111746706338e-10	2.1921057265938336e-06	1.2387166415364347e-05	0.005064026094868049	2.4385815907345147e-10	5.220537248934201e-09
35.85858585858586	1.4952801786862914e-09	6.900787570065561e-05	5.493949627140454e-10	0.00011163066703412886	2.4833778957054134e-05	0.0008633957499055114	3.621907802875752e-06	1.2084964892121752e-09	7.970766339260363e-06	1.2105821105412165e-05	2.6336313107479233e-06	4.632876440095178e-06	0.0035171593976576327	9.211192811604719e-10	2.0841616639852597e-06	1.1861462398954796e-05	0.004972995217671825	2.2391851740395898e-10	4.844540988738518e-09
36.36363636363637	1.387819997980715e-09	6.66222253391362e-05	5.076359521266145e-10	0.00010795094870941132	2.384857044813753e-05	0.0008431364655324549	3.45582929558164e-06	1.1215819848529221e-09	7.64078669531193e-06	1.1597488515665338e-05	2.5128602313434083e-06	4.423351411360177e-06	0.003451160748289405	8.548391319506444e-10	1.9846350538780373e-06	1.1373332912863182e-05	0.004886333277899943	2.0615388547836852e-10	4.506045564069967e-09
36.86868686868687	1.2910590908307627e-09	6.438911146026385e-05	4.702018972064458e-10	0.00010450100793060899	2.293119242565705e-05	0.0008239575169111343	3.302164731651977e-06	1.0433255349327924e-09	7.334050093666174e-06	1.1125266315839798e-05	2.4011136522678286e-06	4.229361224891789e-06	0.0033883823081872675	7.9516388342739e-10	1.8927271218095788e-06	1.0919489966714721e-05	0.004803787188314908	1.9028496930275992e-10	4.2006062558041056e-09
37.37373737373738	1.2037411392307083e-09	6.229669806660303e-05	4.3656645251885516e-10	0.00010126340328562387	2.2075977382094246e-05	0.0008057888771585	3.1597927065323727e-06	9.727096541104566e-10	7.048584649461685e-06	1.0686048529940072e-05	2.297577474154345e-06	4.049512836035509e-06	0.003328634860551577	7.413171763054354e-10	1.807734334938249e-06	1.0497015689538344e-05	0.0047251236613560735	1.7607479089223504e-10	3.9244091342438015e-09
37.87878787878788	1.1247813364227163e-09	6.0334310743366784e-05	4.062773533844397e-10	9.822234116597504e-05	2.1277837645750485e-05	0.0007885667012434086	3.0277169371295653e-06	9.088561757270277e-10	6.782629007857723e-06	1.0277066342833632e-05	2.2015291524636505e-06	3.882564631820255e-06	0.0032717458087576203	6.926288917960332e-10	1.7290332216988282e-06	1.0103306150825561e-05	0.004650127139907679	1.6332054190896503e-10	3.674153165074666e-09
38.38383838383839	1.0532311558114832e-09	5.8492153848346926e-05	3.789413167719689e-10	9.536335221281489e-05	2.0532153358566337e-05	0.0007722326071534124	2.905036587783433e-06	8.509976089491553e-10	6.534559758087034e-06	9.895797592106972e-06	2.1123133558986278e-06	3.7273969151870905e-06	0.0032175566568599474	6.485133232953269e-10	1.656060883736669e-06	9.735987626919336e-06	0.004578599109259595	1.5184660047301633e-10	3.446944319569858e-09
38.88888888888889	9.882625409665103e-10	5.6761245814138054e-05	3.5421669786072754e-10	9.267316767348481e-05	1.983472658990259e-05	0.0007567315816341684	2.7909389428843717e-06	7.98463788267889e-10	6.302905290319622e-06	9.539953343089931e-06	2.029338514751304e-06	3.5829994473373843e-06	0.003165915096741538	6.084591096961951e-10	1.5883106466865094e-06	9.392903552781038e-06	0.004510350498007946	1.4150095344478143e-10	3.2402502560999466e-09
39.3939393939394	9.291544536146065e-10	5.5133395610401143e-05	3.3180747940552614e-10	9.013965769193917e-05	1.9181753961270534e-05	0.0007420124413966417	2.6846935562979636e-06	7.506711487758056e-10	6.086338505516368e-06	9.207466454619525e-06	1.952073135632947e-06	3.4484634359266093e-06	0.0031166783560798586	5.720210006419069e-10	1.5253282663760065e-06	9.072104092878352e-06	0.004445203635328397	1.321523829190329e-10	3.051860767444258e-09
39.8989898989899	8.752708725334883e-10	5.3601050678264276e-05	3.114536877612727e-10	8.775162665629701e-05	1.8569755271885612e-05	0.0007280270678338988	2.585636678436454e-06	7.071048984264093e-10	5.8836478778330135e-06	8.89644890040247e-06	1.8800342108022554e-06	3.3229628539328272e-06	0.0030697109297044105	5.388062492807865e-10	1.4667019130214159e-06	8.771806438913338e-06	0.004382989780861448	1.2368602049012896e-10	2.8798221931264583e-09
40.40404040404041	8.260580019158792e-10	5.2157272309544084e-05	2.9293024568361033e-10	8.549877780325354e-05	1.7995561823844927e-05	0.0007147305154685913	2.493168988910317e-06	6.673168595272425e-10	5.6937307344485185e-06	8.605185557370262e-06	1.812785496017362e-06	3.205751551760181e-06	0.003024885317616121	5.084729398855033e-10	1.4120607195895137e-06	8.49038904103332e-06	0.00432354942435316	1.1600284890116215e-10	2.7224288285188e-09
40.909090909090914	7.810252825521027e-10	5.079586804204736e-05	2.7603799538184903e-10	8.337181618332759e-05	1.74563237091388e-05	0.0007020821288209339	2.4067570227584085e-06	6.309099509133257e-10	5.5156193745044525e-06	8.332154886268964e-06	1.7499404703446194e-06	3.0961607594710877e-06	0.0029820868769929836	4.807181618238234e-10	1.3610752238287468e-06	8.226412393414697e-06	0.004266737540275556	1.0901534989760763e-10	2.578169031125788e-09
41.41414141414142	7.397583381740059e-10	4.95112589512223e-05	2.606099495673649e-10	8.136233993275e-05	1.694949508421099e-05	0.0006900445395877907	2.325929541504232e-06	5.975487707856187e-10	5.348453494321968e-06	8.076004206495983e-06	1.6911578532266765e-06	2.993598785265523e-06	0.0029412094443466447	4.5528607688007713e-10	1.313455388575777e-06	7.978594803219638e-06	0.004212419205395783	1.0265056335288303e-10	2.4457614795690038e-09
41.919191919191924	7.018683000064812e-10	4.8298134478399835e-05	2.464895270324137e-10	7.94624154261866e-05	1.6472678412458413e-05	0.0006785831986233126	2.2502399103679102e-06	5.669187645871144e-10	5.191393989087985e-06	7.835442640005724e-06	1.6361120888977273e-06	2.8975091492192386e-06	0.0029021547064998292	4.3193670321784047e-10	1.268925986760737e-06	7.745713600968256e-06	0.004160470022110461	9.68401001724319e-11	2.324003016568977e-09
42.42424242424243	6.670326035513839e-10	4.715174146464487e-05	2.3354798236824025e-10	7.766490558122326e-05	1.602374650510768e-05	0.0006676658924732586	2.179297851400125e-06	5.387589839922819e-10	5.043707422522125e-06	7.609335009258144e-06	1.584519260527364e-06	2.807403722196675e-06	0.002864829413057832	4.104709854158682e-10	1.227247579550217e-06	7.526691500342141e-06	0.0041107718381516644	9.152811859068288e-11	2.211891552027654e-09
42.929292929292934	6.349473920995628e-10	4.6067437805083146e-05	2.2166428045144489e-10	7.59629228252963e-05	1.5600659111520167e-05	0.0006572605656086871	2.1127276791497434e-06	5.128236802506972e-10	4.904672570547239e-06	7.396578266075941e-06	1.5361044858454213e-06	2.7228160245004416e-06	0.0028291379106943136	3.907014527561747e-10	1.1881896666518555e-06	7.320481371346695e-06	0.004063205786515634	8.666217942400815e-11	2.108482031747008e-09
43.43434343434344	6.053515548584757e-10	4.504126597341079e-05	2.1073449393406407e-10	7.43504467706099e-05	1.5201636201216965e-05	0.0006473391052441871	2.050207911480305e-06	4.889014965237734e-10	4.7736995042334275e-06	7.196239326971124e-06	1.4906353763950705e-06	2.6433402947201944e-06	0.0027949984464084314	3.724669150101471e-10	1.1515557032883584e-06	7.126196443547186e-06	0.0040176673667907305	8.219731143223347e-11	2.0129622711566177e-09
43.939393939393945	5.780134514214512e-10	4.406960288473262e-05	2.0066670609778194e-10	7.282194461757855e-05	1.482505278390098e-05	0.0006378750797448514	1.9914475015304768e-06	4.668048845627758e-10	4.650257360482916e-06	7.007471777646167e-06	1.4479019579508018e-06	2.5686080657857435e-06	0.002762333541255429	3.55624356514432e-10	1.1171681475936867e-06	6.9430315047621876e-06	0.00397405741605316	7.809383557464277e-11	1.924610725033254e-09
44.44444444444445	5.527149383047235e-10	4.3148654033761436e-05	1.9137528641150314e-10	7.137181702414492e-05	1.4469287328536194e-05	0.0006288430191405118	1.9361506287917715e-06	4.4635761079445435e-10	4.533750388516687e-06	6.829389936173995e-06	1.4076862163715557e-06	2.498255083424437e-06	0.002731067852255749	3.4003931422349665e-10	1.0848462920762653e-06	6.77014395519783e-06	0.003932280337732299	7.431506044348116e-11	1.8427441030869089e-09
44.949494949494955	5.292792624945779e-10	4.2275278484474e-05	1.8279108629190009e-10	6.999530548912008e-05	1.4132971671581892e-05	0.0006202200238362923	1.884074436791124e-06	4.274166776553735e-10	4.423715410313174e-06	6.661273721978595e-06	1.3698116923814713e-06	2.431976222200819e-06	0.00270113333637731	3.256027376150409e-10	1.0544426096216621e-06	6.606847331122981e-06	0.0038922487944667767	7.083145673963938e-11	1.7668080567545017e-09
45.45454545454546	5.075329870071223e-10	4.144668879234786e-05	1.7484537295156747e-10	6.86880566838049e-05	1.3814841618574989e-05	0.0006119843339629902	1.8349982904504375e-06	4.0984156076813814e-10	4.319763339819054e-06	6.502485196999103e-06	1.3341208810151364e-06	2.3694875257940314e-06	0.0026724644568181907	3.1220749558064285e-10	1.0258231969137186e-06	6.452533554136935e-06	0.003853879063589693	6.761339475776915e-11	1.6962620105190686e-09
45.959595959595966	4.873369529093891e-10	4.0660243823820374e-05	1.674840742608498e-10	6.744603791763281e-05	1.3513753472244618e-05	0.0006041160520134759	1.788722517287757e-06	3.935196727272644e-10	4.221512567014743e-06	6.352429398152741e-06	1.3004690268258721e-06	2.3105367734435713e-06	0.0026450010586079624	2.997677370568054e-10	9.988672655435004e-07	6.306634433069747e-06	0.0038170938333185922	6.463791018455279e-11	1.6306680973002847e-09
46.46464646464647	4.685464274641654e-10	3.9912829962933165e-05	1.606517977481477e-10	6.626478477699166e-05	1.3228455707987457e-05	0.0005965946062376495	1.7450188674071731e-06	3.7833439711033555e-10	4.128458844789865e-06	6.210396846611754e-06	1.268684403108434e-06	2.254849565463261e-06	0.0026186803413869386	2.881944396916638e-10	9.734358169757728e-07	6.168473588979154e-06	0.0037818136364145436	6.188172197905895e-11	1.5695673373906432e-09
46.969696969696976	4.510482592547348e-10	3.920202676131157e-05	1.543051681203921e-10	6.514066630647384e-05	1.2957937423572032e-05	0.0005894019309828113	1.7037106373959917e-06	3.6419431878594445e-10	4.040243686675705e-06	6.075849005920237e-06	1.2386372770314197e-06	2.202206009814116e-06	0.002593446515481991	2.7741787737415074e-10	9.494221400347454e-07	6.037536113430814e-06	0.003747967143591905	5.932659561882813e-11	1.5126013249366193e-09
47.47474747474748	4.34730504148665e-10	3.852599674766329e-05	1.4839967879364269e-10	6.407060275985311e-05	1.2701325337620655e-05	0.000582520101120588	1.6646549272364704e-06	3.5100834362556944e-10	3.956661471325134e-06	5.948384014958429e-06	1.210230130455886e-06	2.152413800185872e-06	0.0025692439162307507	2.673686954342745e-10	9.267409920349768e-07	5.913436103428884e-06	0.003715482552844252	5.695329766635036e-11	1.4594219226546542e-09
47.979797979797986	4.1950090155855135e-10	3.788276148716524e-05	1.4289984953932013e-10	6.30515376096761e-05	1.2457776560062109e-05	0.0005759329915882534	1.6277081680810105e-06	3.387017897798585e-10	3.877438361815339e-06	5.827568777394066e-06	1.1833592944641492e-06	2.105291038912761e-06	0.0025460223039002524	2.579899637669744e-10	9.053062442695461e-07	5.795758340930786e-06	0.003684295086729435	5.4746873191090466e-11	1.4097373874152619e-09
48.484848484848484	4.052661103425802e-10	3.72703630046924e-05	1.3776991193882879e-10	6.208053398686276e-05	1.2226473399615206e-05	0.0005696279639975746	1.5927255458349916e-06	3.271994172065901e-10	3.80226465653816e-06	5.7129602039046735e-06	1.1579173773269833e-06	2.0606595949221442e-06	0.00252374579544373	2.4922425211936805e-10	8.850301000329423e-07	5.684079926108541e-06	0.003654355603816897	5.2692295524017116e-11	1.3632519078962998e-09
48.98989898989899	3.9195039934656025e-10	3.668718678417239e-05	1.3298072276003286e-10	6.115505593230488e-05	1.2006719541527242e-05	0.0005635919606541538	1.5595898258571945e-06	3.1643992401545104e-10	3.730919009374987e-06	5.604206474590023e-06	1.1338201435508994e-06	2.0183696984792894e-06	0.0025023744970181084	2.4102482950074756e-10	8.658423482885819e-07	5.578063392107543e-06	0.0036256113984052835	5.077728075169694e-11	1.3197260680881215e-09
49.494949494949495	3.794777547618939e-10	3.6131447461214223e-05	1.285034341534241e-10	6.027246052916392e-05	1.179778917542271e-05	0.0005578111025696941	1.5281754826923997e-06	3.063619381584608e-10	3.6631396744939556e-06	5.500919951491725e-06	1.1109747367342667e-06	1.978264988330904e-06	0.0024818631777180065	2.333448820273038e-10	8.476672500269347e-07	5.477337887250805e-06	0.0035980065676531714	4.898980407540242e-11	1.2789178706414314e-09
50.0	3.6778510814752593e-10	3.5601642080221104e-05	1.2431415560839574e-10	5.943046825020038e-05	1.1599062480935189e-05	0.0005522738461606052	1.4983768636153224e-06	2.9691453583507564e-10	3.5987086427208155e-06	5.40277543294885e-06	1.0893035616375147e-06	1.9402130499654675e-06	0.002462175692640934	2.2614556702733718e-10	8.304413269522782e-07	5.381591793035971e-06	0.003571494264290482	4.7319923202783145e-11	1.2406263671852692e-09
