NON $ % + - . 0 1 2 3 4 5 6 7 8 9 : ; < > ? @
#NON	e	g	j	t	k	f	i	l	a	s	b	u	q	c	o	p	n	h	m	r	d
35.35353535353536	0.19823205311940503	0.16038966308603644	0.15261247605044667	0.15696805519301402	0.24830828198141905	0.011525315893084939	0.18610734978668858	0.24420573092694442	0.14335798531424224	0.13029273457168014	0.18117057246308202	0.01229573842194422	0.00771821984426077	0.010641988193589882	0.24120192288421957	0.01117693482023859	0.18290506483789923	0.00419909980942203	0.21334376975509348	0.008107766026156744	0.11412294687179014
35.85858585858586	0.19823205311889844	0.16038966308523336	0.15261247605122372	0.15696805519354354	0.24830828198092983	0.011525315893152898	0.1861073497873319	0.24420573092639125	0.14335798531455315	0.13029273457207338	0.18117057246355772	0.012295738421998183	0.00771821984429888	0.010641988193648243	0.2412019228831325	0.011176934820303262	0.182905064838569	0.004199099809445627	0.21334376975595545	0.008107766026217877	0.11412294687230282
36.36363636363637	0.19823205311839187	0.16038966308443028	0.15261247605200076	0.15696805519407306	0.2483082819804406	0.011525315893220858	0.18610734978797522	0.24420573092583808	0.14335798531486404	0.1302927345724666	0.18117057246403342	0.012295738422052145	0.007718219844336989	0.010641988193706604	0.24120192288204542	0.011176934820367935	0.1829050648392388	0.004199099809469224	0.21334376975681743	0.00810776602627901	0.11412294687281549
36.86868686868687	0.19823205311788528	0.16038966308362723	0.15261247605277778	0.15696805519460258	0.24830828197995142	0.011525315893288817	0.1861073497886185	0.24420573092528491	0.14335798531517496	0.13029273457285984	0.18117057246450913	0.01229573842210611	0.0077182198443750995	0.010641988193764966	0.24120192288095835	0.011176934820432605	0.18290506483990857	0.004199099809492821	0.2133437697576794	0.008107766026340144	0.11412294687332815
37.37373737373738	0.19823205311737868	0.16038966308282415	0.15261247605355482	0.1569680551951321	0.2483082819794622	0.011525315893356777	0.18610734978926183	0.24420573092473175	0.14335798531548588	0.13029273457325305	0.18117057246498483	0.012295738422160073	0.007718219844413209	0.010641988193823329	0.24120192287987127	0.011176934820497277	0.18290506484057834	0.004199099809516419	0.21334376975854136	0.008107766026401278	0.11412294687384082
37.87878787878788	0.1982320531168721	0.1603896630820211	0.15261247605433187	0.15696805519566162	0.24830828197897298	0.011525315893424736	0.18610734978990515	0.24420573092417858	0.14335798531579677	0.1302927345736463	0.18117057246546053	0.012295738422214037	0.007718219844451319	0.01064198819388169	0.2412019228787842	0.01117693482056195	0.18290506484124813	0.004199099809540016	0.21334376975940333	0.008107766026462411	0.1141229468743535
38.38383838383839	0.1982320531163655	0.16038966308121802	0.1526124760551089	0.15696805519619114	0.24830828197848376	0.011525315893492696	0.18610734979054847	0.2442057309236254	0.1433579853161077	0.1302927345740395	0.18117057246593624	0.012295738422268	0.007718219844489428	0.010641988193940051	0.24120192287769712	0.011176934820626622	0.1829050648419179	0.004199099809563614	0.2133437697602653	0.008107766026523544	0.11412294687486617
38.88888888888889	0.1982320531158589	0.16038966308041497	0.15261247605588593	0.15696805519672066	0.24830828197799454	0.011525315893560657	0.18610734979119178	0.24420573092307224	0.14335798531641858	0.13029273457443274	0.18117057246641194	0.012295738422321964	0.007718219844527538	0.010641988193998413	0.24120192287661005	0.011176934820691294	0.18290506484258767	0.004199099809587211	0.2133437697611273	0.00810776602658468	0.11412294687537884
39.3939393939394	0.1982320531153523	0.1603896630796119	0.15261247605666298	0.1569680551972502	0.24830828197750535	0.011525315893628617	0.1861073497918351	0.24420573092251907	0.1433579853167295	0.13029273457482596	0.18117057246688767	0.012295738422375926	0.007718219844565648	0.010641988194056774	0.24120192287552297	0.011176934820755966	0.18290506484325747	0.0041990998096108085	0.21334376976198927	0.008107766026645813	0.1141229468758915
39.8989898989899	0.1982320531148457	0.16038966307880884	0.15261247605744002	0.15696805519777973	0.24830828197701613	0.011525315893696576	0.1861073497924784	0.2442057309219659	0.14335798531704042	0.1302927345752192	0.18117057246736337	0.01229573842242989	0.007718219844603758	0.010641988194115137	0.2412019228744359	0.011176934820820637	0.18290506484392724	0.004199099809634405	0.21334376976285122	0.008107766026706946	0.11412294687640417
40.40404040404041	0.1982320531143391	0.16038966307800576	0.15261247605821704	0.15696805519830925	0.2483082819765269	0.011525315893764536	0.1861073497931217	0.24420573092141273	0.1433579853173513	0.13029273457561244	0.18117057246783907	0.012295738422483854	0.007718219844641867	0.010641988194173498	0.24120192287334885	0.011176934820885309	0.182905064844597	0.0041990998096580025	0.2133437697637132	0.00810776602676808	0.11412294687691685
40.909090909090914	0.19823205311383252	0.16038966307720268	0.15261247605899408	0.15696805519883877	0.2483082819760377	0.011525315893832495	0.18610734979376503	0.24420573092085957	0.14335798531766222	0.13029273457600565	0.18117057246831478	0.012295738422537818	0.007718219844679977	0.01064198819423186	0.24120192287226178	0.011176934820949981	0.1829050648452668	0.0041990998096816	0.21334376976457517	0.008107766026829213	0.11412294687742952
41.41414141414142	0.19823205311332592	0.16038966307639962	0.15261247605977113	0.1569680551993683	0.2483082819755485	0.011525315893900455	0.18610734979440835	0.2442057309203064	0.14335798531797314	0.1302927345763989	0.18117057246879048	0.012295738422591782	0.007718219844718086	0.01064198819429022	0.2412019228711747	0.011176934821014653	0.18290506484593658	0.004199099809705197	0.21334376976543715	0.008107766026890346	0.1141229468779422
41.919191919191924	0.19823205311281933	0.16038966307559654	0.15261247606054815	0.15696805519989782	0.24830828197505928	0.011525315893968414	0.18610734979505167	0.24420573091975323	0.14335798531828403	0.1302927345767921	0.18117057246926618	0.012295738422645745	0.0077182198447561965	0.010641988194348582	0.24120192287008763	0.011176934821079326	0.18290506484660635	0.004199099809728795	0.21334376976629912	0.00810776602695148	0.11412294687845487
42.42424242424243	0.19823205311231273	0.1603896630747935	0.1526124760613252	0.15696805520042734	0.24830828197457006	0.011525315894036374	0.18610734979569496	0.24420573091920006	0.14335798531859495	0.13029273457718535	0.1811705724697419	0.012295738422699707	0.007718219844794306	0.010641988194406943	0.24120192286900055	0.011176934821143998	0.18290506484727614	0.004199099809752392	0.21334376976716107	0.008107766027012613	0.11412294687896753
42.929292929292934	0.19823205311180614	0.1603896630739904	0.15261247606210224	0.15696805520095686	0.24830828197408084	0.011525315894104335	0.18610734979633828	0.2442057309186469	0.14335798531890587	0.13029273457757856	0.1811705724702176	0.012295738422753671	0.007718219844832416	0.010641988194465306	0.24120192286791348	0.011176934821208668	0.18290506484794591	0.00419909980977599	0.21334376976802305	0.008107766027073747	0.1141229468794802
43.43434343434344	0.19823205311129954	0.16038966307318736	0.15261247606287925	0.15696805520148638	0.24830828197359162	0.011525315894172295	0.1861073497969816	0.24420573091809372	0.14335798531921676	0.1302927345779718	0.1811705724706933	0.012295738422807635	0.007718219844870525	0.010641988194523668	0.2412019228668264	0.01117693482127334	0.18290506484861568	0.004199099809799587	0.21334376976888503	0.00810776602713488	0.11412294687999287
43.939393939393945	0.19823205311079295	0.16038966307238428	0.1526124760636563	0.1569680552020159	0.24830828197310242	0.011525315894240254	0.18610734979762492	0.24420573091754055	0.14335798531952768	0.13029273457836502	0.181170572471169	0.012295738422861599	0.007718219844908635	0.010641988194582029	0.24120192286573933	0.011176934821338013	0.18290506484928545	0.004199099809823184	0.213343769769747	0.008107766027196013	0.11412294688050555
44.44444444444445	0.19823205311028635	0.1603896630715812	0.15261247606443334	0.15696805520254545	0.2483082819726132	0.011525315894308214	0.18610734979826823	0.24420573091698738	0.14335798531983857	0.13029273457875826	0.1811705724716447	0.012295738422915562	0.007718219844946745	0.01064198819464039	0.24120192286465225	0.011176934821402685	0.18290506484995525	0.004199099809846781	0.21334376977060898	0.008107766027257147	0.11412294688101822
44.949494949494955	0.19823205310977976	0.16038966307077815	0.1526124760652104	0.15696805520307497	0.24830828197212398	0.011525315894376173	0.18610734979891155	0.24420573091643422	0.14335798532014948	0.13029273457915147	0.1811705724721204	0.012295738422969526	0.007718219844984855	0.010641988194698752	0.24120192286356518	0.011176934821467357	0.18290506485062502	0.004199099809870379	0.21334376977147093	0.00810776602731828	0.11412294688153088
45.45454545454546	0.19823205310927317	0.16038966306997507	0.1526124760659874	0.1569680552036045	0.24830828197163476	0.011525315894444133	0.18610734979955484	0.24420573091588105	0.1433579853204604	0.1302927345795447	0.1811705724725961	0.01229573842302349	0.007718219845022964	0.010641988194757113	0.2412019228624781	0.01117693482153203	0.1829050648512948	0.004199099809893976	0.2133437697723329	0.008107766027379414	0.11412294688204355
45.959595959595966	0.19823205310876657	0.16038966306917202	0.15261247606676445	0.156968055204134	0.24830828197114554	0.011525315894512092	0.18610734980019816	0.24420573091532788	0.1433579853207713	0.13029273457993795	0.1811705724730718	0.012295738423077452	0.007718219845061074	0.010641988194815476	0.24120192286139103	0.0111769348215967	0.1829050648519646	0.0041990998099175735	0.21334376977319489	0.008107766027440547	0.11412294688255623
46.46464646464647	0.19823205310825998	0.16038966306836894	0.1526124760675415	0.15696805520466353	0.24830828197065635	0.011525315894580052	0.18610734980084148	0.2442057309147747	0.1433579853210822	0.13029273458033117	0.1811705724735475	0.012295738423131416	0.0077182198450991835	0.010641988194873837	0.24120192286030395	0.011176934821661372	0.18290506485263436	0.004199099809941171	0.21334376977405686	0.00810776602750168	0.1141229468830689
46.969696969696976	0.19823205310775338	0.16038966306756589	0.15261247606831851	0.15696805520519305	0.24830828197016713	0.011525315894648013	0.1861073498014848	0.24420573091422154	0.14335798532139313	0.1302927345807244	0.1811705724740232	0.01229573842318538	0.007718219845137294	0.010641988194932199	0.24120192285921688	0.011176934821726044	0.18290506485330413	0.004199099809964768	0.21334376977491884	0.008107766027562814	0.11412294688358157
47.47474747474748	0.1982320531072468	0.1603896630667628	0.15261247606909556	0.15696805520572257	0.2483082819696779	0.011525315894715973	0.18610734980212812	0.24420573091366835	0.14335798532170402	0.13029273458111762	0.18117057247449891	0.012295738423239343	0.007718219845175403	0.01064198819499056	0.2412019228581298	0.011176934821790717	0.18290506485397393	0.004199099809988366	0.2133437697757808	0.008107766027623947	0.11412294688409423
47.979797979797986	0.19823205310674022	0.16038966306595973	0.1526124760698726	0.1569680552062521	0.2483082819691887	0.011525315894783932	0.1861073498027714	0.24420573091311518	0.14335798532201494	0.13029273458151086	0.18117057247497462	0.012295738423293307	0.007718219845213513	0.010641988195048921	0.24120192285704276	0.011176934821855389	0.1829050648546437	0.004199099810011962	0.21334376977664277	0.00810776602768508	0.1141229468846069
48.484848484848484	0.19823205310623362	0.16038966306515667	0.15261247607064962	0.15696805520678161	0.24830828196869947	0.011525315894851892	0.18610734980341473	0.244205730912562	0.14335798532232583	0.13029273458190407	0.18117057247545032	0.012295738423347271	0.007718219845251622	0.010641988195107284	0.24120192285595568	0.011176934821920061	0.18290506485531347	0.00419909981003556	0.21334376977750474	0.008107766027746214	0.11412294688511958
48.98989898989899	0.19823205310572703	0.1603896630643536	0.15261247607142667	0.15696805520731116	0.24830828196821028	0.011525315894919851	0.18610734980405805	0.24420573091200884	0.14335798532263674	0.13029273458229731	0.18117057247592605	0.012295738423401233	0.007718219845289732	0.010641988195165646	0.2412019228548686	0.011176934821984733	0.18290506485598326	0.004199099810059157	0.21334376977836672	0.008107766027807347	0.11412294688563225
49.494949494949495	0.19823205310522043	0.16038966306355054	0.1526124760722037	0.15696805520784068	0.24830828196772106	0.01152531589498781	0.18610734980470137	0.24420573091145567	0.14335798532294766	0.13029273458269053	0.18117057247640175	0.012295738423455197	0.007718219845327842	0.010641988195224007	0.24120192285378153	0.011176934822049404	0.18290506485665303	0.004199099810082755	0.2133437697792287	0.00810776602786848	0.11412294688614492
50.0	0.19823205310471384	0.16038966306274746	0.15261247607298076	0.1569680552083702	0.24830828196723184	0.01152531589505577	0.18610734980534469	0.2442057309109025	0.14335798532325855	0.13029273458308377	0.18117057247687746	0.01229573842350916	0.007718219845365952	0.010641988195282368	0.24120192285269446	0.011176934822114076	0.1829050648573228	0.004199099810106352	0.21334376978009065	0.008107766027929614	0.1141229468866576
