NON $ % + -
#NON	d	b	a	c
43.939393939393945	0.21396655146340607	0.18021102871261316	0.21038063986168676	0.18170295771702674
44.44444444444445	0.21396655146335886	0.18021102871262754	0.21038063986169292	0.18170295771704217
44.949494949494955	0.21396655146331162	0.18021102871264189	0.2103806398616991	0.1817029577170576
45.45454545454546	0.2139665514632644	0.18021102871265626	0.21038063986170527	0.18170295771707304
45.959595959595966	0.21396655146321716	0.18021102871267064	0.21038063986171146	0.18170295771708844
46.46464646464647	0.21396655146316995	0.180211028712685	0.21038063986171762	0.18170295771710387
46.969696969696976	0.2139665514631227	0.18021102871269937	0.2103806398617238	0.1817029577171193
47.47474747474748	0.2139665514630755	0.18021102871271372	0.21038063986172997	0.18170295771713474
47.979797979797986	0.21396655146302826	0.1802110287127281	0.21038063986173616	0.18170295771715017
48.484848484848484	0.21396655146298105	0.18021102871274244	0.21038063986174232	0.1817029577171656
48.98989898989899	0.21396655146293383	0.18021102871275682	0.21038063986174851	0.18170295771718104
49.494949494949495	0.2139665514628866	0.18021102871277117	0.21038063986175468	0.18170295771719644
50.0	0.21396655146283938	0.18021102871278555	0.21038063986176087	0.18170295771721187
