NON $ % + - . 0 1 2 3 4
#NON	cdh1	CycD	E2F	UbcH10	p27	CycA	CycE	Rb	Cdc20	CycB
35.678391959798994	0.7248835861861577	0.18642574163606443	0.3572911903214236	0.029346492460022883	0.057196408162795725	0.10807352850749237	0.20872724882160015	0.5671128436960724	0.2519926574353628	0.5502366321723899
35.929648241206024	0.7248835861847629	0.1864257416360645	0.35729119032138174	0.02934649248017513	0.05719640816278298	0.1080735285074826	0.208727248821611	0.5671128436960519	0.2519926574357381	0.5502366321720685
36.18090452261306	0.7248835861847222	0.1864257416360645	0.35729119032138024	0.02934649248187806	0.05719640816278265	0.10807352850748281	0.2087272488216113	0.5671128436960508	0.2519926574357473	0.5502366321720593
36.4321608040201	0.7248835861846815	0.1864257416360645	0.35729119032137874	0.02934649248358099	0.057196408162782326	0.10807352850748302	0.20872724882161162	0.5671128436960496	0.2519926574357565	0.5502366321720501
36.68341708542713	0.7248835861846408	0.18642574163606454	0.35729119032137724	0.02934649248528392	0.057196408162782	0.10807352850748322	0.20872724882161192	0.5671128436960485	0.2519926574357657	0.5502366321720408
36.93467336683417	0.7248835861846	0.18642574163606454	0.35729119032137574	0.02934649248698685	0.05719640816278167	0.10807352850748342	0.20872724882161223	0.5671128436960474	0.2519926574357749	0.5502366321720316
37.1859296482412	0.7248835861845593	0.18642574163606454	0.35729119032137424	0.029346492488689774	0.05719640816278134	0.10807352850748363	0.2087272488216125	0.5671128436960463	0.2519926574357841	0.5502366321720223
37.43718592964824	0.7248835861845185	0.18642574163606454	0.35729119032137274	0.029346492490392704	0.057196408162781015	0.10807352850748383	0.2087272488216128	0.5671128436960452	0.2519926574357933	0.5502366321720131
37.688442211055275	0.7248835861844779	0.18642574163606454	0.35729119032137124	0.029346492492095633	0.05719640816278069	0.10807352850748403	0.20872724882161311	0.5671128436960441	0.2519926574358025	0.5502366321720038
37.939698492462306	0.7248835861844372	0.18642574163606454	0.35729119032136974	0.029346492493798563	0.05719640816278036	0.10807352850748424	0.20872724882161342	0.567112843696043	0.2519926574358117	0.5502366321719946
38.19095477386934	0.7248835861843964	0.18642574163606454	0.35729119032136825	0.02934649249550149	0.05719640816278003	0.10807352850748445	0.20872724882161373	0.5671128436960419	0.2519926574358209	0.5502366321719854
38.44221105527638	0.7248835861843557	0.18642574163606457	0.35729119032136675	0.02934649249720442	0.057196408162779704	0.10807352850748464	0.20872724882161403	0.5671128436960408	0.2519926574358301	0.5502366321719762
38.69346733668341	0.7248835861843149	0.18642574163606457	0.35729119032136525	0.029346492498907348	0.05719640816277938	0.10807352850748485	0.20872724882161434	0.5671128436960396	0.25199265743583926	0.5502366321719668
38.94472361809045	0.7248835861842743	0.18642574163606457	0.35729119032136375	0.029346492500610277	0.05719640816277905	0.10807352850748506	0.20872724882161464	0.5671128436960385	0.2519926574358485	0.5502366321719576
39.19597989949749	0.7248835861842335	0.18642574163606457	0.35729119032136225	0.029346492502313203	0.057196408162778725	0.10807352850748525	0.20872724882161492	0.5671128436960374	0.2519926574358577	0.5502366321719484
39.44723618090452	0.7248835861841928	0.18642574163606457	0.35729119032136075	0.029346492504016133	0.05719640816277839	0.10807352850748546	0.20872724882161522	0.5671128436960362	0.25199265743586685	0.5502366321719392
39.698492462311556	0.724883586184152	0.18642574163606457	0.35729119032135925	0.029346492505719062	0.057196408162778066	0.10807352850748567	0.20872724882161553	0.5671128436960351	0.25199265743587607	0.5502366321719299
39.94974874371859	0.7248835861841113	0.18642574163606457	0.35729119032135775	0.02934649250742199	0.05719640816277774	0.10807352850748587	0.20872724882161584	0.567112843696034	0.2519926574358853	0.5502366321719206
40.201005025125625	0.7248835861840707	0.1864257416360646	0.35729119032135626	0.02934649250912492	0.057196408162777414	0.10807352850748607	0.20872724882161614	0.5671128436960329	0.25199265743589444	0.5502366321719114
40.45226130653266	0.7248835861840299	0.1864257416360646	0.35729119032135476	0.029346492510827847	0.05719640816277709	0.10807352850748628	0.20872724882161645	0.5671128436960318	0.25199265743590366	0.5502366321719022
40.70351758793969	0.7248835861839892	0.1864257416360646	0.35729119032135326	0.029346492512530777	0.057196408162776755	0.10807352850748649	0.20872724882161675	0.5671128436960307	0.25199265743591287	0.5502366321718929
40.95477386934673	0.7248835861839484	0.1864257416360646	0.35729119032135176	0.029346492514233706	0.05719640816277643	0.10807352850748668	0.20872724882161706	0.5671128436960295	0.25199265743592203	0.5502366321718837
41.20603015075376	0.7248835861839077	0.1864257416360646	0.35729119032135026	0.029346492515936635	0.0571964081627761	0.10807352850748689	0.20872724882161733	0.5671128436960284	0.25199265743593124	0.5502366321718745
41.4572864321608	0.7248835861838671	0.1864257416360646	0.35729119032134876	0.02934649251763956	0.057196408162775776	0.1080735285074871	0.20872724882161764	0.5671128436960273	0.25199265743594046	0.5502366321718651
41.70854271356784	0.7248835861838263	0.18642574163606462	0.35729119032134726	0.02934649251934249	0.05719640816277545	0.10807352850748729	0.20872724882161794	0.5671128436960262	0.2519926574359496	0.5502366321718559
41.95979899497487	0.7248835861837856	0.18642574163606462	0.35729119032134576	0.02934649252104542	0.05719640816277512	0.1080735285074875	0.20872724882161825	0.5671128436960251	0.25199265743595883	0.5502366321718467
42.211055276381906	0.7248835861837448	0.18642574163606462	0.35729119032134427	0.02934649252274835	0.05719640816277479	0.1080735285074877	0.20872724882161856	0.567112843696024	0.25199265743596805	0.5502366321718375
42.462311557788944	0.7248835861837041	0.18642574163606462	0.35729119032134277	0.029346492524451276	0.057196408162774465	0.1080735285074879	0.20872724882161886	0.5671128436960229	0.25199265743597726	0.5502366321718282
42.713567839195974	0.7248835861836634	0.18642574163606462	0.35729119032134127	0.029346492526154205	0.05719640816277414	0.10807352850748811	0.20872724882161917	0.5671128436960218	0.2519926574359864	0.550236632171819
42.96482412060301	0.7248835861836227	0.18642574163606462	0.35729119032133977	0.029346492527857135	0.05719640816277381	0.10807352850748832	0.20872724882161947	0.5671128436960207	0.25199265743599564	0.5502366321718097
43.21608040201005	0.724883586183582	0.18642574163606462	0.35729119032133827	0.029346492529560064	0.05719640816277348	0.10807352850748853	0.20872724882161975	0.5671128436960196	0.25199265743600485	0.5502366321718005
43.46733668341708	0.7248835861835412	0.18642574163606465	0.35729119032133677	0.02934649253126299	0.05719640816277315	0.10807352850748872	0.20872724882162005	0.5671128436960183	0.251992657436014	0.5502366321717912
43.71859296482412	0.7248835861835006	0.18642574163606465	0.3572911903213353	0.02934649253296592	0.05719640816277283	0.10807352850748893	0.20872724882162036	0.5671128436960172	0.2519926574360232	0.550236632171782
43.96984924623115	0.7248835861834598	0.18642574163606465	0.3572911903213338	0.02934649253466885	0.0571964081627725	0.10807352850748914	0.20872724882162066	0.5671128436960161	0.25199265743603244	0.5502366321717728
44.22110552763819	0.7248835861834191	0.18642574163606465	0.3572911903213323	0.02934649253637178	0.057196408162772175	0.10807352850748933	0.20872724882162097	0.567112843696015	0.2519926574360416	0.5502366321717636
44.472361809045225	0.7248835861833783	0.18642574163606465	0.3572911903213308	0.029346492538074708	0.05719640816277184	0.10807352850748954	0.20872724882162128	0.5671128436960139	0.2519926574360508	0.5502366321717542
44.723618090452256	0.7248835861833376	0.18642574163606465	0.3572911903213293	0.029346492539777634	0.057196408162771516	0.10807352850748975	0.20872724882162158	0.5671128436960128	0.25199265743606003	0.550236632171745
44.97487437185929	0.724883586183297	0.18642574163606465	0.3572911903213278	0.029346492541480564	0.05719640816277119	0.10807352850748994	0.20872724882162189	0.5671128436960117	0.2519926574360692	0.5502366321717358
45.226130653266324	0.7248835861832562	0.18642574163606468	0.3572911903213263	0.029346492543183493	0.05719640816277086	0.10807352850749015	0.20872724882162216	0.5671128436960106	0.2519926574360784	0.5502366321717266
45.47738693467336	0.7248835861832155	0.18642574163606468	0.3572911903213248	0.029346492544886423	0.05719640816277054	0.10807352850749036	0.20872724882162247	0.5671128436960094	0.2519926574360876	0.5502366321717173
45.7286432160804	0.7248835861831747	0.18642574163606468	0.3572911903213233	0.02934649254658935	0.057196408162770204	0.10807352850749055	0.20872724882162277	0.5671128436960083	0.2519926574360968	0.550236632171708
45.97989949748743	0.724883586183134	0.18642574163606468	0.3572911903213218	0.029346492548292278	0.05719640816276988	0.10807352850749076	0.20872724882162308	0.5671128436960072	0.251992657436106	0.5502366321716988
46.23115577889447	0.7248835861830933	0.18642574163606468	0.3572911903213203	0.029346492549995207	0.05719640816276955	0.10807352850749097	0.20872724882162338	0.5671128436960061	0.2519926574361152	0.5502366321716895
46.482412060301506	0.7248835861830526	0.18642574163606468	0.3572911903213188	0.029346492551698137	0.057196408162769226	0.10807352850749118	0.2087272488216237	0.567112843696005	0.25199265743612437	0.5502366321716803
46.73366834170854	0.7248835861830119	0.1864257416360647	0.3572911903213173	0.029346492553401063	0.0571964081627689	0.10807352850749137	0.208727248821624	0.5671128436960039	0.2519926574361336	0.5502366321716711
46.984924623115575	0.7248835861829711	0.1864257416360647	0.3572911903213158	0.029346492555103992	0.05719640816276857	0.10807352850749158	0.2087272488216243	0.5671128436960028	0.2519926574361428	0.5502366321716619
47.23618090452261	0.7248835861829304	0.1864257416360647	0.3572911903213143	0.029346492556806922	0.05719640816276824	0.10807352850749179	0.20872724882162458	0.5671128436960017	0.251992657436152	0.5502366321716525
47.48743718592964	0.7248835861828897	0.1864257416360647	0.3572911903213128	0.02934649255850985	0.057196408162767914	0.10807352850749198	0.20872724882162488	0.5671128436960006	0.25199265743616117	0.5502366321716433
47.73869346733668	0.724883586182849	0.1864257416360647	0.3572911903213113	0.02934649256021278	0.05719640816276759	0.10807352850749219	0.2087272488216252	0.5671128436959993	0.2519926574361704	0.5502366321716341
47.98994974874371	0.7248835861828082	0.1864257416360647	0.3572911903213098	0.029346492561915707	0.05719640816276726	0.1080735285074924	0.2087272488216255	0.5671128436959982	0.2519926574361796	0.5502366321716249
48.24120603015075	0.7248835861827675	0.1864257416360647	0.3572911903213083	0.029346492563618636	0.05719640816276693	0.10807352850749259	0.2087272488216258	0.5671128436959971	0.25199265743618876	0.5502366321716156
48.49246231155779	0.7248835861827267	0.18642574163606473	0.3572911903213068	0.029346492565321566	0.0571964081627666	0.1080735285074928	0.2087272488216261	0.567112843695996	0.251992657436198	0.5502366321716063
48.74371859296482	0.7248835861826861	0.18642574163606473	0.35729119032130524	0.029346492567024495	0.05719640816276628	0.10807352850749301	0.2087272488216264	0.5671128436959949	0.2519926574362072	0.5502366321715971
48.994974874371856	0.7248835861826454	0.18642574163606473	0.35729119032130374	0.02934649256872742	0.05719640816276595	0.1080735285074932	0.20872724882162672	0.5671128436959938	0.25199265743621635	0.5502366321715879
49.24623115577889	0.7248835861826046	0.18642574163606473	0.35729119032130224	0.02934649257043035	0.057196408162765625	0.10807352850749341	0.20872724882162702	0.5671128436959927	0.25199265743622556	0.5502366321715786
49.497487437185924	0.7248835861825639	0.18642574163606473	0.35729119032130074	0.02934649257213328	0.05719640816276529	0.10807352850749362	0.2087272488216273	0.5671128436959916	0.2519926574362348	0.5502366321715694
49.74874371859296	0.7248835861825231	0.18642574163606473	0.35729119032129925	0.02934649257383621	0.057196408162764965	0.10807352850749383	0.2087272488216276	0.5671128436959905	0.25199265743624394	0.5502366321715602
50.0	0.7248835861824825	0.18642574163606473	0.35729119032129775	0.029346492575539136	0.05719640816276464	0.10807352850749402	0.2087272488216279	0.5671128436959894	0.25199265743625315	0.5502366321715509
