,,,Slide ID,a,d,b,c
C1,no,Insulin,15.100671140939598,0.09645252559617451,0.09628616346074637,0.08465321726341181,0.009522440809504306
C1,no,Insulin,15.436241610738255,0.09645237560783107,0.09628605576145836,0.08465308450296198,0.009522413767166876
C1,no,Insulin,15.771812080536913,0.09645225774483744,0.09628597107795257,0.08465298021054578,0.00952239251780419
C1,no,Insulin,16.107382550335572,0.09645216153900574,0.09628590194559708,0.08465289508376574,0.009522375174446103
C1,no,Insulin,16.44295302013423,0.09645209240356464,0.09628585221224431,0.08465283394160368,0.009522362713401839
C1,no,Insulin,16.778523489932887,0.09645203569871334,0.09628581149429365,0.0846527837283908,0.00952235249365619
C1,no,Insulin,17.114093959731544,0.09645199044742751,0.09628577908768018,0.08465274362092268,0.0095223443381483
C1,no,Insulin,17.449664429530202,0.09645195599830339,0.096285754516208,0.08465271305660342,0.009522338129252015
C1,no,Insulin,17.78523489932886,0.09645192898248185,0.09628573529851173,0.08465268908809373,0.00952233325980669
C1,no,Insulin,18.120805369127517,0.0964519083767126,0.09628572067599306,0.08465267081688421,0.009522329545444174
C1,no,Insulin,18.456375838926174,0.0964518920081383,0.09628570901255863,0.08465265631811225,0.0095223265949158
C1,no,Insulin,18.79194630872483,0.09645187927950881,0.0962856998633699,0.08465264506060961,0.009522324300651286
C1,no,Insulin,19.12751677852349,0.09645186909582533,0.0962856924364147,0.08465263606045645,0.00952232246529431
C1,no,Insulin,19.46308724832215,0.09645186122041192,0.09628568656309053,0.08465262910506563,0.009522321046177706
C1,no,Insulin,19.798657718120808,0.09645185497453204,0.09628568180320492,0.0846526235861207,0.009522319920772493
C1,no,Insulin,20.134228187919465,0.09645185009439529,0.09628567798579592,0.08465261926721768,0.009522319041457962
C1,no,Insulin,20.469798657718123,0.0964518462619899,0.09628567494330564,0.084652615869102,0.009522318350847473
C1,no,Insulin,20.80536912751678,0.09645184322319765,0.09628567254184124,0.0846526131686257,0.009522317803084253
C1,no,Insulin,21.140939597315437,0.09645184085651937,0.0962856707840274,0.08465261106197064,0.009522317376336275
C1,no,Insulin,21.476510067114095,0.09645183885866065,0.09628566943305912,0.08465260928519952,0.009522317016082532
C1,no,Insulin,21.812080536912752,0.09645183704016766,0.09628566800469553,0.0846526076668377,0.00952231668823526
C1,no,Insulin,22.14765100671141,0.09645183556837354,0.09628566693537105,0.08465260635850991,0.009522316422902933
C1,no,Insulin,22.483221476510067,0.09645183444327832,0.09628566622508569,0.08465260536021615,0.009522316220085546
C1,no,Insulin,22.818791946308725,0.09645183366488197,0.09628566587383944,0.08465260467195644,0.009522316079783103
C1,no,Insulin,23.154362416107382,0.09645183311988076,0.09628566572945235,0.0846526041919039,0.00952231598156178
C1,no,Insulin,23.48993288590604,0.09645183246318019,0.09628566532842295,0.08465260360991969,0.009522315863185332
C1,no,Insulin,23.8255033557047,0.09645183197874768,0.09628566505215203,0.0846526031812073,0.009522315775866012
C1,no,Insulin,24.161073825503358,0.09645183166658323,0.0962856649006396,0.08465260290576676,0.009522315719603816
C1,no,Insulin,24.496644295302016,0.09645183152668683,0.09628566487388565,0.08465260278359804,0.009522315694398745
C1,no,Insulin,24.832214765100673,0.09645183075957595,0.09628566451291176,0.08465260210649986,0.009522315556143034
C1,no,Insulin,25.16778523489933,0.09645183088696785,0.0962856646002366,0.0846526022200778,0.009522315579108527
C1,no,Insulin,25.503355704697988,0.09645183101435977,0.09628566468756145,0.08465260233365575,0.009522315602074017
C1,no,Insulin,25.838926174496645,0.09645183114175168,0.09628566477488627,0.08465260244723369,0.00952231562503951
C1,no,Insulin,26.174496644295303,0.0964518312691436,0.09628566486221111,0.08465260256081164,0.009522315648005
C1,no,Insulin,26.51006711409396,0.09645183138487176,0.09628566494159956,0.08465260266398396,0.009522315668867735
C1,no,Insulin,26.845637583892618,0.09645183140911026,0.09628566495873547,0.08465260268553508,0.009522315673236572
C1,no,Insulin,27.181208053691275,0.09645183143334875,0.09628566497587139,0.08465260270708622,0.00952231567760541
C1,no,Insulin,27.516778523489933,0.09645183145758725,0.0962856649930073,0.08465260272863735,0.009522315681974248
C1,no,Insulin,27.85234899328859,0.09645183148182573,0.09628566501014321,0.08465260275018849,0.009522315686343085
C1,no,Insulin,28.18791946308725,0.09645183150606423,0.09628566502727913,0.08465260277173962,0.009522315690711922
C1,no,Insulin,28.52348993288591,0.09645183153030272,0.09628566504441503,0.08465260279329076,0.009522315695080759
C1,no,Insulin,28.859060402684566,0.09645183155454122,0.09628566506155095,0.0846526028148419,0.009522315699449595
C1,no,Insulin,29.194630872483224,0.0964518315787797,0.09628566507868687,0.08465260283639303,0.009522315703818434
C1,no,Insulin,29.53020134228188,0.0964518316030182,0.09628566509582279,0.08465260285794415,0.009522315708187271
C1,no,Insulin,29.86577181208054,0.09645183162725669,0.09628566511295869,0.08465260287949529,0.009522315712556108
C1,no,Insulin,30.201342281879196,0.09645183165149519,0.09628566513009461,0.08465260290104643,0.009522315716924945
C1,no,Insulin,30.536912751677853,0.09645183167573368,0.09628566514723053,0.08465260292259756,0.009522315721293782
C1,no,Insulin,30.87248322147651,0.09645183169997218,0.09628566516436643,0.0846526029441487,0.009522315725662618
C1,no,Insulin,31.20805369127517,0.09645183172421067,0.09628566518150235,0.08465260296569983,0.009522315730031457
C1,no,Insulin,31.543624161073826,0.09645183174844917,0.09628566519863827,0.08465260298725097,0.009522315734400294
C1,no,Insulin,31.879194630872483,0.09645183177268765,0.09628566521577417,0.0846526030088021,0.009522315738769131
C1,no,Insulin,32.214765100671144,0.09645183179692615,0.09628566523291009,0.08465260303035323,0.009522315743137968
C1,no,Insulin,32.5503355704698,0.09645183181046574,0.0962856652425014,0.08465260304238821,0.009522315745578365
C1,no,Insulin,32.88590604026846,0.0964518318150715,0.09628566524579277,0.08465260304647697,0.009522315746408468
C1,no,Insulin,33.22147651006711,0.09645183181967726,0.09628566524908415,0.08465260305056573,0.00952231574723857
C1,no,Insulin,33.557046979865774,0.09645183182428302,0.09628566525237553,0.08465260305465448,0.009522315748068671
C1,no,Insulin,33.89261744966443,0.09645183182888878,0.0962856652556669,0.08465260305874325,0.009522315748898773
C1,no,Insulin,34.22818791946309,0.09645183183349454,0.09628566525895828,0.08465260306283201,0.009522315749728874
C1,no,Insulin,34.56375838926175,0.0964518318381003,0.09628566526224966,0.08465260306692077,0.009522315750558976
C1,no,Insulin,34.899328859060404,0.09645183184270605,0.09628566526554103,0.08465260307100952,0.009522315751389078
C1,no,Insulin,35.234899328859065,0.0964518318473118,0.09628566526883241,0.0846526030750983,0.00952231575221918
C1,no,Insulin,35.57046979865772,0.09645183185191757,0.09628566527212379,0.08465260307918705,0.00952231575304928
C1,no,Insulin,35.90604026845638,0.09645183185652333,0.09628566527541516,0.08465260308327581,0.009522315753879382
C1,no,Insulin,36.241610738255034,0.09645183186112909,0.09628566527870654,0.08465260308736458,0.009522315754709484
C1,no,Insulin,36.577181208053695,0.09645183186573485,0.09628566528199792,0.08465260309145334,0.009522315755539586
C1,no,Insulin,36.91275167785235,0.0964518318703406,0.0962856652852893,0.0846526030955421,0.009522315756369687
C1,no,Insulin,37.24832214765101,0.09645183187494635,0.09628566528858067,0.08465260309963085,0.009522315757199789
C1,no,Insulin,37.58389261744966,0.09645183187955211,0.09628566529187205,0.08465260310371962,0.009522315758029892
C1,no,Insulin,37.919463087248324,0.09645183188415787,0.09628566529516343,0.08465260310780838,0.009522315758859994
C1,no,Insulin,38.25503355704698,0.09645183188876363,0.0962856652984548,0.08465260311189714,0.009522315759690095
C1,no,Insulin,38.59060402684564,0.09645183188899668,0.0962856652986217,0.08465260311210393,0.009522315759732098
C1,no,Insulin,38.9261744966443,0.09645183188912602,0.09628566529871449,0.08465260311221863,0.009522315759755408
C1,no,Insulin,39.261744966442954,0.09645183188925537,0.09628566529880728,0.08465260311233334,0.009522315759778719
C1,no,Insulin,39.597315436241615,0.09645183188938469,0.09628566529890008,0.08465260311244806,0.009522315759802029
C1,no,Insulin,39.93288590604027,0.09645183188951403,0.09628566529899286,0.08465260311256276,0.00952231575982534
C1,no,Insulin,40.26845637583893,0.09645183188964337,0.09628566529908565,0.08465260311267747,0.00952231575984865
C1,no,Insulin,40.604026845637584,0.09645183188977272,0.09628566529917844,0.08465260311279219,0.00952231575987196
C1,no,Insulin,40.939597315436245,0.09645183188990206,0.09628566529927123,0.08465260311290689,0.00952231575989527
C1,no,Insulin,41.2751677852349,0.0964518318900314,0.09628566529936403,0.0846526031130216,0.009522315759918581
C1,no,Insulin,41.61073825503356,0.09645183189016072,0.09628566529945681,0.08465260311313631,0.00952231575994189
C1,no,Insulin,41.946308724832214,0.09645183189029007,0.0962856652995496,0.08465260311325101,0.009522315759965202
C1,no,Insulin,42.281879194630875,0.0964518318904194,0.09628566529964239,0.08465260311336573,0.009522315759988511
C1,no,Insulin,42.61744966442953,0.09645183189054875,0.09628566529973517,0.08465260311348044,0.009522315760011823
C1,no,Insulin,42.95302013422819,0.09645183189067809,0.09628566529982797,0.08465260311359514,0.009522315760035132
C1,no,Insulin,43.28859060402685,0.09645183189080743,0.09628566529992076,0.08465260311370985,0.009522315760058443
C1,no,Insulin,43.624161073825505,0.09645183189093677,0.09628566530001355,0.08465260311382457,0.009522315760081753
C1,no,Insulin,43.959731543624166,0.0964518318910661,0.09628566530010634,0.08465260311393927,0.009522315760105064
C1,no,Insulin,44.29530201342282,0.09645183189119544,0.09628566530019914,0.08465260311405398,0.009522315760128375
C1,no,Insulin,44.63087248322148,0.09645183189132478,0.09628566530029192,0.0846526031141687,0.009522315760151685
C1,no,Insulin,44.966442953020135,0.09645183189145412,0.09628566530038471,0.0846526031142834,0.009522315760174996
C1,no,Insulin,45.302013422818796,0.09645183189158346,0.0962856653004775,0.08465260311439811,0.009522315760198305
C1,no,Insulin,45.63758389261745,0.0964518318917128,0.09628566530057028,0.08465260311451282,0.009522315760221617
C1,no,Insulin,45.97315436241611,0.09645183189184213,0.09628566530066308,0.08465260311462752,0.009522315760244926
C1,no,Insulin,46.308724832214764,0.09645183189197147,0.09628566530075587,0.08465260311474224,0.009522315760268237
C1,no,Insulin,46.644295302013425,0.09645183189210081,0.09628566530084866,0.08465260311485695,0.009522315760291547
C1,no,Insulin,46.97986577181208,0.09645183189223015,0.09628566530094144,0.08465260311497166,0.009522315760314858
C1,no,Insulin,47.31543624161074,0.0964518318923595,0.09628566530103423,0.08465260311508636,0.009522315760338167
C1,no,Insulin,47.6510067114094,0.09645183189248883,0.09628566530112703,0.08465260311520108,0.009522315760361479
C1,no,Insulin,47.986577181208055,0.09645183189261816,0.09628566530121982,0.08465260311531579,0.009522315760384788
C1,no,Insulin,48.322147651006716,0.0964518318927475,0.0962856653013126,0.08465260311543049,0.0095223157604081
C1,no,Insulin,48.65771812080537,0.09645183189287684,0.0962856653014054,0.0846526031155452,0.009522315760431409
C1,no,Insulin,48.99328859060403,0.09645183189300618,0.09628566530149818,0.08465260311565992,0.00952231576045472
C1,no,Insulin,49.328859060402685,0.09645183189313553,0.09628566530159098,0.08465260311577462,0.00952231576047803
C1,no,Insulin,49.664429530201346,0.09645183189326487,0.09628566530168377,0.08465260311588933,0.00952231576050134
C1,no,Insulin,50.0,0.09645183189339421,0.09628566530177655,0.08465260311600405,0.00952231576052465
