NON $ % + -
#NON	b	a	c	d
23.73737373737374	0.12676241263187105	0.18288350328848324	0.19066735921699707	0.11739724400302372
24.242424242424242	0.12676241263292218	0.1828835032896846	0.19066735921608594	0.11739724400443238
24.747474747474747	0.12676241263397334	0.182883503290886	0.1906673592151748	0.11739724400584103
25.252525252525253	0.12676241263502447	0.18288350329208738	0.19066735921426367	0.1173972440072497
25.757575757575758	0.1267624126360756	0.18288350329328878	0.19066735921335254	0.11739724400865835
26.262626262626263	0.12676241263712673	0.18288350329449016	0.19066735921244143	0.11739724401006701
26.767676767676768	0.1267624126381779	0.18288350329569156	0.1906673592115303	0.11739724401147567
27.272727272727273	0.12676241263922902	0.18288350329689293	0.19066735921061917	0.11739724401288433
27.77777777777778	0.12676241264028015	0.1828835032980943	0.19066735920970804	0.11739724401429298
28.282828282828284	0.12676241264133128	0.1828835032992957	0.1906673592087969	0.11739724401570165
28.78787878787879	0.12676241264238244	0.18288350330049707	0.19066735920788577	0.1173972440171103
29.292929292929294	0.12676241264343358	0.18288350330169847	0.19066735920697467	0.11739724401851896
29.7979797979798	0.1267624126444847	0.18288350330289985	0.19066735920606354	0.11739724401992761
30.303030303030305	0.12676241264553584	0.18288350330410125	0.1906673592051524	0.11739724402133628
30.80808080808081	0.126762412646587	0.18288350330530262	0.19066735920424127	0.11739724402274493
31.313131313131315	0.12676241264763813	0.18288350330650402	0.19066735920333014	0.1173972440241536
31.81818181818182	0.12676241264868926	0.1828835033077054	0.190667359202419	0.11739724402556226
32.323232323232325	0.1267624126497404	0.1828835033089068	0.1906673592015079	0.11739724402697091
32.82828282828283	0.12676241265079152	0.18288350331010816	0.19066735920059677	0.11739724402837957
33.333333333333336	0.12676241265184268	0.18288350331130956	0.19066735919968564	0.11739724402978823
33.83838383838384	0.1267624126528938	0.18288350331251094	0.1906673591987745	0.11739724403119689
34.343434343434346	0.12676241265394494	0.18288350331371234	0.19066735919786337	0.11739724403260554
34.84848484848485	0.12676241265499608	0.1828835033149137	0.19066735919695224	0.1173972440340142
35.35353535353536	0.12676241265604724	0.1828835033161151	0.19066735919604114	0.11739724403542286
35.85858585858586	0.12676241265709837	0.18288350331731648	0.19066735919513	0.11739724403683152
36.36363636363637	0.1267624126581495	0.18288350331851788	0.19066735919421887	0.11739724403824017
36.86868686868687	0.12676241265920063	0.18288350331971925	0.19066735919330774	0.11739724403964884
37.37373737373738	0.1267624126602518	0.18288350332092065	0.1906673591923966	0.11739724404105749
37.87878787878788	0.12676241266130292	0.18288350332212203	0.19066735919148547	0.11739724404246615
38.38383838383839	0.12676241266235405	0.18288350332332343	0.19066735919057437	0.1173972440438748
38.88888888888889	0.12676241266340518	0.1828835033245248	0.19066735918966324	0.11739724404528347
39.3939393939394	0.12676241266445634	0.1828835033257262	0.1906673591887521	0.11739724404669212
39.8989898989899	0.12676241266550747	0.18288350332692757	0.19066735918784097	0.11739724404810079
40.40404040404041	0.1267624126665586	0.18288350332812897	0.19066735918692984	0.11739724404950944
40.909090909090914	0.12676241266760974	0.18288350332933034	0.1906673591860187	0.1173972440509181
41.41414141414142	0.12676241266866087	0.18288350333053174	0.1906673591851076	0.11739724405232675
41.919191919191924	0.12676241266971203	0.18288350333173312	0.19066735918419647	0.11739724405373542
42.42424242424243	0.12676241267076316	0.18288350333293452	0.19066735918328534	0.11739724405514407
42.929292929292934	0.1267624126718143	0.1828835033341359	0.1906673591823742	0.11739724405655273
43.43434343434344	0.12676241267286542	0.1828835033353373	0.19066735918146308	0.11739724405796138
43.939393939393945	0.12676241267391658	0.18288350333653866	0.19066735918055194	0.11739724405937005
44.44444444444445	0.1267624126749677	0.18288350333774006	0.19066735917964084	0.1173972440607787
44.949494949494955	0.12676241267601884	0.18288350333894143	0.1906673591787297	0.11739724406218736
45.45454545454546	0.12676241267706997	0.18288350334014283	0.19066735917781857	0.11739724406359602
45.959595959595966	0.12676241267812113	0.1828835033413442	0.19066735917690744	0.11739724406500468
46.46464646464647	0.12676241267917226	0.18288350334254558	0.1906673591759963	0.11739724406641334
46.969696969696976	0.12676241267991312	0.18288350334339235	0.19066735917535416	0.11739724406740616
47.47474747474748	0.12676241267994684	0.1828835033434309	0.19066735917532493	0.11739724406745136
47.979797979797986	0.1267624126799806	0.18288350334346945	0.19066735917529568	0.11739724406749656
48.484848484848484	0.12676241268001434	0.182883503343508	0.19066735917526645	0.11739724406754176
48.98989898989899	0.12676241268004806	0.18288350334354656	0.1906673591752372	0.11739724406758696
49.494949494949495	0.12676241268008182	0.1828835033435851	0.19066735917520797	0.11739724406763216
50.0	0.12676241268011554	0.18288350334362366	0.1906673591751787	0.11739724406767736
