NON $ % + - . 0 1
#NON	e	f	g	d	a	b	c
27.272727272727273	0.04347613718966771	0.16834050245506518	0.13974614872604318	0.10414292536305904	0.11069448425977299	0.3496529720139403	0.06792198591711786
27.77777777777778	0.04347613723590167	0.16834050255110614	0.13974614881784805	0.10414292542625767	0.11069448434536276	0.3496529721930869	0.0679219859768336
28.282828282828284	0.04347613728213563	0.1683405026471471	0.1397461489096529	0.1041429254894563	0.11069448443095253	0.3496529723722334	0.06792198603654936
28.78787878787879	0.04347613732836959	0.16834050274318801	0.13974614900145776	0.10414292555265493	0.1106944845165423	0.34965297255138	0.06792198609626511
29.292929292929294	0.043476137374603555	0.16834050283922897	0.13974614909326263	0.10414292561585357	0.11069448460213208	0.34965297273052653	0.06792198615598087
29.7979797979798	0.04347613739441277	0.16834050288029936	0.13974614913254507	0.10414292564280514	0.1106944846387615	0.34965297280729185	0.06792198618152519
30.303030303030305	0.04347613739897216	0.16834050288964597	0.13974614914151656	0.10414292564883836	0.1106944846471357	0.3496529728249725	0.06792198618734903
30.80808080808081	0.04347613740353154	0.1683405028989926	0.13974614915048805	0.10414292565487158	0.11069448465550989	0.3496529728426532	0.06792198619317288
31.313131313131315	0.04347613740809092	0.1683405029083392	0.13974614915945954	0.1041429256609048	0.1106944846638841	0.3496529728603338	0.06792198619899673
31.81818181818182	0.04347613741265031	0.16834050291768585	0.13974614916843103	0.10414292566693802	0.1106944846722583	0.3496529728780145	0.06792198620482057
32.323232323232325	0.04347613741720969	0.16834050292703245	0.13974614917740252	0.10414292567297125	0.11069448468063249	0.34965297289569514	0.06792198621064441
32.82828282828283	0.04347613742176907	0.1683405029363791	0.13974614918637399	0.10414292567900446	0.1106944846890067	0.3496529729133758	0.06792198621646825
33.333333333333336	0.04347613742632846	0.1683405029457257	0.13974614919534548	0.10414292568503769	0.11069448469738088	0.34965297293105646	0.06792198622229209
33.83838383838384	0.04347613743088784	0.16834050295507233	0.13974614920431697	0.1041429256910709	0.11069448470575509	0.3496529729487371	0.06792198622811593
34.343434343434346	0.043476137435447225	0.16834050296441896	0.13974614921328846	0.10414292569710414	0.1106944847141293	0.3496529729664178	0.06792198623393977
34.84848484848485	0.043476137440006606	0.16834050297376557	0.13974614922225995	0.10414292570313735	0.11069448472250348	0.3496529729840984	0.06792198623976362
35.35353535353536	0.043476137444565986	0.1683405029831122	0.13974614923123144	0.10414292570917058	0.11069448473087769	0.3496529730017791	0.06792198624558746
35.85858585858586	0.043476137449125374	0.1683405029924588	0.13974614924020293	0.1041429257152038	0.11069448473925189	0.34965297301945975	0.0679219862514113
36.36363636363637	0.043476137453684754	0.16834050300180545	0.13974614924917442	0.10414292572123703	0.11069448474762608	0.3496529730371404	0.06792198625723514
36.86868686868687	0.043476137458244135	0.16834050301115205	0.1397461492581459	0.10414292572727024	0.11069448475600029	0.34965297305482107	0.067921986263059
37.37373737373738	0.04347613746280352	0.1683405030204987	0.1397461492671174	0.10414292573330346	0.11069448476437448	0.3496529730725017	0.06792198626888284
37.87878787878788	0.0434761374673629	0.1683405030298453	0.1397461492760889	0.10414292573933669	0.11069448477274868	0.3496529730901824	0.06792198627470668
38.38383838383839	0.04347613747192229	0.16834050303919193	0.13974614928506038	0.1041429257453699	0.11069448478112288	0.34965297310786303	0.06792198628053052
38.88888888888889	0.04347613747648167	0.16834050304853854	0.13974614929403187	0.10414292575140313	0.11069448478949707	0.34965297312554366	0.06792198628635436
39.3939393939394	0.04347613748104105	0.16834050305788517	0.13974614930300336	0.10414292575743635	0.11069448479787128	0.34965297314322435	0.0679219862921782
39.8989898989899	0.04347613748560044	0.16834050306723178	0.13974614931197485	0.10414292576346958	0.11069448480624547	0.349652973160905	0.06792198629800204
40.40404040404041	0.04347613749015982	0.1683405030765784	0.1397461493209463	0.10414292576950279	0.11069448481461967	0.3496529731785857	0.06792198630382588
40.909090909090914	0.0434761374947192	0.16834050308592502	0.1397461493299178	0.10414292577553602	0.11069448482299388	0.3496529731962663	0.06792198630964973
41.41414141414142	0.043476137496668524	0.16834050308991824	0.13974614933375146	0.10414292577811117	0.11069448482657256	0.3496529732038276	0.06792198631213814
41.919191919191924	0.043476137497117644	0.16834050309083448	0.139746149334632	0.10414292577869873	0.1106944848273949	0.3496529732055726	0.06792198631270945
42.42424242424243	0.04347613749756677	0.16834050309175072	0.13974614933551255	0.10414292577928629	0.11069448482821724	0.3496529732073176	0.06792198631328075
42.929292929292934	0.04347613749801589	0.16834050309266693	0.1397461493363931	0.10414292577987384	0.11069448482903958	0.3496529732090625	0.06792198631385206
43.43434343434344	0.04347613749846502	0.16834050309358317	0.13974614933727364	0.1041429257804614	0.11069448482986192	0.3496529732108075	0.06792198631442337
43.939393939393945	0.04347613749891414	0.1683405030944994	0.13974614933815419	0.10414292578104896	0.11069448483068428	0.34965297321255245	0.06792198631499467
44.44444444444445	0.043476137499363264	0.16834050309541562	0.13974614933903473	0.1041429257816365	0.11069448483150662	0.34965297321429745	0.06792198631556598
44.949494949494955	0.043476137499812384	0.16834050309633186	0.13974614933991525	0.10414292578222406	0.11069448483232897	0.34965297321604244	0.06792198631613729
45.45454545454546	0.04347613750026151	0.16834050309724807	0.1397461493407958	0.10414292578281162	0.11069448483315131	0.3496529732177874	0.0679219863167086
45.959595959595966	0.04347613750071064	0.1683405030981643	0.13974614934167634	0.10414292578339918	0.11069448483397365	0.34965297321953237	0.0679219863172799
46.46464646464647	0.04347613750115976	0.16834050309908055	0.13974614934255689	0.10414292578398673	0.110694484834796	0.34965297322127736	0.0679219863178512
46.969696969696976	0.043476137501608884	0.16834050309999676	0.13974614934343743	0.10414292578457429	0.11069448483561835	0.3496529732230223	0.0679219863184225
47.47474747474748	0.043476137502058004	0.168340503100913	0.13974614934431798	0.10414292578516185	0.11069448483644069	0.3496529732247673	0.06792198631899381
47.979797979797986	0.04347613750250713	0.16834050310182924	0.13974614934519852	0.1041429257857494	0.11069448483726303	0.3496529732265123	0.06792198631956511
48.484848484848484	0.04347613750295625	0.16834050310274545	0.13974614934607907	0.10414292578633695	0.11069448483808537	0.3496529732282572	0.06792198632013642
48.98989898989899	0.04347613750340538	0.1683405031036617	0.1397461493469596	0.10414292578692451	0.11069448483890773	0.3496529732300022	0.06792198632070773
49.494949494949495	0.0434761375038545	0.16834050310457793	0.13974614934784013	0.10414292578751207	0.11069448483973007	0.34965297323174716	0.06792198632127903
50.0	0.043476137504303625	0.16834050310549414	0.13974614934872068	0.10414292578809962	0.11069448484055242	0.34965297323349215	0.06792198632185034
