NON $ % + - .
#NON	b	c	e	a	d
10.606060606060607	0.14626590155018207	0.03523445263651943	0.18553835944883104	0.21101035806150717	0.27161916832548355
11.111111111111112	0.146266814196324	0.035234610711252695	0.18553802266059444	0.21101153737770756	0.2716216322643585
11.616161616161618	0.14626731562882664	0.03523476995655789	0.1855379493402647	0.21101217326020247	0.2716232365814145
12.121212121212121	0.14626758606804918	0.03523489899850976	0.18553797308657263	0.2110125094430934	0.2716242592993416
12.626262626262626	0.1462677291119767	0.03523499233789992	0.18553802009026615	0.21101268358488873	0.2716248986933149
13.131313131313131	0.1462678030618975	0.035235055832639445	0.18553806405160697	0.21101277147798234	0.2716252918241164
13.636363636363637	0.1462678407554992	0.03523509731931746	0.18553809744030303	0.21101281512621714	0.2716255305365556
14.141414141414142	0.14626785955896093	0.03523512358879493	0.18553812037701695	0.2110128362270631	0.27162567417506184
14.646464646464647	0.14626786864445668	0.035235140174673024	0.1855381357802551	0.21101284595165737	0.27162576042911807
15.151515151515152	0.1462678725884471	0.03523515031084881	0.18553814559111945	0.21101284984154284	0.2716258107247072
15.656565656565657	0.14626787414948655	0.035235156335008753	0.1855381515030455	0.21101285116676008	0.2716258396367144
16.161616161616163	0.14626787474292982	0.03523515989056934	0.18553815494260673	0.21101285154309465	0.27162585637175185
16.666666666666668	0.14626787488476256	0.03523516191374522	0.1855381568498831	0.2110128515163109	0.2716258656943672
17.171717171717173	0.1462678749082462	0.03523516308593698	0.18553815791194703	0.2110128514313285	0.2716258710355484
17.67676767676768	0.14626787492683357	0.03523516377852753	0.1855381585054661	0.21101285139087986	0.27162587420336093
18.181818181818183	0.14626787494036778	0.03523516419153991	0.18553815884209116	0.21101285137221618	0.2716258761003674
18.68686868686869	0.14626787493902	0.035235164437187244	0.18553815903812776	0.21101285135002434	0.27162587721706666
19.191919191919194	0.14626787492945761	0.03523516458286205	0.1855381591537282	0.21101285132580672	0.2716258778663089
19.6969696969697	0.14626787491982127	0.03523516469437864	0.18553815924167663	0.2110128513043903	0.2716258783600683
20.202020202020204	0.14626787491132812	0.03523516480012952	0.18553815932540757	0.2110128512850126	0.2716258788294168
20.70707070707071	0.1462678749043928	0.03523516487136833	0.185538159380508	0.21101285127054054	0.2716258791443631
21.212121212121215	0.1462678748990153	0.03523516490809508	0.18553815940697788	0.21101285126097416	0.2716258793049072
21.71717171717172	0.14626787489519563	0.03523516491030976	0.18553815940481727	0.21101285125631342	0.2716258793110492
22.222222222222225	0.1462678748929338	0.03523516487801237	0.18553815937402612	0.21101285125655836	0.27162587916278896
22.72727272727273	0.14626787489044726	0.03523516489025589	0.18553815938182097	0.21101285125258862	0.2716258792156112
23.232323232323235	0.1462678748888987	0.03523516489547803	0.18553815938435986	0.21101285125035293	0.27162587923765114
23.73737373737374	0.14626787488833679	0.0352351648915198	0.18553815937980703	0.21101285125010041	0.2716258792192002
24.242424242424242	0.14626787488876153	0.03523516487838119	0.1855381593681625	0.21101285125183106	0.2716258791602584
24.747474747474747	0.1462678748901729	0.0352351648560622	0.18553815934942627	0.21101285125554484	0.27162587906082564
25.252525252525253	0.14626787488853832	0.03523516484043885	0.18553815933305587	0.21101285125514502	0.2716258789885459
25.757575757575758	0.1462678748901784	0.03523516483225858	0.18553815932735065	0.21101285125780894	0.2716258789532609
26.262626262626263	0.14626787489181847	0.03523516482407832	0.1855381593216454	0.21101285126047284	0.2716258789179759
26.767676767676768	0.14626787489345855	0.03523516481589805	0.1855381593159402	0.21101285126313676	0.2716258788826909
27.272727272727273	0.14626787489509863	0.03523516480771778	0.18553815931023496	0.21101285126580066	0.2716258788474059
27.77777777777778	0.14626787489670776	0.03523516479969327	0.1855381593046389	0.21101285126841418	0.2716258788127931
28.282828282828284	0.1462678748967734	0.0352351647994421	0.1855381593044899	0.2110128512685123	0.27162587881172645
28.78787878787879	0.14626787489683904	0.03523516479919094	0.18553815930434092	0.21101285126861044	0.27162587881065975
29.292929292929294	0.14626787489690468	0.03523516479893978	0.18553815930419196	0.21101285126870858	0.2716258788095931
29.7979797979798	0.14626787489697032	0.035235164798688615	0.18553815930404297	0.2110128512688067	0.27162587880852646
30.303030303030305	0.14626787489703597	0.035235164798437454	0.18553815930389397	0.21101285126890484	0.27162587880745975
30.80808080808081	0.1462678748971016	0.035235164798186294	0.185538159303745	0.211012851269003	0.2716258788063931
31.313131313131315	0.14626787489716725	0.03523516479793513	0.18553815930359602	0.2110128512691011	0.27162587880532646
31.81818181818182	0.1462678748972329	0.03523516479768397	0.18553815930344703	0.21101285126919925	0.27162587880425976
32.323232323232325	0.14626787489729853	0.0352351647974328	0.18553815930329806	0.2110128512692974	0.2716258788031931
32.82828282828283	0.1462678748973642	0.03523516479718164	0.18553815930314907	0.21101285126939553	0.2716258788021264
33.333333333333336	0.14626787489742984	0.03523516479693048	0.18553815930300008	0.21101285126949365	0.27162587880105976
33.83838383838384	0.1462678748974955	0.03523516479667931	0.1855381593028511	0.2110128512695918	0.2716258787999931
34.343434343434346	0.14626787489756113	0.03523516479642815	0.18553815930270212	0.21101285126968994	0.2716258787989264
34.84848484848485	0.14626787489762677	0.03523516479617699	0.18553815930255313	0.21101285126978805	0.27162587879785977
35.35353535353536	0.1462678748976924	0.035235164795925825	0.18553815930240417	0.2110128512698862	0.2716258787967931
35.85858585858586	0.14626787489775805	0.035235164795674664	0.18553815930225517	0.21101285126998434	0.2716258787957264
36.36363636363637	0.1462678748978237	0.0352351647954235	0.18553815930210618	0.21101285127008249	0.27162587879465977
36.86868686868687	0.14626787489788934	0.03523516479517234	0.18553815930195722	0.2110128512701806	0.27162587879359307
37.37373737373738	0.14626787489795498	0.03523516479492118	0.18553815930180823	0.21101285127027875	0.2716258787925264
37.87878787878788	0.14626787489802062	0.03523516479467001	0.18553815930165923	0.2110128512703769	0.2716258787914598
38.38383838383839	0.14626787489808626	0.03523516479441885	0.18553815930151027	0.211012851270475	0.27162587879039307
38.88888888888889	0.1462678748981519	0.03523516479416769	0.18553815930136128	0.21101285127057315	0.2716258787893264
39.3939393939394	0.14626787489821755	0.03523516479391652	0.18553815930121229	0.2110128512706713	0.2716258787882598
39.8989898989899	0.1462678748982832	0.03523516479366536	0.18553815930106332	0.2110128512707694	0.2716258787871931
40.40404040404041	0.14626787489834883	0.035235164793414195	0.18553815930091433	0.21101285127086755	0.27162587878612643
40.909090909090914	0.14626787489841447	0.035235164793163035	0.18553815930076534	0.2110128512709657	0.2716258787850597
41.41414141414142	0.14626787489848012	0.035235164792911874	0.18553815930061637	0.21101285127106384	0.2716258787839931
41.919191919191924	0.14626787489854579	0.03523516479266071	0.18553815930046738	0.21101285127116196	0.27162587878292643
42.42424242424243	0.14626787489861143	0.03523516479240955	0.1855381593003184	0.2110128512712601	0.27162587878185973
42.929292929292934	0.14626787489867707	0.03523516479215839	0.18553815930016943	0.21101285127135824	0.2716258787807931
43.43434343434344	0.1462678748987427	0.03523516479190722	0.18553815930002043	0.21101285127145636	0.27162587877972644
43.939393939393945	0.14626787489880835	0.03523516479165606	0.18553815929987144	0.2110128512715545	0.27162587877865974
44.44444444444445	0.146267874898874	0.03523516479140489	0.18553815929972248	0.21101285127165265	0.2716258787775931
44.949494949494955	0.14626787489893964	0.03523516479115373	0.18553815929957349	0.2110128512717508	0.2716258787765264
45.45454545454546	0.14626787489900528	0.03523516479090257	0.1855381592994245	0.2110128512718489	0.27162587877545974
45.959595959595966	0.14626787489907092	0.035235164790651405	0.18553815929927553	0.21101285127194705	0.2716258787743931
46.46464646464647	0.14626787489913656	0.035235164790400245	0.18553815929912654	0.2110128512720452	0.2716258787733264
46.969696969696976	0.1462678748992022	0.03523516479014908	0.18553815929897755	0.2110128512721433	0.27162587877225974
47.47474747474748	0.14626787489926785	0.03523516478989792	0.18553815929882858	0.21101285127224145	0.27162587877119304
47.979797979797986	0.1462678748993335	0.03523516478964676	0.1855381592986796	0.2110128512723396	0.2716258787701264
48.484848484848484	0.14626787489939913	0.03523516478939559	0.1855381592985306	0.2110128512724377	0.27162587876905975
48.98989898989899	0.14626787489946477	0.03523516478914443	0.18553815929838163	0.21101285127253586	0.27162587876799305
49.494949494949495	0.14626787489953041	0.03523516478889327	0.18553815929823264	0.211012851272634	0.2716258787669264
50.0	0.14626787489959606	0.0352351647886421	0.18553815929808365	0.21101285127273214	0.27162587876585975
