NON $ % + -
#NON	a	c	d	b
12.121212121212121	0.12020324321590105	0.16893073739796186	0.1681046374036887	0.1431079076555848
12.626262626262626	0.1202000680575248	0.16892722639366545	0.16810418639611507	0.1431059892136765
13.131313131313131	0.12019798162017208	0.16892491922335007	0.16810388999664957	0.143104728537966
13.636363636363637	0.12019661764649692	0.1689234109176397	0.16810369620058613	0.1431039043804609
14.141414141414142	0.12019572238922649	0.16892242092369375	0.16810356898571305	0.14310336341587637
14.646464646464647	0.12019513327960235	0.168921769471563	0.16810348530149208	0.14310300740903778
15.151515151515152	0.12019474798653348	0.16892134338524445	0.16810343062963942	0.14310277457591933
15.656565656565657	0.1201944966083766	0.16892106539308152	0.16810339493046839	0.14310262275296656
16.161616161616163	0.12019433244761621	0.16892088391194837	0.16810337135538264	0.14310252368972007
16.666666666666668	0.12019422344031859	0.168920763482459	0.1681033552738828	0.1431024577939025
17.171717171717173	0.12019415213069717	0.16892068465154897	0.16810334462473636	0.1431024141279375
17.67676767676768	0.12019410628938416	0.16892063359361237	0.16810333903033162	0.14310238531911612
18.181818181818183	0.12019407691245418	0.16892060035533046	0.1681033383166377	0.14310236735506557
18.68686868686869	0.12019405933466247	0.16892058075582608	0.16810333656916576	0.14310235671729682
19.191919191919194	0.12019404737632743	0.16892056806794836	0.16810333283935155	0.14310235021268855
19.6969696969697	0.12019404006149244	0.1689205603201255	0.16810333058646357	0.1431023463445716
20.202020202020204	0.12019403462730031	0.16892055455088686	0.16810332899603872	0.1431023434823982
20.70707070707071	0.12019403073805145	0.16892055031141637	0.1681033282892467	0.143102341303333
21.212121212121215	0.12019402791565104	0.16892054718515426	0.16810332795273678	0.14310233964188598
21.71717171717172	0.12019402582625911	0.1689205448328696	0.16810332782567133	0.14310233833695843
22.222222222222225	0.12019402440494074	0.16892054325323952	0.168103327676837	0.14310233749283133
22.72727272727273	0.12019402327483111	0.16892054199297563	0.1681033275537251	0.14310233679287956
23.232323232323235	0.1201940224359302	0.16892054105207793	0.1681033274563356	0.14310233623710314
23.73737373737374	0.12019402174721255	0.16892054028420567	0.16810332737308067	0.1431023358023038
24.242424242424242	0.12019402126314599	0.16892053974587956	0.16810332730843583	0.14310233549744134
24.747474747474747	0.12019402099572188	0.168920539449543	0.16810332726338637	0.14310233532448827
25.252525252525253	0.12019402044253971	0.1689205388347823	0.16810332718294957	0.14310233497114924
25.757575757575758	0.12019402050875463	0.16892053890960623	0.16810332718689822	0.14310233501395472
26.262626262626263	0.12019402057496957	0.16892053898443016	0.16810332719084686	0.14310233505676018
26.767676767676768	0.12019402062485826	0.1689205390407557	0.16810332719400167	0.14310233508893858
27.272727272727273	0.12019402063473708	0.1689205390517483	0.16810332719521107	0.14310233509507386
27.77777777777778	0.1201940206446159	0.16892053906274088	0.16810332719642046	0.14310233510120915
28.282828282828284	0.12019402065449472	0.16892053907373344	0.16810332719762985	0.1431023351073444
28.78787878787879	0.12019402066437354	0.16892053908472604	0.16810332719883925	0.1431023351134797
29.292929292929294	0.12019402067425236	0.1689205390957186	0.16810332720004864	0.14310233511961495
29.7979797979798	0.12019402068413118	0.16892053910671118	0.16810332720125803	0.14310233512575024
30.303030303030305	0.12019402069401	0.16892053911770377	0.16810332720246743	0.1431023351318855
30.80808080808081	0.12019402070388881	0.16892053912869634	0.16810332720367682	0.1431023351380208
31.313131313131315	0.12019402071376763	0.1689205391396889	0.16810332720488622	0.14310233514415607
31.81818181818182	0.12019402072364645	0.1689205391506815	0.1681033272060956	0.14310233515029133
32.323232323232325	0.12019402073352527	0.16892053916167407	0.168103327207305	0.14310233515642662
32.82828282828283	0.12019402074340409	0.16892053917266664	0.1681033272085144	0.14310233516256188
33.333333333333336	0.1201940207532829	0.16892053918365924	0.1681033272097238	0.14310233516869716
33.83838383838384	0.12019402075741183	0.16892053918824856	0.168103327210245	0.14310233517125068
34.343434343434346	0.12019402075887785	0.16892053918987246	0.1681033272104475	0.14310233517214543
34.84848484848485	0.12019402076034388	0.16892053919149635	0.16810332721065	0.14310233517304016
35.35353535353536	0.1201940207618099	0.16892053919312022	0.1681033272108525	0.14310233517393492
35.85858585858586	0.12019402076327594	0.16892053919474412	0.168103327211055	0.14310233517482968
36.36363636363637	0.12019402076474198	0.16892053919636799	0.16810332721125748	0.14310233517572443
36.86868686868687	0.120194020766208	0.16892053919799188	0.16810332721145999	0.1431023351766192
37.37373737373738	0.12019402076767403	0.16892053919961578	0.1681033272116625	0.14310233517751395
37.87878787878788	0.12019402076914006	0.16892053920123964	0.16810332721186497	0.1431023351784087
38.38383838383839	0.12019402077060609	0.16892053920286354	0.16810332721206747	0.14310233517930343
38.88888888888889	0.12019402077207213	0.16892053920448744	0.16810332721226998	0.1431023351801982
39.3939393939394	0.12019402077353815	0.1689205392061113	0.16810332721247245	0.14310233518109294
39.8989898989899	0.12019402077500418	0.1689205392077352	0.16810332721267496	0.1431023351819877
40.40404040404041	0.12019402077635905	0.16892053920923594	0.1681033272128621	0.1431023351828146
40.909090909090914	0.1201940207763841	0.16892053920926367	0.16810332721286567	0.1431023351828298
41.41414141414142	0.12019402077640916	0.16892053920929137	0.16810332721286922	0.143102335182845
41.919191919191924	0.12019402077643421	0.1689205392093191	0.16810332721287277	0.14310233518286017
42.42424242424243	0.12019402077645927	0.16892053920934683	0.16810332721287632	0.14310233518287535
42.929292929292934	0.12019402077648432	0.16892053920937453	0.16810332721287985	0.14310233518289053
43.43434343434344	0.12019402077650938	0.16892053920940225	0.1681033272128834	0.14310233518290572
43.939393939393945	0.12019402077653443	0.16892053920942995	0.16810332721288695	0.14310233518292093
44.44444444444445	0.1201940207765595	0.16892053920945768	0.1681033272128905	0.1431023351829361
44.949494949494955	0.12019402077658455	0.1689205392094854	0.16810332721289406	0.1431023351829513
45.45454545454546	0.12019402077660961	0.1689205392095131	0.1681033272128976	0.14310233518296647
45.959595959595966	0.12019402077663466	0.16892053920954084	0.16810332721290117	0.14310233518298165
46.46464646464647	0.12019402077665972	0.16892053920956857	0.16810332721290472	0.14310233518299684
46.969696969696976	0.12019402077668477	0.16892053920959627	0.16810332721290824	0.14310233518301205
47.47474747474748	0.12019402077670983	0.168920539209624	0.1681033272129118	0.14310233518302723
47.979797979797986	0.12019402077673488	0.16892053920965172	0.16810332721291535	0.1431023351830424
48.484848484848484	0.12019402077675995	0.16892053920967942	0.1681033272129189	0.1431023351830576
48.98989898989899	0.120194020776785	0.16892053920970715	0.16810332721292245	0.14310233518307278
49.494949494949495	0.12019402077681006	0.16892053920973485	0.168103327212926	0.14310233518308796
50.0	0.12019402077683511	0.16892053920976258	0.16810332721292956	0.14310233518310314
