NON $ % + -
#NON	b	c	a	d
18.68686868686869	0.17426641997613124	0.22533339605401168	0.010182092285005577	0.018357988498016505
19.191919191919194	0.17426642106662965	0.22533339646954062	0.010182092340821472	0.01835798742300985
19.6969696969697	0.17426642171056125	0.22533339672148292	0.010182092375248253	0.018357986798782172
20.202020202020204	0.17426642208589543	0.22533339687349138	0.010182092396409638	0.0183579864403921
20.70707070707071	0.17426642249772098	0.2253333970373187	0.010182092419016821	0.018357986044914745
21.212121212121215	0.17426642281514254	0.22533339716432124	0.010182092436610165	0.01835798574159794
21.71717171717172	0.17426642301763015	0.22533339724687076	0.010182092448176763	0.018357985550714457
22.222222222222225	0.17426642310518375	0.2253333972849673	0.01018209245371662	0.018357985472264304
22.72727272727273	0.1742664230778034	0.2253333972786108	0.01018209245322973	0.018357985506247475
23.232323232323235	0.1742664229640297	0.22533339723865117	0.010182092448169994	0.018357985624423964
23.73737373737374	0.17426642300676543	0.22533339725742932	0.010182092450911165	0.018357985586449462
24.242424242424242	0.1742664230200708	0.22533339726425913	0.010182092451981253	0.018357985576305233
24.747474747474747	0.17426642300394588	0.22533339725914067	0.010182092451380255	0.018357985593991273
25.252525252525253	0.17426642295839062	0.22533339724207388	0.010182092449108173	0.01835798563950759
25.757575757575758	0.17426642288340508	0.22533339721305878	0.010182092445165004	0.01835798571285418
26.262626262626263	0.17426642281185034	0.22533339718886644	0.01018209244218143	0.018357985788902426
26.767676767676768	0.17426642278501528	0.2253333971772666	0.010182092440496652	0.018357985813018264
27.272727272727273	0.17426642275818024	0.22533339716566678	0.010182092438811872	0.018357985837134102
27.77777777777778	0.17426642273134518	0.22533339715406694	0.010182092437127093	0.01835798586124994
28.282828282828284	0.17426642270451015	0.2253333971424671	0.010182092435442314	0.01835798588536578
28.78787878787879	0.1742664226776751	0.22533339713086728	0.010182092433757535	0.01835798590948162
29.292929292929294	0.17426642266467526	0.22533339712523628	0.010182092432938827	0.01835798592114306
29.7979797979798	0.1742664226638634	0.22533339712486344	0.010182092432883077	0.01835798592183293
30.303030303030305	0.17426642266305153	0.22533339712449063	0.010182092432827325	0.018357985922522795
30.80808080808081	0.17426642266223968	0.2253333971241178	0.010182092432771574	0.01835798592321266
31.313131313131315	0.17426642266142783	0.22533339712374495	0.010182092432715822	0.018357985923902528
31.81818181818182	0.17426642266061595	0.22533339712337214	0.010182092432660071	0.018357985924592393
32.323232323232325	0.1742664226598041	0.2253333971229993	0.01018209243260432	0.018357985925282257
32.82828282828283	0.17426642265899223	0.22533339712262648	0.010182092432548568	0.018357985925972126
33.333333333333336	0.17426642265818038	0.22533339712225364	0.010182092432492818	0.01835798592666199
33.83838383838384	0.17426642265736852	0.22533339712188083	0.010182092432437066	0.018357985927351855
34.343434343434346	0.17426642265655665	0.225333397121508	0.010182092432381315	0.018357985928041724
34.84848484848485	0.1742664226557448	0.22533339712113518	0.010182092432325563	0.01835798592873159
35.35353535353536	0.17426642265493295	0.22533339712076234	0.010182092432269812	0.018357985929421453
35.85858585858586	0.17426642265412107	0.22533339712038952	0.010182092432214062	0.01835798593011132
36.36363636363637	0.17426642265330922	0.22533339712001668	0.01018209243215831	0.018357985930801186
36.86868686868687	0.17426642265249737	0.22533339711964387	0.010182092432102559	0.01835798593149105
37.37373737373738	0.1742664226516855	0.22533339711927103	0.010182092432046807	0.01835798593218092
37.87878787878788	0.17426642265087364	0.22533339711889822	0.010182092431991056	0.018357985932870784
38.38383838383839	0.1742664226500618	0.22533339711852537	0.010182092431935304	0.01835798593356065
38.88888888888889	0.1742664226492499	0.22533339711815256	0.010182092431879553	0.018357985934250518
39.3939393939394	0.17426642264843806	0.22533339711777972	0.010182092431823803	0.018357985934940382
39.8989898989899	0.1742664226476262	0.2253333971174069	0.01018209243176805	0.018357985935630247
40.40404040404041	0.17426642264681433	0.22533339711703407	0.0101820924317123	0.018357985936320115
40.909090909090914	0.17426642264600248	0.22533339711666125	0.010182092431656548	0.01835798593700998
41.41414141414142	0.17426642264519063	0.22533339711628841	0.010182092431600797	0.018357985937699845
41.919191919191924	0.17426642264437875	0.2253333971159156	0.010182092431545045	0.018357985938389713
42.42424242424243	0.1742664226435669	0.22533339711554276	0.010182092431489294	0.018357985939079578
42.929292929292934	0.17426642264275505	0.22533339711516992	0.010182092431433544	0.018357985939769443
43.43434343434344	0.17426642264194317	0.2253333971147971	0.010182092431377791	0.01835798594045931
43.939393939393945	0.17426642264113132	0.22533339711442427	0.01018209243132204	0.018357985941149176
44.44444444444445	0.17426642264031947	0.22533339711405145	0.010182092431266289	0.01835798594183904
44.949494949494955	0.1742664226395076	0.2253333971136786	0.010182092431210538	0.01835798594252891
45.45454545454546	0.17426642263869574	0.2253333971133058	0.010182092431154786	0.018357985943218774
45.959595959595966	0.1742664226378839	0.22533339711293296	0.010182092431099035	0.01835798594390864
46.46464646464647	0.174266422637072	0.22533339711256015	0.010182092431043285	0.018357985944598507
46.969696969696976	0.17426642263626016	0.2253333971121873	0.010182092430987532	0.018357985945288372
47.47474747474748	0.1742664226354483	0.2253333971118145	0.010182092430931782	0.018357985945978237
47.979797979797986	0.17426642263463643	0.22533339711144165	0.01018209243087603	0.018357985946668105
48.484848484848484	0.17426642263382458	0.22533339711106884	0.010182092430820279	0.01835798594735797
48.98989898989899	0.17426642263301273	0.225333397110696	0.010182092430764527	0.018357985948047835
49.494949494949495	0.17426642263220085	0.22533339711032319	0.010182092430708776	0.018357985948737703
50.0	0.174266422631389	0.22533339710995035	0.010182092430653026	0.018357985949427568
