NON $ % + -
#NON	a	c	b	d
19.191919191919194	0.14642486397799706	0.2989999070006738	0.19330470568978345	0.10699685115201438
19.6969696969697	0.14642486400577756	0.2989999070210857	0.19330470570779756	0.10699685117127546
20.202020202020204	0.14642486403355806	0.2989999070414976	0.19330470572581165	0.10699685119053652
20.70707070707071	0.14642486406133856	0.2989999070619095	0.19330470574382577	0.10699685120979759
21.212121212121215	0.14642486408911906	0.2989999070823213	0.1933047057618399	0.10699685122905866
21.71717171717172	0.14642486411689956	0.2989999071027332	0.193304705779854	0.10699685124831973
22.222222222222225	0.14642486414468006	0.2989999071231451	0.19330470579786813	0.1069968512675808
22.72727272727273	0.14642486417246056	0.29899990714355695	0.19330470581588224	0.10699685128684187
23.232323232323235	0.1464248641952621	0.2989999071603084	0.19330470583066853	0.10699685130265443
23.73737373737374	0.1464248641979039	0.2989999071622386	0.1933047058323854	0.10699685130450405
24.242424242424242	0.14642486420054573	0.29899990716416885	0.1933047058341023	0.10699685130635367
24.747474747474747	0.14642486420318757	0.29899990716609914	0.19330470583581918	0.1069968513082033
25.252525252525253	0.1464248642058294	0.2989999071680294	0.1933047058375361	0.10699685131005292
25.757575757575758	0.14642486420847123	0.2989999071699596	0.19330470583925297	0.10699685131190254
26.262626262626263	0.14642486421111306	0.29899990717188984	0.19330470584096984	0.10699685131375215
26.767676767676768	0.14642486421375486	0.2989999071738201	0.19330470584268675	0.10699685131560178
27.272727272727273	0.1464248642163967	0.29899990717575037	0.19330470584440362	0.1069968513174514
27.77777777777778	0.14642486421903853	0.2989999071776806	0.1933047058461205	0.10699685131930102
28.282828282828284	0.14642486422168036	0.29899990717961084	0.1933047058478374	0.10699685132115065
28.78787878787879	0.1464248642243222	0.29899990718154107	0.19330470584955428	0.10699685132300027
29.292929292929294	0.146424864226964	0.2989999071834713	0.19330470585127119	0.10699685132484989
29.7979797979798	0.1464248642292611	0.2989999071851497	0.19330470585276402	0.10699685132645817
30.303030303030305	0.1464248642292934	0.29899990718517316	0.19330470585278509	0.1069968513264809
30.80808080808081	0.1464248642293257	0.2989999071851967	0.19330470585280615	0.10699685132650362
31.313131313131315	0.14642486422935802	0.29899990718522024	0.1933047058528272	0.10699685132652635
31.81818181818182	0.1464248642293903	0.2989999071852438	0.19330470585284826	0.10699685132654907
32.323232323232325	0.1464248642294226	0.2989999071852673	0.19330470585286932	0.1069968513265718
32.82828282828283	0.14642486422945492	0.29899990718529085	0.19330470585289036	0.10699685132659452
33.333333333333336	0.1464248642294872	0.29899990718531433	0.19330470585291143	0.10699685132661725
33.83838383838384	0.1464248642295195	0.29899990718533787	0.1933047058529325	0.10699685132663997
34.343434343434346	0.1464248642295518	0.2989999071853614	0.19330470585295356	0.1069968513266627
34.84848484848485	0.14642486422958412	0.29899990718538494	0.1933047058529746	0.10699685132668542
35.35353535353536	0.1464248642296164	0.2989999071854085	0.19330470585299567	0.10699685132670815
35.85858585858586	0.1464248642296487	0.298999907185432	0.19330470585301673	0.10699685132673087
36.36363636363637	0.146424864229681	0.2989999071854555	0.19330470585303777	0.1069968513267536
36.86868686868687	0.14642486422971332	0.29899990718547903	0.19330470585305884	0.10699685132677632
37.37373737373738	0.1464248642297456	0.29899990718550257	0.1933047058530799	0.10699685132679905
37.87878787878788	0.1464248642297779	0.2989999071855261	0.19330470585310094	0.10699685132682177
38.38383838383839	0.14642486422981021	0.29899990718554964	0.193304705853122	0.1069968513268445
38.88888888888889	0.14642486422984252	0.2989999071855732	0.19330470585314308	0.10699685132686722
39.3939393939394	0.1464248642298748	0.2989999071855967	0.19330470585316412	0.10699685132688995
39.8989898989899	0.1464248642299071	0.2989999071856202	0.19330470585318518	0.10699685132691267
40.40404040404041	0.14642486422993942	0.29899990718564373	0.19330470585320625	0.1069968513269354
40.909090909090914	0.14642486422997172	0.29899990718566727	0.1933047058532273	0.10699685132695812
41.41414141414142	0.146424864230004	0.2989999071856908	0.19330470585324835	0.10699685132698085
41.919191919191924	0.1464248642300363	0.29899990718571434	0.19330470585326942	0.10699685132700357
42.42424242424243	0.14642486423006862	0.2989999071857379	0.19330470585329046	0.1069968513270263
42.929292929292934	0.14642486423010093	0.29899990718576136	0.19330470585331153	0.10699685132704902
43.43434343434344	0.1464248642301332	0.2989999071857849	0.1933047058533326	0.10699685132707175
43.939393939393945	0.1464248642301655	0.29899990718580843	0.19330470585335363	0.10699685132709447
44.44444444444445	0.14642486423019782	0.29899990718583197	0.1933047058533747	0.1069968513271172
44.949494949494955	0.14642486423023013	0.2989999071858555	0.19330470585339576	0.10699685132713992
45.45454545454546	0.1464248642302624	0.29899990718587904	0.1933047058534168	0.10699685132716265
45.959595959595966	0.14642486423029472	0.2989999071859025	0.19330470585343787	0.10699685132718538
46.46464646464647	0.14642486423032702	0.29899990718592606	0.19330470585345894	0.1069968513272081
46.969696969696976	0.1464248642303593	0.2989999071859496	0.19330470585347997	0.10699685132723083
47.47474747474748	0.1464248642303916	0.29899990718597313	0.19330470585350104	0.10699685132725355
47.979797979797986	0.14642486423042392	0.29899990718599667	0.1933047058535221	0.10699685132727628
48.484848484848484	0.14642486423045623	0.2989999071860202	0.19330470585354315	0.106996851327299
48.98989898989899	0.1464248642304885	0.2989999071860437	0.1933047058535642	0.10699685132732173
49.494949494949495	0.1464248642305208	0.2989999071860672	0.19330470585358528	0.10699685132734445
50.0	0.14642486423055312	0.29899990718609076	0.19330470585360632	0.10699685132736718
