NON $ % + - . 0 1 2 3 4 5 6 7 8 9 : ; < > ? @ A B
#NON	PLK1	WEE1	NEDD9	CDC25B	AURKAPresent	ENSA	AJUBA	GSK3B	GWL_MASTL	PP1	MT	TPX2	BORA	STMN	Cytokinesis	AURKAActive	PP2A	CDK1CCNBComplex	CentrosomeMat	STMNCanAct	MTCanAct	SpindleAssembly	hCPEB
5.050505050505051	0.29664790568531385	0.7574933208618683	0.15365253800813133	0.21420092442878508	0.7013881781611124	0.16769621169390456	0.3473790279732941	0.2467069883339308	0.21646495169439764	0.4416479475740184	0.6077769386232711	0.22883438503323614	0.8864845872474324	0.7769134683742429	0.15220207421828516	0.08363907030496608	0.22961035693738963	0.6550134090093302	0.23127824093862356	0.1350859037245068	0.2852677648159398	0.13291374642482817	0.1697658267053965
5.555555555555556	0.2958902908574999	0.7586944708915732	0.15339559237024014	0.21389924687079617	0.7012560046651317	0.1677178268121756	0.34731304685520675	0.2466924638041447	0.21648710088286283	0.4420164893519333	0.6076683094554056	0.2282034034482608	0.8874572015638545	0.7771008375920563	0.1521549689955791	0.08349570771148099	0.2297138854987847	0.654930961122821	0.23127349145672807	0.1337728316652684	0.2851261991215768	0.13294026956369076	0.16946442477323015
6.0606060606060606	0.29541523809376735	0.7594283679025096	0.1532378690551644	0.2137023139610228	0.7011865432367433	0.1677260771869447	0.3472811100229082	0.24668659937068174	0.21648988420558818	0.44221246500338	0.6076077042495328	0.22780420057649556	0.8880413531812256	0.7772154003005488	0.15214116202975306	0.0834082032592323	0.229767992942627	0.6548472436082153	0.2312612080151989	0.13294008762900744	0.2850518345823669	0.13294826172282176	0.16929260684042105
6.565656565656566	0.2951168060924659	0.759878334016312	0.1531411673939326	0.21357599673579625	0.7011499469252348	0.16772757484495998	0.3472656506265735	0.24668423112446888	0.21648515747198635	0.4423191740604965	0.6075732474503062	0.22755211860003222	0.8883912054000447	0.7772854336812108	0.1521372816760456	0.08335473086028651	0.2297970345365436	0.6547826863074898	0.23124985378031795	0.13241118904276294	0.28501276682379384	0.1329490035138709	0.16919291221895513
7.070707070707071	0.2949290613232414	0.76015511682874	0.1530819081892541	0.21349586432151604	0.7011304519813872	0.16772626480464548	0.34725816741725846	0.24668327494389913	0.2164786453096639	0.44237874532490923	0.6075533408406505	0.2273931023217077	0.8886005009073702	0.7773282774297766	0.15213603884629906	0.08332198725643308	0.22981309875023562	0.6547381199405011	0.23124141914920607	0.13207495546225462	0.2849922416253182	0.13294755450243434	0.16913424223750043
7.575757575757576	0.2948108032963619	0.7603258897786749	0.15304558475987964	0.21344534768693188	0.7011198819171538	0.16772416601556314	0.34725454516396675	0.24668288892392912	0.21647269988276788	0.44241279494454955	0.6075416846593781	0.22729283803085423	0.8887256952388107	0.7773545311677116	0.15213541943682954	0.08330188145281327	0.2298222505300607	0.6547090094991384	0.23123571145501953	0.1318610756291299	0.2849814580345792	0.13294585262103167	0.16909931984472518
8.080808080808081	0.2947362277945369	0.7604315538109708	0.1530232985837051	0.21341359597106352	0.7011140246601473	0.1677221607232686	0.3472527918279851	0.24668273304923546	0.2164680261925005	0.4424326607699588	0.6075347822477721	0.2272296212224446	0.88880061389022	0.7773706575926446	0.15213496577274874	0.0832894962146068	0.22982760023723092	0.6546905418238209	0.2312320269487384	0.1317249745782524	0.28497579257330896	0.13294448132519554	0.16907833864334065
8.585858585858587	0.2946891458265447	0.7604971072455801	0.15300960267891384	0.21339365479014655	0.7011107024250246	0.16772054537377049	0.3472519429959269	0.2466826701084089	0.21646462758398463	0.4424444491190842	0.607530655727899	0.22718975158975263	0.8888454793053167	0.7773805926514058	0.15213460691788264	0.08328184050904551	0.22983079235774184	0.6546789980275671	0.23122970614417251	0.1316383449484865	0.2849728157542217	0.13294351553713535	0.16906563462080387
9.090909090909092	0.2946593901666169	0.7605378763552791	0.15300116825250906	0.21338112490946218	0.7011087761499528	0.16771935144018604	0.34725153211901383	0.24668264469227258	0.21646226899113255	0.4424515374701344	0.6075281687012454	0.22716459470768208	0.8888723680137853	0.7773867329992367	0.152134335675152	0.0832770919785388	0.22983272584942102	0.6546718275889697	0.23122826102608138	0.13158319609409108	0.2849712517394953	0.13294287754913345	0.16905789143072406
9.595959595959597	0.29464056745632916	0.7605632875941744	0.15299596174274163	0.21337324445717554	0.701107638494176	0.1677185141214692	0.3472513333870058	0.24668263449763278	0.21646068093532123	0.44245584333592125	0.6075266595060308	0.227148712630603	0.8888884939654406	0.7773905404814362	0.15213414251621502	0.08327413708084892	0.2298339104217882	0.6546673811355588	0.23122736598648322	0.13154808697506806	0.28497043032402597	0.132942469811527	0.16905314537679852
10.101010101010102	0.29462864712671394	0.7605791658475162	0.15299273804462177	0.2133682790077637	0.701106954524144	0.16771794513163352	0.34725123657396945	0.24668263014402214	0.216459633842351	0.4424584827822664	0.6075257371229414	0.22713867651277778	0.8888981773549532	0.7773929095487513	0.15213400991929418	0.08327229190842401	0.22983464170405185	0.6546646216027953	0.23122681111424404	0.13152572957034137	0.2849699977524652	0.1329422144752771	0.1690502194957033
10.606060606060607	0.2946210931156475	0.7605891031298343	0.15299073697113175	0.2133651445545881	0.7011065366839486	0.1677175671203092	0.347251190091497	0.24668262859988277	0.2164589520443124	0.4424601073116608	0.6075251711497608	0.22713233108590047	0.8889039934151565	0.777394388017534	0.15213392321368766	0.08327113697379486	0.2298350916139699	0.654662902242931	0.23122646649334708	0.13151149448205152	0.2849697709677323	0.13294205529979053	0.1690484095855305
11.111111111111112	0.2946163022948029	0.7605953353925455	0.15298949139695012	0.21336316825161214	0.7011062862869247	0.16771732206957943	0.34725116754784535	0.24668262792407922	0.2164585130675263	0.44246111426473544	0.6075248219468098	0.227128315504417	0.8889074905532767	0.777395313649702	0.1521338685972415	0.08327041168517303	0.22983537818837757	0.654661830347989	0.2312262529405835	0.13150242932895218	0.284969651752808	0.13294195493746364	0.1690472848305541
11.616161616161618	0.2946132627060826	0.7605992490788926	0.15298871401590908	0.2133619124391827	0.701106126015056	0.16771715957644712	0.34725115671896795	0.2466826276454364	0.21645823151274196	0.442461739084881	0.6075246053182066	0.22712577309398366	0.8889095929276669	0.7773958930637977	0.1521338310687665	0.08326995579359264	0.22983554961455893	0.6546611579110392	0.23122611704512547	0.1314966580273407	0.28496958928776994	0.1329418948996332	0.16904658355036212
12.121212121212121	0.29461133275375395	0.7606017107482407	0.15298822769994241	0.21336112104837043	0.7011060296495812	0.16771705823550084	0.347251151576829	0.24668262758767057	0.2164580522927307	0.44246212942628327	0.6075244709161962	0.227124162299902	0.8889108586227749	0.7773962585655745	0.15213380962215559	0.08326966832175549	0.22983566088969712	0.6546607372267678	0.23122603409562445	0.13149298315628963	0.2849695566213836	0.13294185557230617	0.169046145196365
12.626262626262626	0.294610106817416	0.760603261516039	0.15298792265886335	0.21336061885732502	0.7011059690781487	0.16771699319076983	0.34725114909284305	0.24668262756926218	0.2164579384472238	0.4424623736433432	0.6075243869814916	0.22712314097455955	0.8889116210651099	0.7773964887584548	0.15213379586140138	0.08326948681239232	0.2298357299901069	0.654660472531012	0.23122598178450632	0.13149064320612286	0.2849695394642274	0.1329418312850762	0.16904587022136824
13.131313131313131	0.2946093277687358	0.7606042396719569	0.15298773090466847	0.21336029990148206	0.7011059308473655	0.16771695159430536	0.34725114789020917	0.2466826275616472	0.21645786628055882	0.4424625268053933	0.6075243344047099	0.22712249303530527	0.8889120806827822	0.7773966339970271	0.15213378704832012	0.08326937203756879	0.22983577295003021	0.6546603056037873	0.23122594879444439	0.1314891532772115	0.2849695304504349	0.1329418162213348	0.16904569731094862
13.636363636363637	0.29460883202367955	0.7606048580263315	0.15298761000945352	0.2133600973070096	0.7011059070720486	0.1677169251932733	0.34725114730683326	0.24668262755839898	0.21645782055384508	0.4424626232526048	0.6075243013611594	0.22712208131846592	0.8889123583517445	0.7773967259069573	0.152133781545581	0.0832692992661188	0.2298358001748749	0.6546602002387676	0.23122592794502264	0.13148820358781846	0.284969525706409	0.1329418067477349	0.16904558825263033
14.141414141414142	0.29460851896085505	0.7606052460998319	0.15298753428928896	0.21335996952120548	0.701105892276588	0.1677169085834922	0.3472511470312368	0.24668262755714293	0.2164577918302814	0.4424626835737761	0.607524280724257	0.22712182167890468	0.8889125244779164	0.7773967836810197	0.15213377812134743	0.08326925345523269	0.2298358172051901	0.654660134153396	0.2312259148728977	0.1314876030111122	0.28496952325768554	0.13294180083382576	0.1690455199141451
14.646464646464647	0.29460831902610723	0.760605492737525	0.15298748621164193	0.21335988792750327	0.7011058828877268	0.16771689801133446	0.34725114689108744	0.24668262755654932	0.21645777359405727	0.4424627218105942	0.6075242676447518	0.22712165604371734	0.8889126255922961	0.7773968204530799	0.15213377595478825	0.08326922425879338	0.2298358279613696	0.6546600921116441	0.23122590661234174	0.13148721909648814	0.28496952193815817	0.13294179707881182	0.1690454765031375
15.151515151515152	0.29460818946180445	0.7606056520572143	0.15298745514822085	0.2133598350308732	0.7011058767556871	0.16771689118693628	0.34725114680799923	0.2466826275561191	0.21645776183869575	0.4424627464907822	0.6075242592050969	0.22712154878880228	0.8889126887162416	0.7773968442643402	0.15213377458792368	0.08326920535743279	0.22983583481802758	0.6546600649387556	0.2312259013381966	0.13148697020790304	0.28496952116533064	0.13294179461969352	0.16904544844308012
15.656565656565657	0.2946081068680788	0.7606057531212935	0.15298743546190433	0.21335980141566832	0.7011058729168272	0.16771688688684863	0.3472511467725094	0.24668262755600867	0.21645775437146594	0.4424627621482089	0.6075242538759409	0.2271214804863976	0.8889127268266018	0.7773968594326595	0.1521337737535169	0.08326919332970435	0.22983583917187955	0.6546600478121244	0.23122589793048257	0.13148681138988505	0.2849695207787558	0.13294179306775536	0.16904543065353503
16.161616161616163	0.2946080558543457	0.7606058151565696	0.152987423405299	0.21335978079364376	0.7011058707461056	0.16771688429368398	0.34725114676789925	0.24668262755617212	0.21645774977676085	0.4424627717401601	0.6075242506248703	0.22712143833864268	0.8889127486722234	0.777396868765658	0.15213377318423382	0.08326918591056522	0.2298358419757674	0.6546600373657855	0.23122589565125787	0.13148671313248458	0.2849695206330771	0.13294179222275063	0.1690454197561728
16.666666666666668	0.2946080227273674	0.7606058553478275	0.15298741560600232	0.2133597674288939	0.7011058696130297	0.1677168826604974	0.3472511467679451	0.24668262755633713	0.21645774683075142	0.44246277786506666	0.6075242485119029	0.22712141095539612	0.8889127621701041	0.7773968747530309	0.1521337725997214	0.08326918107720728	0.22983584404779636	0.6546600303913298	0.23122589396324253	0.1314866492524711	0.2849695205608515	0.13294179189230157	0.16904541270731668
17.171717171717173	0.29460800237635054	0.760605879977886	0.15298741083421868	0.2133597590717273	0.7011058692194974	0.1677168816520555	0.3472511467675262	0.24668262755639125	0.2164577451009577	0.44246278144389056	0.6075242471969423	0.2271213941188592	0.8889127698853316	0.7773968783126751	0.15213377200220654	0.08326917808960659	0.2298358456445249	0.6546600256405022	0.23122589296606888	0.13148660995682324	0.2849695205269942	0.13294179184401772	0.1690454083940566
17.67676767676768	0.29460798996349824	0.7606058949737688	0.1529874079338225	0.2133597536447858	0.7011058693001245	0.1677168809136771	0.34725114676530194	0.24668262755632117	0.21645774416012892	0.4424627834133342	0.6075242463644062	0.2271213838406123	0.8889127742462246	0.7773968803219354	0.1521337715537521	0.08326917624942892	0.22983584699692794	0.6546600221357878	0.23122589286072828	0.13148658596422083	0.2849695205080867	0.13294179171510218	0.1690454057714334
18.181818181818183	0.2946079819210988	0.7606059046905378	0.15298740605718186	0.2133597497454758	0.7011058696614687	0.16771688013745747	0.3472511467626206	0.24668262755620035	0.21645774365585727	0.44246278460721117	0.6075242457878983	0.2271213771826432	0.8889127770493496	0.7773968814437597	0.15213377163836045	0.08326917504200472	0.22983584821363431	0.6546600195717558	0.23122589387181408	0.13148657042380496	0.28496952049306756	0.13294179103241655	0.1690454040744081
18.68686868686869	0.29460797635634406	0.7606059114025092	0.15298740475619582	0.21335974708026956	0.7011058698998861	0.16771687938467011	0.34725114676096924	0.24668262755612538	0.21645774327978246	0.4424627856692642	0.6075242453809827	0.2271213725917184	0.8889127791012538	0.7773968821861187	0.1521337723484757	0.08326917420694985	0.2298358489565225	0.6546600184232245	0.231225895187775	0.13148655969645215	0.2849695204816848	0.13294178991747152	0.16904540289766162
19.191919191919194	0.2946079722394868	0.7606059163060412	0.1529874037694519	0.2133597456057558	0.7011058690905281	0.16771687932216645	0.34725114676020113	0.246682627556111	0.21645774281748026	0.4424627865876543	0.6075242451577805	0.22712136924383655	0.888912780539917	0.7773968831562922	0.15213377232551734	0.08326917364422362	0.2298358485401134	0.6546600180279644	0.23122589457919782	0.13148655184040375	0.28496952047435237	0.13294178997110426	0.16904540200007728
19.6969696969697	0.2946079697545619	0.760605919212926	0.15298740315409134	0.2133597451383691	0.7011058678315158	0.16771687956549286	0.3472511467602923	0.2466826275561442	0.21645774237721963	0.44246278737387196	0.6075242450802296	0.2271213672677438	0.8889127814065183	0.7773968840544997	0.1521337722154665	0.08326917334722542	0.22983584748386116	0.6546600184875048	0.2312258932625184	0.13148654717174765	0.28496952047047713	0.1329417903708806	0.1690454014364823
20.202020202020204	0.29460796793767463	0.7606059213623854	0.15298740271329414	0.2133597446395005	0.7011058672644225	0.16771687961845622	0.34725114676029584	0.2466826275561598	0.21645774212037475	0.4424627878679519	0.6075242449984105	0.2271213658013174	0.8889127820306612	0.7773968845725805	0.15213377220247642	0.08326917310978389	0.22983584706791224	0.6546600185774681	0.23122589269918414	0.13148654372293148	0.2849695204678173	0.13294179049005614	0.16904540103468654
20.70707070707071	0.2946079661519041	0.7606059234661613	0.1529874022767242	0.21335974425457263	0.7011058665708892	0.16771687972312455	0.3472511467605137	0.2466826275561897	0.21645774183195132	0.44246278841608244	0.6075242449288529	0.22712136436690647	0.8889127826419231	0.7773968851400226	0.15213377219224974	0.08326917288340258	0.22983584650581051	0.6546600188515813	0.2312258919470285	0.13148654034454585	0.284969520465527	0.13294179066842743	0.1690454006362416
21.212121212121215	0.2946079662242984	0.7606059233829773	0.15298740229552682	0.21335974427215998	0.7011058666475714	0.1677168797049013	0.34725114676069174	0.24668262755619666	0.2164577418469581	0.4424627883989561	0.6075242449292192	0.22712136442154687	0.8889127825980419	0.7773968851026439	0.15213377221687963	0.08326917288924301	0.22983584656971912	0.6546600188538073	0.23122589201007013	0.13148654047589173	0.2849695204661327	0.13294179063422418	0.1690454006538308
21.71717171717172	0.29460796629579084	0.7606059233008116	0.1529874023140881	0.21335974428955765	0.7011058667230547	0.1677168796869805	0.3472511467608672	0.24668262755620354	0.21645774186175193	0.4424627883820459	0.6075242449295952	0.2271213644755239	0.888912782554707	0.7773968850658151	0.1521337722411107	0.0832691728950257	0.22983584663261272	0.6546600188560211	0.23122589207213268	0.13148654060563014	0.2849695204667302	0.13294179060057185	0.16904540067119264
22.222222222222225	0.29460796631825487	0.7606059232740038	0.1529874023195287	0.21335974429664462	0.7011058667333668	0.16771687968550222	0.34725114676090785	0.24668262755620488	0.2164577418649701	0.4424627883768851	0.6075242449305068	0.22712136449343806	0.8889127825410694	0.7773968850588766	0.15213377224366006	0.08326917289766947	0.22983584664032888	0.6546600188575682	0.23122589208096833	0.1314865406479834	0.2849695204668818	0.1329417905968699	0.1690454006761927
22.72727272727273	0.2946079663407189	0.7606059232471961	0.15298740232496927	0.21335974430373159	0.7011058667436788	0.16771687968402396	0.34725114676094854	0.2466826275562062	0.21645774186818825	0.4424627883717243	0.6075242449314184	0.22712136451135223	0.8889127825274319	0.7773968850519383	0.15213377224620944	0.08326917290031323	0.22983584664804507	0.6546600188591153	0.23122589208980396	0.1314865406903367	0.28496952046703333	0.13294179059316794	0.16904540068119275
23.232323232323235	0.2946079663631829	0.7606059232203883	0.15298740233040986	0.21335974431081856	0.7011058667539909	0.16771687968254567	0.34725114676098917	0.2466826275562075	0.21645774187140643	0.4424627883665635	0.60752424493233	0.2271213645292664	0.8889127825137944	0.7773968850449999	0.15213377224875882	0.083269172902957	0.22983584665576126	0.6546600188606624	0.2312258920986396	0.13148654073268998	0.2849695204671849	0.13294179058946595	0.16904540068619278
23.73737373737374	0.29460796638564696	0.7606059231935806	0.15298740233585045	0.21335974431790553	0.7011058667643029	0.16771687968106738	0.3472511467610298	0.24668262755620884	0.21645774187462458	0.44246278836140274	0.6075242449332415	0.22712136454718054	0.8889127825001568	0.7773968850380616	0.1521337722513082	0.08326917290560076	0.22983584666347742	0.6546600188622095	0.23122589210747527	0.13148654077504326	0.2849695204673364	0.132941790585764	0.16904540069119284
24.242424242424242	0.29460796640255277	0.7606059231733696	0.15298740233992625	0.2133597443233572	0.7011058667714147	0.1677168796801455	0.3472511467610591	0.2466826275562098	0.21645774187696573	0.4424627883575651	0.6075242449339631	0.22712136456070572	0.8889127824899727	0.7773968850330502	0.1521337722530279	0.08326917290762957	0.22983584666868023	0.6546600188635199	0.23122589211357894	0.13148654080699176	0.2849695204674467	0.13294179058328826	0.169045400694934
24.747474747474747	0.2946079664096873	0.7606059231647558	0.15298740234160277	0.21335974432593405	0.7011058667729008	0.16771687968020169	0.3472511467610684	0.24668262755621004	0.21645774187776512	0.4424627883560535	0.6075242449343502	0.2271213645665152	0.88891278248586	0.7773968850314267	0.15213377225328908	0.0832691729085773	0.22983584666946452	0.6546600188644142	0.23122589211487984	0.13148654082064884	0.2849695204674847	0.1329417905829682	0.1690454006964621
25.252525252525253	0.2946079664168218	0.7606059231561421	0.15298740234327932	0.21335974432851088	0.7011058667743867	0.1677168796802579	0.3472511467610777	0.24668262755621032	0.21645774187856454	0.442462788354542	0.6075242449347373	0.22712136457232462	0.8889127824817473	0.7773968850298032	0.15213377225355026	0.08326917290952501	0.2298358466702488	0.6546600188653084	0.23122589211618078	0.13148654083430594	0.2849695204675226	0.13294179058264816	0.16904540069799015
25.757575757575758	0.29460796642395626	0.7606059231475283	0.15298740234495584	0.21335974433108773	0.7011058667758726	0.16771687968031407	0.347251146761087	0.24668262755621057	0.21645774187936392	0.44246278835303043	0.6075242449351245	0.2271213645781341	0.8889127824776345	0.7773968850281796	0.15213377225381144	0.08326917291047274	0.2298358466710331	0.6546600188662027	0.2312258921174817	0.13148654084796302	0.2849695204675606	0.1329417905823281	0.1690454006995182
26.262626262626263	0.2946079664310908	0.7606059231389145	0.15298740234663236	0.21335974433366459	0.7011058667773586	0.16771687968037027	0.3472511467610963	0.24668262755621082	0.2164577418801633	0.44246278835151887	0.6075242449355116	0.22712136458394352	0.8889127824735218	0.7773968850265561	0.15213377225407262	0.08326917291142046	0.22983584667181742	0.654660018867097	0.23122589211878264	0.13148654086162012	0.2849695204675985	0.13294179058200806	0.1690454007010463
26.767676767676768	0.2946079664334081	0.7606059231361163	0.1529874023471762	0.2133597443345079	0.7011058667778154	0.16771687968039553	0.3472511467610992	0.2466826275562109	0.21645774188041922	0.44246278835103164	0.6075242449356386	0.22712136458583204	0.8889127824721981	0.7773968850260365	0.15213377225415198	0.08326917291172985	0.22983584667204723	0.6546600188673979	0.23122589211918274	0.13148654086605893	0.2849695204676105	0.13294179058191496	0.16904540070154178
27.272727272727273	0.29460796643373005	0.7606059231357272	0.15298740234725086	0.21335974433463317	0.7011058667778459	0.16771687968040794	0.34725114676109947	0.2466826275562109	0.21645774188045003	0.4424627883509686	0.6075242449356578	0.22712136458609647	0.8889127824720298	0.7773968850259743	0.152133772254156	0.08326917291177484	0.2298358466720474	0.6546600188674531	0.23122589211920974	0.13148654086667938	0.2849695204676117	0.1329417905819159	0.16904540070160953
27.77777777777778	0.29460796643405207	0.7606059231353379	0.1529874023473255	0.21335974433475843	0.7011058667778766	0.16771687968042034	0.34725114676109975	0.24668262755621093	0.21645774188048084	0.4424627883509055	0.6075242449356771	0.22712136458636087	0.8889127824718613	0.7773968850259121	0.15213377225416005	0.08326917291181983	0.22983584667204754	0.6546600188675081	0.23122589211923675	0.1314865408672998	0.2849695204676129	0.13294179058191682	0.1690454007016773
28.282828282828284	0.29460796643437404	0.7606059231349487	0.15298740234740016	0.21335974433488372	0.7011058667779071	0.16771687968043275	0.34725114676109997	0.24668262755621093	0.21645774188051162	0.4424627883508425	0.6075242449356965	0.2271213645866253	0.8889127824716929	0.7773968850258498	0.15213377225416408	0.08326917291186482	0.2298358466720477	0.6546600188675633	0.23122589211926373	0.13148654086792025	0.28496952046761415	0.13294179058191777	0.1690454007017451
28.78787878787879	0.29460796643469606	0.7606059231345594	0.15298740234747482	0.21335974433500898	0.7011058667779376	0.16771687968044516	0.34725114676110025	0.24668262755621093	0.21645774188054243	0.44246278835077946	0.6075242449357157	0.22712136458688972	0.8889127824715245	0.7773968850257876	0.1521337722541681	0.08326917291190981	0.22983584667204787	0.6546600188676185	0.23122589211929073	0.1314865408685407	0.28496952046761537	0.13294179058191868	0.16904540070181284
29.292929292929294	0.294607966435018	0.7606059231341703	0.15298740234754946	0.21335974433513424	0.7011058667779682	0.16771687968045756	0.3472511467611005	0.24668262755621093	0.2164577418805732	0.4424627883507164	0.607524244935735	0.22712136458715415	0.8889127824713561	0.7773968850257253	0.15213377225417216	0.0832691729119548	0.22983584667204804	0.6546600188676736	0.23122589211931774	0.13148654086916114	0.2849695204676166	0.13294179058191963	0.16904540070188062
29.7979797979798	0.29460796643534004	0.7606059231337811	0.15298740234762412	0.21335974433525953	0.7011058667779988	0.16771687968046997	0.3472511467611008	0.24668262755621095	0.21645774188060402	0.4424627883506534	0.6075242449357543	0.22712136458741855	0.8889127824711878	0.7773968850256632	0.15213377225417618	0.0832691729119998	0.22983584667204818	0.6546600188677287	0.23122589211934474	0.13148654086978157	0.2849695204676178	0.13294179058192054	0.16904540070194837
30.303030303030305	0.294607966435662	0.7606059231333918	0.15298740234769875	0.2133597443353848	0.7011058667780293	0.16771687968048235	0.3472511467611011	0.24668262755621095	0.21645774188063482	0.44246278835059033	0.6075242449357736	0.22712136458768298	0.8889127824710193	0.7773968850256009	0.1521337722541802	0.08326917291204478	0.22983584667204834	0.6546600188677839	0.23122589211937172	0.131486540870402	0.28496952046761903	0.1329417905819215	0.16904540070201615
30.80808080808081	0.294607966435984	0.7606059231330027	0.15298740234777342	0.21335974433551005	0.7011058667780599	0.16771687968049476	0.3472511467611013	0.24668262755621095	0.2164577418806656	0.44246278835052727	0.6075242449357928	0.2271213645879474	0.8889127824708509	0.7773968850255387	0.15213377225418426	0.08326917291208977	0.2298358466720485	0.654660018867839	0.23122589211939873	0.13148654087102246	0.28496952046762025	0.1329417905819224	0.1690454007020839
31.313131313131315	0.294607966436306	0.7606059231326134	0.15298740234784805	0.21335974433563532	0.7011058667780904	0.16771687968050716	0.3472511467611016	0.24668262755621098	0.2164577418806964	0.44246278835046426	0.6075242449358121	0.22712136458821183	0.8889127824706825	0.7773968850254764	0.15213377225418828	0.08326917291213476	0.22983584667204868	0.6546600188678942	0.23122589211942574	0.13148654087164288	0.2849695204676215	0.13294179058192335	0.16904540070215168
